Location,Parameter,Analytical Method,Calculated Method,Qual,Result,Units,MDL,ML,RL,Sampling Date,Sampling Time,Sampling Date Time,Analysis Date,Analysis Time,Review Priority Indicator,QA Codes,Comments,Facility Name,Report Name,Latitude,Longitude,Receiving Water Body
PND-001,"Nitrite, Total (as N)",Data Unavailable,,=,1.7,mg/L,0.01,0.02,0.02,1/10/2012,11:59:00,1/10/2012 11:59,1/11/2012,0:00:00,,,,City of Davis WWTP, Monthly SMR ( MONNPDES ) report for January 2012,,,
RGW-001,"Nitrite, Total (as N)",Data Unavailable,,ND,,mg/L,0.002,0.03,0.03,2/1/2012,8:38:00,2/1/2012 8:38,2/2/2012,0:00:00,,,,City of Davis WWTP, Quarterly SMR ( MONNPDES ) report for Q1 2012,,,
RGW-002,"Nitrite, Total (as N)",Data Unavailable,,ND,,mg/L,0.002,0.03,0.03,2/1/2012,9:19:00,2/1/2012 9:19,2/2/2012,0:00:00,,,,City of Davis WWTP, Quarterly SMR ( MONNPDES ) report for Q1 2012,,,
RGW-003,"Nitrite, Total (as N)",Data Unavailable,,ND,,mg/L,0.002,0.03,0.03,2/1/2012,10:07:00,2/1/2012 10:07,2/2/2012,0:00:00,,,,City of Davis WWTP, Quarterly SMR ( MONNPDES ) report for Q1 2012,,,
RGW-006,"Nitrite, Total (as N)",Data Unavailable,,ND,,mg/L,0.002,0.03,0.03,2/2/2012,8:51:00,2/2/2012 8:51,2/2/2012,0:00:00,,,,City of Davis WWTP, Quarterly SMR ( MONNPDES ) report for Q1 2012,,,
RGW-005,"Nitrite, Total (as N)",Data Unavailable,,ND,,mg/L,0.002,0.03,0.03,2/2/2012,9:33:00,2/2/2012 9:33,2/2/2012,0:00:00,,,,City of Davis WWTP, Quarterly SMR ( MONNPDES ) report for Q1 2012,,,
RGW-004,"Nitrite, Total (as N)",Data Unavailable,,ND,,mg/L,0.002,0.03,0.03,2/2/2012,10:05:00,2/2/2012 10:05,2/2/2012,0:00:00,,,,City of Davis WWTP, Quarterly SMR ( MONNPDES ) report for Q1 2012,,,
PND-001,"Nitrite, Total (as N)",Data Unavailable,,DNQ,0.004,mg/L,0.002,0.03,0.03,2/6/2012,8:13:00,2/6/2012 8:13,2/7/2012,0:00:00,,,,City of Davis WWTP, Monthly SMR ( MONNPDES ) report for February 2012,,,
PND-006,"Nitrite, Total (as N)",Data Unavailable,,DNQ,0.004,mg/L,0.002,0.03,0.03,2/6/2012,8:20:00,2/6/2012 8:20,2/7/2012,0:00:00,,,,City of Davis WWTP, Monthly SMR ( MONNPDES ) report for February 2012,,,
PND-005,"Nitrite, Total (as N)",Data Unavailable,,DNQ,0.004,mg/L,0.002,0.03,0.03,2/6/2012,8:27:00,2/6/2012 8:27,2/7/2012,0:00:00,,,,City of Davis WWTP, Monthly SMR ( MONNPDES ) report for February 2012,,,
PND-004,"Nitrite, Total (as N)",Data Unavailable,,DNQ,0.006,mg/L,0.002,0.03,0.03,2/6/2012,8:34:00,2/6/2012 8:34,2/7/2012,0:00:00,,,,City of Davis WWTP, Monthly SMR ( MONNPDES ) report for February 2012,,,
PND-002,"Nitrite, Total (as N)",Data Unavailable,,DNQ,0.002,mg/L,0.002,0.03,0.03,2/6/2012,8:48:00,2/6/2012 8:48,2/7/2012,0:00:00,,,,City of Davis WWTP, Monthly SMR ( MONNPDES ) report for February 2012,,,
PND-003,"Nitrite, Total (as N)",Data Unavailable,,DNQ,0.004,mg/L,0.002,0.03,0.03,2/6/2012,8:53:00,2/6/2012 8:53,2/7/2012,0:00:00,,,,City of Davis WWTP, Monthly SMR ( MONNPDES ) report for February 2012,,,
PND-001,"Nitrite, Total (as N)",Data Unavailable,,=,0.32,mg/L,0.002,0.03,0.03,3/7/2012,11:12:00,3/7/2012 11:12,3/8/2012,0:00:00,,,,City of Davis WWTP, Monthly SMR ( MONNPDES ) report for March 2012,,,
PND-006,"Nitrite, Total (as N)",Data Unavailable,,=,0.036,mg/L,0.002,0.03,0.03,3/7/2012,11:18:00,3/7/2012 11:18,3/8/2012,0:00:00,,,,City of Davis WWTP, Monthly SMR ( MONNPDES ) report for March 2012,,,
PND-005,"Nitrite, Total (as N)",Data Unavailable,,=,0.032,mg/L,0.002,0.03,0.03,3/7/2012,11:25:00,3/7/2012 11:25,3/8/2012,0:00:00,,,,City of Davis WWTP, Monthly SMR ( MONNPDES ) report for March 2012,,,
PND-004,"Nitrite, Total (as N)",Data Unavailable,,DNQ,0.005,mg/L,0.002,0.03,0.03,3/7/2012,11:33:00,3/7/2012 11:33,3/8/2012,0:00:00,,,,City of Davis WWTP, Monthly SMR ( MONNPDES ) report for March 2012,,,
PND-003,"Nitrite, Total (as N)",Data Unavailable,,=,0.13,mg/L,0.004,0.06,0.06,3/7/2012,12:00:00,3/7/2012 12:00,3/8/2012,0:00:00,,,,City of Davis WWTP, Monthly SMR ( MONNPDES ) report for March 2012,,,
PND-002,"Nitrite, Total (as N)",Data Unavailable,,=,0.039,mg/L,0.002,0.03,0.03,3/7/2012,12:06:00,3/7/2012 12:06,3/8/2012,0:00:00,,,,City of Davis WWTP, Monthly SMR ( MONNPDES ) report for March 2012,,,
WTL-001,"Nitrite, Total (as N)",Data Unavailable,,=,0.056,mg/L,0.002,0.03,0.03,3/19/2012,9:07:00,3/19/2012 9:07,3/20/2012,0:00:00,,,,City of Davis WWTP, Monthly SMR ( MONNPDES ) report for March 2012,,,
RGW-001,"Nitrite, Total (as N)",Data Unavailable,,ND,,mg/L,0.002,0.03,0.03,4/5/2012,8:32:00,4/5/2012 8:32,4/6/2012,0:00:00,,,,City of Davis WWTP, Quarterly SMR ( MONNPDES ) report for Q2 2012,,,
PND-001,"Nitrite, Total (as N)",Data Unavailable,,=,1.8,mg/L,0.02,0.3,0.3,4/5/2012,8:50:00,4/5/2012 8:50,4/6/2012,0:00:00,,,,City of Davis WWTP, Monthly SMR ( MONNPDES ) report for April 2012,,,
PND-006,"Nitrite, Total (as N)",Data Unavailable,,=,0.098,mg/L,0.002,0.03,0.03,4/5/2012,8:55:00,4/5/2012 8:55,4/6/2012,0:00:00,,,,City of Davis WWTP, Monthly SMR ( MONNPDES ) report for April 2012,,,
PND-005,"Nitrite, Total (as N)",Data Unavailable,,=,0.14,mg/L,0.002,0.03,0.03,4/5/2012,9:00:00,4/5/2012 9:00,4/6/2012,0:00:00,,,,City of Davis WWTP, Monthly SMR ( MONNPDES ) report for April 2012,,,
PND-004,"Nitrite, Total (as N)",Data Unavailable,,=,0.095,mg/L,0.002,0.03,0.03,4/5/2012,9:05:00,4/5/2012 9:05,4/6/2012,0:00:00,,,,City of Davis WWTP, Monthly SMR ( MONNPDES ) report for April 2012,,,
PND-002,"Nitrite, Total (as N)",Data Unavailable,,=,1.5,mg/L,0.02,0.3,0.3,4/5/2012,9:15:00,4/5/2012 9:15,4/6/2012,0:00:00,,,,City of Davis WWTP, Monthly SMR ( MONNPDES ) report for April 2012,,,
PND-003,"Nitrite, Total (as N)",Data Unavailable,,=,2.6,mg/L,0.02,0.3,0.3,4/5/2012,9:20:00,4/5/2012 9:20,4/6/2012,0:00:00,,,,City of Davis WWTP, Monthly SMR ( MONNPDES ) report for April 2012,,,
RGW-002,"Nitrite, Total (as N)",Data Unavailable,,ND,,mg/L,0.002,0.03,0.03,4/5/2012,9:25:00,4/5/2012 9:25,4/6/2012,0:00:00,,,,City of Davis WWTP, Quarterly SMR ( MONNPDES ) report for Q2 2012,,,
RGW-003,"Nitrite, Total (as N)",Data Unavailable,,ND,,mg/L,0.002,0.03,0.03,4/5/2012,11:10:00,4/5/2012 11:10,4/6/2012,0:00:00,,,,City of Davis WWTP, Quarterly SMR ( MONNPDES ) report for Q2 2012,,,
RGW-006,"Nitrite, Total (as N)",Data Unavailable,,DNQ,0.003,mg/L,0.002,0.03,0.03,4/6/2012,8:45:00,4/6/2012 8:45,4/7/2012,0:00:00,,,,City of Davis WWTP, Quarterly SMR ( MONNPDES ) report for Q2 2012,,,
RGW-005,"Nitrite, Total (as N)",Data Unavailable,,DNQ,0.003,mg/L,0.002,0.03,0.03,4/6/2012,10:14:00,4/6/2012 10:14,4/7/2012,0:00:00,,,,City of Davis WWTP, Quarterly SMR ( MONNPDES ) report for Q2 2012,,,
RGW-004,"Nitrite, Total (as N)",Data Unavailable,,DNQ,0.002,mg/L,0.002,0.03,0.03,4/6/2012,11:06:00,4/6/2012 11:06,4/7/2012,0:00:00,,,,City of Davis WWTP, Quarterly SMR ( MONNPDES ) report for Q2 2012,,,
EFF-001,"Nitrite, Total (as N)",Data Unavailable,,=,0.05,mg/L,0.002,0.03,0.03,4/10/2012,8:07:00,4/10/2012 8:07,4/11/2012,0:00:00,,,,City of Davis WWTP, Annual SMR ( MONNPDES ) report for  2012,,,
PND-002,"Nitrite, Total (as N)",Data Unavailable,,DNQ,0.013,mg/L,0.002,0.03,0.03,5/8/2012,13:53:00,5/8/2012 13:53,5/8/2012,0:00:00,,,,City of Davis WWTP, Monthly SMR ( MONNPDES ) report for May 2012,,,
PND-003,"Nitrite, Total (as N)",Data Unavailable,,DNQ,0.011,mg/L,0.002,0.03,0.03,5/8/2012,13:56:00,5/8/2012 13:56,5/8/2012,0:00:00,,,,City of Davis WWTP, Monthly SMR ( MONNPDES ) report for May 2012,,,
RGW-006,"Nitrite, Total (as N)",Data Unavailable,,ND,,mg/L,0.002,0.03,0.03,5/11/2012,8:57:00,5/11/2012 8:57,5/11/2012,0:00:00,,,,City of Davis WWTP, Quarterly SMR ( MONNPDES ) report for Q2 2012,,,
PND-001,"Nitrite, Total (as N)",Data Unavailable,,=,1.6,mg/L,0.01,0.2,0.2,5/15/2012,11:35:00,5/15/2012 11:35,5/16/2012,0:00:00,,,,City of Davis WWTP, Monthly SMR ( MONNPDES ) report for May 2012,,,
PND-001,"Nitrite, Total (as N)",Data Unavailable,,DNQ,0.006,mg/L,0.002,0.03,0.03,6/5/2012,11:05:00,6/5/2012 11:05,6/5/2012,0:00:00,,,,City of Davis WWTP, Monthly SMR ( MONNPDES ) report for June 2012,,,
PND-003,"Nitrite, Total (as N)",Data Unavailable,,DNQ,0.004,mg/L,0.002,0.03,0.03,6/5/2012,11:10:00,6/5/2012 11:10,6/5/2012,0:00:00,,,,City of Davis WWTP, Monthly SMR ( MONNPDES ) report for June 2012,,,
PND-003,"Nitrite, Total (as N)",Data Unavailable,,=,0.25,mg/L,0.004,0.06,0.06,7/3/2012,10:00:00,7/3/2012 10:00,7/3/2012,0:00:00,,,,City of Davis WWTP, Monthly SMR ( MONNPDES ) report for July 2012,,,
PND-001,"Nitrite, Total (as N)",Data Unavailable,,=,0.32,mg/L,0.004,0.06,0.06,7/3/2012,10:03:00,7/3/2012 10:03,7/3/2012,0:00:00,,,,City of Davis WWTP, Monthly SMR ( MONNPDES ) report for July 2012,,,
RGW-001,"Nitrite, Total (as N)",Data Unavailable,,ND,,mg/L,0.002,0.03,0.03,7/19/2012,8:17:00,7/19/2012 8:17,7/20/2012,0:00:00,,,,City of Davis WWTP, Quarterly SMR ( MONNPDES ) report for Q3 2012,,,
RGW-002,"Nitrite, Total (as N)",Data Unavailable,,ND,,mg/L,0.002,0.03,0.03,7/19/2012,9:07:00,7/19/2012 9:07,7/20/2012,0:00:00,,,,City of Davis WWTP, Quarterly SMR ( MONNPDES ) report for Q3 2012,,,
RGW-003,"Nitrite, Total (as N)",Data Unavailable,,ND,,mg/L,0.002,0.03,0.03,7/19/2012,9:48:00,7/19/2012 9:48,7/20/2012,0:00:00,,,,City of Davis WWTP, Quarterly SMR ( MONNPDES ) report for Q3 2012,,,
RGW-006,"Nitrite, Total (as N)",Data Unavailable,,ND,,mg/L,0.002,0.03,0.03,7/20/2012,8:27:00,7/20/2012 8:27,7/20/2012,0:00:00,,,,City of Davis WWTP, Quarterly SMR ( MONNPDES ) report for Q3 2012,,,
RGW-005,"Nitrite, Total (as N)",Data Unavailable,,ND,,mg/L,0.002,0.03,0.03,7/20/2012,11:10:00,7/20/2012 11:10,7/20/2012,0:00:00,,,,City of Davis WWTP, Quarterly SMR ( MONNPDES ) report for Q3 2012,,,
RGW-004,"Nitrite, Total (as N)",Data Unavailable,,ND,,mg/L,0.002,0.03,0.03,7/20/2012,11:50:00,7/20/2012 11:50,7/20/2012,0:00:00,,,,City of Davis WWTP, Quarterly SMR ( MONNPDES ) report for Q3 2012,,,
PND-003,"Nitrite, Total (as N)",Data Unavailable,,DNQ,0.011,mg/L,0.002,0.03,0.03,8/13/2012,13:50:00,8/13/2012 13:50,8/15/2012,0:00:00,,,,City of Davis WWTP, Monthly SMR ( MONNPDES ) report for August 2012,,,
PND-001,"Nitrite, Total (as N)",Data Unavailable,,DNQ,0.007,mg/L,0.002,0.03,0.03,8/13/2012,13:56:00,8/13/2012 13:56,8/15/2012,0:00:00,,,,City of Davis WWTP, Monthly SMR ( MONNPDES ) report for August 2012,,,
PND-003,"Nitrite, Total (as N)",Data Unavailable,,DNQ,0.003,mg/L,0.002,0.03,0.03,9/4/2012,11:35:00,9/4/2012 11:35,9/5/2012,0:00:00,,,,City of Davis WWTP, Monthly SMR ( MONNPDES ) report for September 2012,,,
PND-001,"Nitrite, Total (as N)",Data Unavailable,,DNQ,0.002,mg/L,0.002,0.03,0.03,9/4/2012,11:40:00,9/4/2012 11:40,9/5/2012,0:00:00,,,,City of Davis WWTP, Monthly SMR ( MONNPDES ) report for September 2012,,,
PND-003,"Nitrite, Total (as N)",Data Unavailable,,ND,,mg/L,0.002,0.03,0.03,10/3/2012,12:34:00,10/3/2012 12:34,10/3/2012,0:00:00,,,,City of Davis WWTP, Monthly SMR ( MONNPDES ) report for October 2012,,,
PND-001,"Nitrite, Total (as N)",Data Unavailable,,ND,,mg/L,0.002,0.03,0.03,10/3/2012,12:41:00,10/3/2012 12:41,10/3/2012,0:00:00,,,,City of Davis WWTP, Monthly SMR ( MONNPDES ) report for October 2012,,,
RGW-001,"Nitrite, Total (as N)",Data Unavailable,,ND,,mg/L,0.002,0.03,0.03,10/11/2012,8:40:00,10/11/2012 8:40,10/12/2012,0:00:00,,,,City of Davis WWTP, Quarterly SMR ( MONNPDES ) report for Q4 2012,,,
RGW-002,"Nitrite, Total (as N)",Data Unavailable,,ND,,mg/L,0.002,0.03,0.03,10/11/2012,9:35:00,10/11/2012 9:35,10/12/2012,0:00:00,,,,City of Davis WWTP, Quarterly SMR ( MONNPDES ) report for Q4 2012,,,
RGW-003,"Nitrite, Total (as N)",Data Unavailable,,ND,,mg/L,0.002,0.03,0.03,10/11/2012,10:25:00,10/11/2012 10:25,10/12/2012,0:00:00,,,,City of Davis WWTP, Quarterly SMR ( MONNPDES ) report for Q4 2012,,,
RGW-006,"Nitrite, Total (as N)",Data Unavailable,,ND,,mg/L,0.002,0.03,0.03,10/12/2012,8:49:00,10/12/2012 8:49,10/12/2012,0:00:00,,,,City of Davis WWTP, Quarterly SMR ( MONNPDES ) report for Q4 2012,,,
RGW-005,"Nitrite, Total (as N)",Data Unavailable,,ND,,mg/L,0.002,0.03,0.03,10/12/2012,9:42:00,10/12/2012 9:42,10/12/2012,0:00:00,,,,City of Davis WWTP, Quarterly SMR ( MONNPDES ) report for Q4 2012,,,
RGW-004,"Nitrite, Total (as N)",Data Unavailable,,ND,,mg/L,0.002,0.03,0.03,10/12/2012,10:23:00,10/12/2012 10:23,10/12/2012,0:00:00,,,,City of Davis WWTP, Quarterly SMR ( MONNPDES ) report for Q4 2012,,,
EFF-001,"Nitrite, Total (as N)",Data Unavailable,,=,0.12,mg/L,0.002,0.03,0.03,11/13/2012,9:29:00,11/13/2012 9:29,11/15/2012,0:00:00,,,,City of Davis WWTP, Annual SMR ( MONNPDES ) report for  2012,,,
PND-003,"Nitrite, Total (as N)",Data Unavailable,,DNQ,0.003,mg/L,0.002,0.03,0.03,11/15/2012,11:15:00,11/15/2012 11:15,11/16/2012,0:00:00,,,,City of Davis WWTP, Monthly SMR ( MONNPDES ) report for November 2012,,,
PND-001,"Nitrite, Total (as N)",Data Unavailable,,ND,,mg/L,0.002,0.03,0.03,11/15/2012,11:27:00,11/15/2012 11:27,11/16/2012,0:00:00,,,,City of Davis WWTP, Monthly SMR ( MONNPDES ) report for November 2012,,,
PND-002,"Nitrite, Total (as N)",Data Unavailable,,ND,,mg/L,0.002,0.03,0.03,11/27/2012,8:45:00,11/27/2012 8:45,11/29/2012,0:00:00,,,,City of Davis WWTP, Monthly SMR ( MONNPDES ) report for November 2012,,,
WTL-001,"Nitrite, Total (as N)",Data Unavailable,,=,0.089,mg/L,0.002,0.03,0.03,12/3/2012,8:22:00,12/3/2012 8:22,12/3/2012,0:00:00,,,,City of Davis WWTP, Monthly SMR ( MONNPDES ) report for December 2012,,,
PND-003,"Nitrite, Total (as N)",Data Unavailable,,DNQ,0.005,mg/L,0.002,0.03,0.03,12/7/2012,11:38:00,12/7/2012 11:38,12/7/2012,0:00:00,,,,City of Davis WWTP, Monthly SMR ( MONNPDES ) report for December 2012,,,
PND-002,"Nitrite, Total (as N)",Data Unavailable,,DNQ,0.003,mg/L,0.002,0.03,0.03,12/7/2012,11:48:00,12/7/2012 11:48,12/7/2012,0:00:00,,,,City of Davis WWTP, Monthly SMR ( MONNPDES ) report for December 2012,,,
PND-004,"Nitrite, Total (as N)",Data Unavailable,,ND,,mg/L,0.002,0.03,0.03,12/7/2012,12:03:00,12/7/2012 12:03,12/7/2012,0:00:00,,,,City of Davis WWTP, Monthly SMR ( MONNPDES ) report for December 2012,,,
PND-005,"Nitrite, Total (as N)",Data Unavailable,,=,1.6,mg/L,0.02,0.03,0.03,12/7/2012,12:10:00,12/7/2012 12:10,12/7/2012,0:00:00,,,,City of Davis WWTP, Monthly SMR ( MONNPDES ) report for December 2012,,,
PND-001,"Nitrite, Total (as N)",Data Unavailable,,DNQ,0.004,mg/L,0.002,0.03,0.03,12/7/2012,12:17:00,12/7/2012 12:17,12/7/2012,0:00:00,,,,City of Davis WWTP, Monthly SMR ( MONNPDES ) report for December 2012,,,
PND-004,"Nitrite, Total (as N)",Data Unavailable,,ND,,mg/L,0.002,0.03,0.03,12/13/2012,11:14:00,12/13/2012 11:14,12/14/2012,0:00:00,,,,City of Davis WWTP, Monthly SMR ( MONNPDES ) report for December 2012,,,
PND-005,"Nitrite, Total (as N)",Data Unavailable,,ND,,mg/L,0.002,0.03,0.03,12/13/2012,11:19:00,12/13/2012 11:19,12/14/2012,0:00:00,,,,City of Davis WWTP, Monthly SMR ( MONNPDES ) report for December 2012,,,
PND-006,"Nitrite, Total (as N)",Data Unavailable,,DNQ,0.02,mg/L,0.002,0.03,0.03,12/13/2012,11:24:00,12/13/2012 11:24,12/14/2012,0:00:00,,,,City of Davis WWTP, Monthly SMR ( MONNPDES ) report for December 2012,,,
PND-001,"Nitrite, Total (as N)",Data Unavailable,,ND,,mg/L,0.002,0.03,0.03,12/13/2012,11:31:00,12/13/2012 11:31,12/14/2012,0:00:00,,,,City of Davis WWTP, Monthly SMR ( MONNPDES ) report for December 2012,,,
PND-002,"Nitrite, Total (as N)",Data Unavailable,,ND,,mg/L,0.002,0.03,0.03,12/13/2012,11:47:00,12/13/2012 11:47,12/14/2012,0:00:00,,,,City of Davis WWTP, Monthly SMR ( MONNPDES ) report for December 2012,,,
PND-003,"Nitrite, Total (as N)",Data Unavailable,,DNQ,0.006,mg/L,0.002,0.03,0.03,12/13/2012,11:53:00,12/13/2012 11:53,12/14/2012,0:00:00,,,,City of Davis WWTP, Monthly SMR ( MONNPDES ) report for December 2012,,,
PND-003,"Nitrite, Total (as N)",Data Unavailable,,ND,,mg/L,0.002,0.03,0.03,1/2/2013,11:32:00,1/2/2013 11:32,1/4/2013,0:00:00,,,,City of Davis WWTP, Monthly SMR ( MONNPDES ) report for January 2013,,,
PND-002,"Nitrite, Total (as N)",Data Unavailable,,DNQ,0.003,mg/L,0.002,0.03,0.03,1/2/2013,11:38:00,1/2/2013 11:38,1/4/2013,0:00:00,,,,City of Davis WWTP, Monthly SMR ( MONNPDES ) report for January 2013,,,
PND-004,"Nitrite, Total (as N)",Data Unavailable,,ND,,mg/L,0.002,0.03,0.03,1/2/2013,11:50:00,1/2/2013 11:50,1/4/2013,0:00:00,,,,City of Davis WWTP, Monthly SMR ( MONNPDES ) report for January 2013,,,
PND-005,"Nitrite, Total (as N)",Data Unavailable,,ND,,mg/L,0.002,0.03,0.03,1/2/2013,11:55:00,1/2/2013 11:55,1/4/2013,0:00:00,,,,City of Davis WWTP, Monthly SMR ( MONNPDES ) report for January 2013,,,
PND-006,"Nitrite, Total (as N)",Data Unavailable,,ND,,mg/L,0.002,0.03,0.03,1/2/2013,12:02:00,1/2/2013 12:02,1/4/2013,0:00:00,,,,City of Davis WWTP, Monthly SMR ( MONNPDES ) report for January 2013,,,
PND-001,"Nitrite, Total (as N)",Data Unavailable,,=,0.058,mg/L,0.002,0.03,0.03,1/2/2013,12:08:00,1/2/2013 12:08,1/4/2013,0:00:00,,,,City of Davis WWTP, Monthly SMR ( MONNPDES ) report for January 2013,,,
RGW-001,"Nitrite, Total (as N)",Data Unavailable,,ND,,mg/L,0.002,0.03,0.03,1/10/2013,9:03:00,1/10/2013 9:03,1/11/2013,0:00:00,,,,City of Davis WWTP, Quarterly SMR ( MONNPDES ) report for Q1 2013,,,
RGW-002,"Nitrite, Total (as N)",Data Unavailable,,ND,,mg/L,0.002,0.03,0.03,1/10/2013,10:15:00,1/10/2013 10:15,1/11/2013,0:00:00,,,,City of Davis WWTP, Quarterly SMR ( MONNPDES ) report for Q1 2013,,,
RGW-003,"Nitrite, Total (as N)",Data Unavailable,,ND,,mg/L,0.002,0.03,0.03,1/10/2013,12:04:00,1/10/2013 12:04,1/11/2013,0:00:00,,,,City of Davis WWTP, Quarterly SMR ( MONNPDES ) report for Q1 2013,,,
RGW-006,"Nitrite, Total (as N)",Data Unavailable,,ND,,mg/L,0.002,0.03,0.03,1/11/2013,8:47:00,1/11/2013 8:47,1/11/2013,0:00:00,,,,City of Davis WWTP, Quarterly SMR ( MONNPDES ) report for Q1 2013,,,
RGW-005,"Nitrite, Total (as N)",Data Unavailable,,ND,,mg/L,0.002,0.03,0.03,1/11/2013,9:45:00,1/11/2013 9:45,1/11/2013,0:00:00,,,,City of Davis WWTP, Quarterly SMR ( MONNPDES ) report for Q1 2013,,,
RGW-004,"Nitrite, Total (as N)",Data Unavailable,,ND,,mg/L,0.002,0.03,0.03,1/11/2013,10:30:00,1/11/2013 10:30,1/11/2013,0:00:00,,,,City of Davis WWTP, Quarterly SMR ( MONNPDES ) report for Q1 2013,,,
PND-004,"Nitrite, Total (as N)",Data Unavailable,,DNQ,0.01,mg/L,0.002,0.03,0.03,2/4/2013,10:30:00,2/4/2013 10:30,2/5/2013,0:00:00,,,,City of Davis WWTP, Monthly SMR ( MONNPDES ) report for February 2013,,,
PND-005,"Nitrite, Total (as N)",Data Unavailable,,DNQ,0.012,mg/L,0.002,0.03,0.03,2/4/2013,10:39:00,2/4/2013 10:39,2/5/2013,0:00:00,,,,City of Davis WWTP, Monthly SMR ( MONNPDES ) report for February 2013,,,
PND-006,"Nitrite, Total (as N)",Data Unavailable,,DNQ,0.008,mg/L,0.002,0.03,0.03,2/4/2013,10:49:00,2/4/2013 10:49,2/5/2013,0:00:00,,,,City of Davis WWTP, Monthly SMR ( MONNPDES ) report for February 2013,,,
PND-001,"Nitrite, Total (as N)",Data Unavailable,,DNQ,0.005,mg/L,0.002,0.03,0.03,2/4/2013,10:54:00,2/4/2013 10:54,2/5/2013,0:00:00,,,,City of Davis WWTP, Monthly SMR ( MONNPDES ) report for February 2013,,,
PND-002,"Nitrite, Total (as N)",Data Unavailable,,DNQ,0.005,mg/L,0.002,0.03,0.03,2/4/2013,11:15:00,2/4/2013 11:15,2/5/2013,0:00:00,,,,City of Davis WWTP, Monthly SMR ( MONNPDES ) report for February 2013,,,
PND-003,"Nitrite, Total (as N)",Data Unavailable,,DNQ,0.005,mg/L,0.002,0.03,0.03,2/4/2013,11:21:00,2/4/2013 11:21,2/5/2013,0:00:00,,,,City of Davis WWTP, Monthly SMR ( MONNPDES ) report for February 2013,,,
WTL-001,"Nitrite, Total (as N)",Data Unavailable,,=,0.042,mg/L,0.002,0.03,0.03,2/26/2013,10:17:00,2/26/2013 10:17,2/26/2013,0:00:00,,,,City of Davis WWTP, Monthly SMR ( MONNPDES ) report for February 2013,,,
PND-004,"Nitrite, Total (as N)",Data Unavailable,,ND,,mg/L,0.002,0.03,0.03,3/4/2013,11:05:00,3/4/2013 11:05,3/5/2013,0:00:00,,,,City of Davis WWTP, Monthly SMR ( MONNPDES ) report for March 2013,,,
PND-005,"Nitrite, Total (as N)",Data Unavailable,,=,0.099,mg/L,0.002,0.03,0.03,3/4/2013,11:13:00,3/4/2013 11:13,3/5/2013,0:00:00,,,,City of Davis WWTP, Monthly SMR ( MONNPDES ) report for March 2013,,,
PND-006,"Nitrite, Total (as N)",Data Unavailable,,=,0.11,mg/L,0.002,0.03,0.03,3/4/2013,11:20:00,3/4/2013 11:20,3/5/2013,0:00:00,,,,City of Davis WWTP, Monthly SMR ( MONNPDES ) report for March 2013,,,
PND-001,"Nitrite, Total (as N)",Data Unavailable,,DNQ,0.005,mg/L,0.002,0.03,0.03,3/4/2013,11:25:00,3/4/2013 11:25,3/5/2013,0:00:00,,,,City of Davis WWTP, Monthly SMR ( MONNPDES ) report for March 2013,,,
PND-002,"Nitrite, Total (as N)",Data Unavailable,,DNQ,0.022,mg/L,0.002,0.03,0.03,3/4/2013,11:50:00,3/4/2013 11:50,3/5/2013,0:00:00,,,,City of Davis WWTP, Monthly SMR ( MONNPDES ) report for March 2013,,,
PND-003,"Nitrite, Total (as N)",Data Unavailable,,ND,,mg/L,0.002,0.03,0.03,3/4/2013,11:57:00,3/4/2013 11:57,3/5/2013,0:00:00,,,,City of Davis WWTP, Monthly SMR ( MONNPDES ) report for March 2013,,,
WTL-001,"Nitrite, Total (as N)",Data Unavailable,,=,0.17,mg/L,0.002,0.03,0.03,3/4/2013,13:52:00,3/4/2013 13:52,3/5/2013,0:00:00,,,,City of Davis WWTP, Monthly SMR ( MONNPDES ) report for March 2013,,,
EFF-002,"Nitrite, Total (as N)",Data Unavailable,,=,0.037,mg/L,0.002,0.03,0.03,3/4/2013,14:05:00,3/4/2013 14:05,3/5/2013,0:00:00,,,,City of Davis WWTP, Annual SMR ( MONNPDES ) report for  2013,,,
WTL-005,"Nitrite, Total (as N)",Data Unavailable,,=,0.037,mg/L,0.002,0.03,0.03,3/4/2013,14:05:00,3/4/2013 14:05,3/5/2013,0:00:00,,,,City of Davis WWTP, Monthly SMR ( MONNPDES ) report for March 2013,,,
PND-002,"Nitrite, Total (as N)",Data Unavailable,,=,0.57,mg/L,0.02,0.3,0.3,4/9/2013,11:08:00,4/9/2013 11:08,4/10/2013,0:00:00,,,,City of Davis WWTP, Monthly SMR ( MONNPDES ) report for April 2013,,,
PND-003,"Nitrite, Total (as N)",Data Unavailable,,=,0.61,mg/L,0.02,0.3,0.3,4/9/2013,11:12:00,4/9/2013 11:12,4/10/2013,0:00:00,,,,City of Davis WWTP, Monthly SMR ( MONNPDES ) report for April 2013,,,
PND-004,"Nitrite, Total (as N)",Data Unavailable,,=,0.45,mg/L,0.02,0.3,0.3,4/9/2013,11:22:00,4/9/2013 11:22,4/10/2013,0:00:00,,,,City of Davis WWTP, Monthly SMR ( MONNPDES ) report for April 2013,,,
PND-005,"Nitrite, Total (as N)",Data Unavailable,,=,0.17,mg/L,0.002,0.03,0.03,4/9/2013,11:28:00,4/9/2013 11:28,4/10/2013,0:00:00,,,,City of Davis WWTP, Monthly SMR ( MONNPDES ) report for April 2013,,,
