Location,Parameter,Analytical Method,Calculated Method,Qual,Result,Units,MDL,ML,RL,Sampling Date,Sampling Time,Sampling Date Time,Analysis Date,Analysis Time,Review Priority Indicator,QA Codes,Comments,Facility Name,Report Name,Latitude,Longitude,Receiving Water Body
RSW-003,"Nitrate, Total (as N)",Inorganic Anions by Ion Chromatography,,=,0.42,mg/L,,,,2/3/2011,10:47:00,2/3/2011 10:47,2/3/2011,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  February 2011,37.8053,121.4025,Old River
RSW-002,"Nitrate, Total (as N)",Inorganic Anions by Ion Chromatography,,=,0.39,mg/L,,,,2/3/2011,10:59:00,2/3/2011 10:59,2/3/2011,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  February 2011,37.8057,121.3992,Old River
RSW-001,"Nitrate, Total (as N)",Inorganic Anions by Ion Chromatography,,=,0.39,mg/L,,,,2/3/2011,11:12:00,2/3/2011 11:12,2/3/2011,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  February 2011,37.8218,121.3735,Old River
EFF-001,"Nitrate, Total (as N)",Inorganic Anions by Ion Chromatography,,=,5.6,mg/L,,,,2/3/2011,12:08:00,2/3/2011 12:08,2/4/2011,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  February 2011,,,
EFF-001,"Nitrate, Total (as N)",,Daily Discharge,=,423,lb/day,,,,2/3/2011,12:08:00,2/3/2011 12:08,2/4/2011,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  February 2011,,,
RSW-003,"Nitrate, Total (as N)",Inorganic Anions by Ion Chromatography,,=,0.37,mg/L,,,,2/9/2011,6:00:00,2/9/2011 6:00,2/9/2011,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  February 2011,37.8053,121.4025,Old River
EFF-001,"Nitrate, Total (as N)",Inorganic Anions by Ion Chromatography,,=,5.6,mg/L,,,,2/9/2011,8:28:00,2/9/2011 8:28,2/10/2011,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  February 2011,,,
EFF-001,"Nitrate, Total (as N)",,Daily Discharge,=,432,lb/day,,,,2/9/2011,8:28:00,2/9/2011 8:28,2/10/2011,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  February 2011,,,
RSW-005,"Nitrate, Total (as N)",Inorganic Anions by Ion Chromatography,,=,0.36,mg/L,,,,2/9/2011,10:36:00,2/9/2011 10:36,2/9/2011,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  February 2011,37.801,121.437,Old River
RSW-006,"Nitrate, Total (as N)",Inorganic Anions by Ion Chromatography,,=,0.36,mg/L,,,,2/9/2011,11:07:00,2/9/2011 11:07,2/9/2011,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  February 2011,37.82,121.4428,Old River
RSW-002,"Nitrate, Total (as N)",Inorganic Anions by Ion Chromatography,,=,0.35,mg/L,,,,2/9/2011,11:37:00,2/9/2011 11:37,2/9/2011,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  February 2011,37.8057,121.3992,Old River
RSW-001,"Nitrate, Total (as N)",Inorganic Anions by Ion Chromatography,,=,0.36,mg/L,,,,2/9/2011,12:05:00,2/9/2011 12:05,2/9/2011,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  February 2011,37.8218,121.3735,Old River
RSW-005,"Nitrate, Total (as N)",Inorganic Anions by Ion Chromatography,,=,0.36,mg/L,,,,2/17/2011,7:32:00,2/17/2011 7:32,2/17/2011,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  February 2011,37.801,121.437,Old River
RSW-006,"Nitrate, Total (as N)",Inorganic Anions by Ion Chromatography,,=,0.42,mg/L,,,,2/17/2011,7:50:00,2/17/2011 7:50,2/17/2011,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  February 2011,37.82,121.4428,Old River
RSW-003,"Nitrate, Total (as N)",Inorganic Anions by Ion Chromatography,,=,0.44,mg/L,,,,2/17/2011,8:03:00,2/17/2011 8:03,2/17/2011,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  February 2011,37.8053,121.4025,Old River
RSW-002,"Nitrate, Total (as N)",Inorganic Anions by Ion Chromatography,,=,0.37,mg/L,,,,2/17/2011,8:07:00,2/17/2011 8:07,2/17/2011,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  February 2011,37.8057,121.3992,Old River
RSW-001,"Nitrate, Total (as N)",Inorganic Anions by Ion Chromatography,,=,0.37,mg/L,,,,2/17/2011,8:15:00,2/17/2011 8:15,2/17/2011,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  February 2011,37.8218,121.3735,Old River
EFF-001,"Nitrate, Total (as N)",,Daily Discharge,=,380,lb/day,,,,2/17/2011,9:05:00,2/17/2011 9:05,2/18/2011,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  February 2011,,,
EFF-001,"Nitrate, Total (as N)",Inorganic Anions by Ion Chromatography,,=,5.1,mg/L,,,,2/17/2011,9:05:00,2/17/2011 9:05,2/18/2011,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  February 2011,,,
RSW-005,"Nitrate, Total (as N)",Inorganic Anions by Ion Chromatography,,=,0.51,mg/L,,,,2/22/2011,8:10:00,2/22/2011 8:10,2/22/2011,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  February 2011,37.801,121.437,Old River
RSW-006,"Nitrate, Total (as N)",Inorganic Anions by Ion Chromatography,,=,0.51,mg/L,,,,2/22/2011,8:34:00,2/22/2011 8:34,2/22/2011,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  February 2011,37.82,121.4428,Old River
RSW-003,"Nitrate, Total (as N)",Inorganic Anions by Ion Chromatography,,=,0.47,mg/L,,,,2/22/2011,8:47:00,2/22/2011 8:47,2/22/2011,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  February 2011,37.8053,121.4025,Old River
RSW-002,"Nitrate, Total (as N)",Inorganic Anions by Ion Chromatography,,=,0.47,mg/L,,,,2/22/2011,8:54:00,2/22/2011 8:54,2/22/2011,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  February 2011,37.8057,121.3992,Old River
RSW-001,"Nitrate, Total (as N)",Inorganic Anions by Ion Chromatography,,=,0.46,mg/L,,,,2/22/2011,9:05:00,2/22/2011 9:05,2/22/2011,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  February 2011,37.8218,121.3735,Old River
EFF-001,"Nitrate, Total (as N)",Inorganic Anions by Ion Chromatography,,=,5.3,mg/L,,,,2/22/2011,10:32:00,2/22/2011 10:32,2/23/2011,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  February 2011,,,
EFF-001,"Nitrate, Total (as N)",,Daily Discharge,=,440,lb/day,,,,2/22/2011,10:32:00,2/22/2011 10:32,2/23/2011,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  February 2011,,,
EFF-001,"Nitrate, Total (as N)",,Monthly Average (Mean),=,5.4,mg/L,,,,2/28/2011,17:00:00,2/28/2011 17:00,2/28/2011,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  February 2011,,,
EFF-001,"Nitrate, Total (as N)",,Monthly Average (Mean),=,419,lb/day,,,,2/28/2011,17:00:00,2/28/2011 17:00,2/28/2011,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  February 2011,,,
EFF-001,"Nitrate, Total (as N)",Inorganic Anions by Ion Chromatography,,=,5.7,mg/L,,,,3/1/2011,7:15:00,3/1/2011 7:15,3/1/2011,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  March 2011,,,
EFF-001,"Nitrate, Total (as N)",,Daily Discharge,=,424.03896,lb/day,,,,3/1/2011,7:15:00,3/1/2011 7:15,3/1/2011,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  March 2011,,,
RSW-005,"Nitrate, Total (as N)",Inorganic Anions by Ion Chromatography,,=,0.58,mg/L,,,,3/1/2011,9:27:00,3/1/2011 9:27,3/1/2011,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  March 2011,37.801,121.437,Old River
RSW-006,"Nitrate, Total (as N)",Inorganic Anions by Ion Chromatography,,=,0.58,mg/L,,,,3/1/2011,9:50:00,3/1/2011 9:50,3/1/2011,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  March 2011,37.82,121.4428,Old River
RSW-003,"Nitrate, Total (as N)",Inorganic Anions by Ion Chromatography,,=,0.55,mg/L,,,,3/1/2011,10:00:00,3/1/2011 10:00,3/1/2011,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  March 2011,37.8053,121.4025,Old River
RSW-002,"Nitrate, Total (as N)",Inorganic Anions by Ion Chromatography,,=,0.53,mg/L,,,,3/1/2011,10:06:00,3/1/2011 10:06,3/1/2011,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  March 2011,37.8057,121.3992,Old River
RSW-001,"Nitrate, Total (as N)",Inorganic Anions by Ion Chromatography,,=,0.53,mg/L,,,,3/1/2011,10:15:00,3/1/2011 10:15,3/1/2011,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  March 2011,37.8218,121.3735,Old River
EFF-001,"Nitrate, Total (as N)",,Daily Discharge,=,505.2372,lb/day,,,,3/10/2011,7:04:00,3/10/2011 7:04,3/10/2011,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  March 2011,,,
EFF-001,"Nitrate, Total (as N)",Inorganic Anions by Ion Chromatography,,=,6.5,mg/L,,,,3/10/2011,7:04:00,3/10/2011 7:04,3/10/2011,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  March 2011,,,
RSW-005,"Nitrate, Total (as N)",Inorganic Anions by Ion Chromatography,,=,0.56,mg/L,,,,3/10/2011,9:23:00,3/10/2011 9:23,3/10/2011,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  March 2011,37.801,121.437,Old River
RSW-006,"Nitrate, Total (as N)",Inorganic Anions by Ion Chromatography,,=,0.62,mg/L,,,,3/10/2011,9:45:00,3/10/2011 9:45,3/10/2011,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  March 2011,37.82,121.4428,Old River
RSW-003,"Nitrate, Total (as N)",Inorganic Anions by Ion Chromatography,,=,0.58,mg/L,,,,3/10/2011,9:55:00,3/10/2011 9:55,3/10/2011,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  March 2011,37.8053,121.4025,Old River
RSW-002,"Nitrate, Total (as N)",Inorganic Anions by Ion Chromatography,,=,0.58,mg/L,,,,3/10/2011,10:02:00,3/10/2011 10:02,3/10/2011,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  March 2011,37.8057,121.3992,Old River
RSW-001,"Nitrate, Total (as N)",Inorganic Anions by Ion Chromatography,,=,0.57,mg/L,,,,3/10/2011,10:12:00,3/10/2011 10:12,3/10/2011,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  March 2011,37.8218,121.3735,Old River
EFF-001,"Nitrate, Total (as N)",,Daily Discharge,=,468.3744,lb/day,,,,3/16/2011,7:37:00,3/16/2011 7:37,3/16/2011,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  March 2011,,,
EFF-001,"Nitrate, Total (as N)",Inorganic Anions by Ion Chromatography,,=,6,mg/L,,,,3/16/2011,7:37:00,3/16/2011 7:37,3/16/2011,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  March 2011,,,
RSW-005,"Nitrate, Total (as N)",Inorganic Anions by Ion Chromatography,,=,0.61,mg/L,,,,3/16/2011,8:39:00,3/16/2011 8:39,3/16/2011,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  March 2011,37.801,121.437,Old River
RSW-006,"Nitrate, Total (as N)",Inorganic Anions by Ion Chromatography,,=,0.65,mg/L,,,,3/16/2011,8:58:00,3/16/2011 8:58,3/16/2011,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  March 2011,37.82,121.4428,Old River
RSW-003,"Nitrate, Total (as N)",Inorganic Anions by Ion Chromatography,,=,0.65,mg/L,,,,3/16/2011,9:07:00,3/16/2011 9:07,3/16/2011,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  March 2011,37.8053,121.4025,Old River
RSW-002,"Nitrate, Total (as N)",Inorganic Anions by Ion Chromatography,,=,0.63,mg/L,,,,3/16/2011,9:12:00,3/16/2011 9:12,3/16/2011,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  March 2011,37.8057,121.3992,Old River
RSW-001,"Nitrate, Total (as N)",Inorganic Anions by Ion Chromatography,,=,0.64,mg/L,,,,3/16/2011,9:28:00,3/16/2011 9:28,3/16/2011,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  March 2011,37.8218,121.3735,Old River
EFF-001,"Nitrate, Total (as N)",Inorganic Anions by Ion Chromatography,,=,5.5,mg/L,,,,3/22/2011,6:37:00,3/22/2011 6:37,3/22/2011,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  March 2011,,,
EFF-001,"Nitrate, Total (as N)",,Daily Discharge,=,444.4803,lb/day,,,,3/22/2011,6:37:00,3/22/2011 6:37,3/22/2011,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  March 2011,,,
RSW-005,"Nitrate, Total (as N)",Inorganic Anions by Ion Chromatography,,=,0.5,mg/L,,,,3/22/2011,8:55:00,3/22/2011 8:55,3/22/2011,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  March 2011,37.801,121.437,Old River
RSW-006,"Nitrate, Total (as N)",Inorganic Anions by Ion Chromatography,,=,0.46,mg/L,,,,3/22/2011,9:11:00,3/22/2011 9:11,3/22/2011,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  March 2011,37.82,121.4428,Old River
RSW-001,"Nitrate, Total (as N)",Inorganic Anions by Ion Chromatography,,=,0.42,mg/L,,,,3/22/2011,9:32:00,3/22/2011 9:32,3/22/2011,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  March 2011,37.8218,121.3735,Old River
RSW-002,"Nitrate, Total (as N)",Inorganic Anions by Ion Chromatography,,=,0.42,mg/L,,,,3/22/2011,9:44:00,3/22/2011 9:44,3/22/2011,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  March 2011,37.8057,121.3992,Old River
RSW-003,"Nitrate, Total (as N)",Inorganic Anions by Ion Chromatography,,=,0.45,mg/L,,,,3/22/2011,9:54:00,3/22/2011 9:54,3/22/2011,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  March 2011,37.8053,121.4025,Old River
RSW-005,"Nitrate, Total (as N)",Inorganic Anions by Ion Chromatography,,=,0.3,mg/L,,,,3/31/2011,9:13:00,3/31/2011 9:13,3/31/2011,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  March 2011,37.801,121.437,Old River
RSW-006,"Nitrate, Total (as N)",Inorganic Anions by Ion Chromatography,,=,0.3,mg/L,,,,3/31/2011,9:29:00,3/31/2011 9:29,3/31/2011,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  March 2011,37.82,121.4428,Old River
RSW-003,"Nitrate, Total (as N)",Inorganic Anions by Ion Chromatography,,=,0.3,mg/L,,,,3/31/2011,9:44:00,3/31/2011 9:44,3/31/2011,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  March 2011,37.8053,121.4025,Old River
RSW-002,"Nitrate, Total (as N)",Inorganic Anions by Ion Chromatography,,=,0.3,mg/L,,,,3/31/2011,9:52:00,3/31/2011 9:52,3/31/2011,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  March 2011,37.8057,121.3992,Old River
RSW-001,"Nitrate, Total (as N)",Inorganic Anions by Ion Chromatography,,=,0.29,mg/L,,,,3/31/2011,10:01:00,3/31/2011 10:01,3/31/2011,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  March 2011,37.8218,121.3735,Old River
EFF-001,"Nitrate, Total (as N)",Inorganic Anions by Ion Chromatography,,=,6.2,mg/L,,,,3/31/2011,14:43:00,3/31/2011 14:43,3/31/2011,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  March 2011,,,
EFF-001,"Nitrate, Total (as N)",,Daily Discharge,=,471.57696,lb/day,,,,3/31/2011,14:43:00,3/31/2011 14:43,3/31/2011,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  March 2011,,,
EFF-001,"Nitrate, Total (as N)",,Monthly Average (Mean),=,463,lb/day,,,,3/31/2011,17:00:00,3/31/2011 17:00,3/31/2011,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  March 2011,,,
EFF-001,"Nitrate, Total (as N)",,Monthly Average (Mean),=,6,mg/L,,,,3/31/2011,17:00:00,3/31/2011 17:00,3/31/2011,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  March 2011,,,
RSW-005,"Nitrate, Total (as N)",Inorganic Anions by Ion Chromatography,,=,0.12,mg/L,,,,4/5/2011,9:01:00,4/5/2011 9:01,4/6/2011,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  April 2011,37.801,121.437,Old River
RSW-006,"Nitrate, Total (as N)",Inorganic Anions by Ion Chromatography,,=,0.13,mg/L,,,,4/5/2011,9:28:00,4/5/2011 9:28,4/6/2011,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  April 2011,37.82,121.4428,Old River
RSW-003,"Nitrate, Total (as N)",Inorganic Anions by Ion Chromatography,,=,0.12,mg/L,,,,4/5/2011,9:44:00,4/5/2011 9:44,4/6/2011,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  April 2011,37.8053,121.4025,Old River
RSW-002,"Nitrate, Total (as N)",Inorganic Anions by Ion Chromatography,,=,0.13,mg/L,,,,4/5/2011,9:54:00,4/5/2011 9:54,4/6/2011,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  April 2011,37.8057,121.3992,Old River
RSW-001,"Nitrate, Total (as N)",Inorganic Anions by Ion Chromatography,,=,0.12,mg/L,,,,4/5/2011,10:12:00,4/5/2011 10:12,4/6/2011,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  April 2011,37.8218,121.3735,Old River
EFF-001,"Nitrate, Total (as N)",Inorganic Anions by Ion Chromatography,,=,7.1,mg/L,,,,4/5/2011,12:45:00,4/5/2011 12:45,4/6/2011,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  April 2011,,,
EFF-001,"Nitrate, Total (as N)",,Daily Discharge,=,532,lb/day,,,,4/5/2011,12:45:00,4/5/2011 12:45,4/6/2011,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  April 2011,,,
RSW-005,"Nitrate, Total (as N)",Inorganic Anions by Ion Chromatography,,DNQ,0.056,mg/L,0.005,0.1,,4/12/2011,8:23:00,4/12/2011 8:23,4/13/2011,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  April 2011,37.801,121.437,Old River
RSW-006,"Nitrate, Total (as N)",Inorganic Anions by Ion Chromatography,,DNQ,0.066,mg/L,0.005,0.1,,4/12/2011,8:41:00,4/12/2011 8:41,4/13/2011,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  April 2011,37.82,121.4428,Old River
RSW-003,"Nitrate, Total (as N)",Inorganic Anions by Ion Chromatography,,DNQ,0.07,mg/L,0.005,0.1,,4/12/2011,8:49:00,4/12/2011 8:49,4/13/2011,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  April 2011,37.8053,121.4025,Old River
RSW-002,"Nitrate, Total (as N)",Inorganic Anions by Ion Chromatography,,DNQ,0.051,mg/L,0.005,0.1,,4/12/2011,8:55:00,4/12/2011 8:55,4/13/2011,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  April 2011,37.8057,121.3992,Old River
RSW-001,"Nitrate, Total (as N)",Inorganic Anions by Ion Chromatography,,DNQ,0.052,mg/L,0.005,0.1,,4/12/2011,9:02:00,4/12/2011 9:02,4/13/2011,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  April 2011,37.8218,121.3735,Old River
EFF-001,"Nitrate, Total (as N)",,Daily Discharge,=,476,lb/day,,,,4/12/2011,9:59:00,4/12/2011 9:59,4/13/2011,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  April 2011,,,
EFF-001,"Nitrate, Total (as N)",Inorganic Anions by Ion Chromatography,,=,6.3,mg/L,,,,4/12/2011,9:59:00,4/12/2011 9:59,4/13/2011,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  April 2011,,,
RSW-005,"Nitrate, Total (as N)",Inorganic Anions by Ion Chromatography,,=,0.13,mg/L,,,,4/20/2011,9:44:00,4/20/2011 9:44,4/21/2011,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  April 2011,37.801,121.437,Old River
RSW-006,"Nitrate, Total (as N)",Inorganic Anions by Ion Chromatography,,=,0.15,mg/L,,,,4/20/2011,10:03:00,4/20/2011 10:03,4/21/2011,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  April 2011,37.82,121.4428,Old River
RSW-003,"Nitrate, Total (as N)",Inorganic Anions by Ion Chromatography,,=,0.14,mg/L,,,,4/20/2011,10:18:00,4/20/2011 10:18,4/21/2011,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  April 2011,37.8053,121.4025,Old River
RSW-002,"Nitrate, Total (as N)",Inorganic Anions by Ion Chromatography,,=,0.13,mg/L,,,,4/20/2011,10:22:00,4/20/2011 10:22,4/21/2011,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  April 2011,37.8057,121.3992,Old River
RSW-001,"Nitrate, Total (as N)",Inorganic Anions by Ion Chromatography,,=,0.13,mg/L,,,,4/20/2011,11:21:00,4/20/2011 11:21,4/21/2011,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  April 2011,37.8218,121.3735,Old River
EFF-001,"Nitrate, Total (as N)",,Daily Discharge,=,490,lb/day,,,,4/20/2011,12:35:00,4/20/2011 12:35,4/21/2011,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  April 2011,,,
EFF-001,"Nitrate, Total (as N)",Inorganic Anions by Ion Chromatography,,=,6.2,mg/L,,,,4/20/2011,12:35:00,4/20/2011 12:35,4/21/2011,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  April 2011,,,
RSW-005,"Nitrate, Total (as N)",Inorganic Anions by Ion Chromatography,,=,0.2,mg/L,,,,4/28/2011,7:42:00,4/28/2011 7:42,4/29/2011,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  April 2011,37.801,121.437,Old River
RSW-006,"Nitrate, Total (as N)",Inorganic Anions by Ion Chromatography,,=,0.2,mg/L,,,,4/28/2011,8:00:00,4/28/2011 8:00,4/29/2011,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  April 2011,37.82,121.4428,Old River
RSW-003,"Nitrate, Total (as N)",Inorganic Anions by Ion Chromatography,,=,0.18,mg/L,,,,4/28/2011,8:08:00,4/28/2011 8:08,4/29/2011,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  April 2011,37.8053,121.4025,Old River
RSW-002,"Nitrate, Total (as N)",Inorganic Anions by Ion Chromatography,,=,0.18,mg/L,,,,4/28/2011,8:12:00,4/28/2011 8:12,4/29/2011,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  April 2011,37.8057,121.3992,Old River
RSW-001,"Nitrate, Total (as N)",Inorganic Anions by Ion Chromatography,,=,0.18,mg/L,,,,4/28/2011,8:20:00,4/28/2011 8:20,4/29/2011,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  April 2011,37.8218,121.3735,Old River
EFF-001,"Nitrate, Total (as N)",,Daily Discharge,=,409,lb/day,,,,4/28/2011,9:12:00,4/28/2011 9:12,4/29/2011,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  April 2011,,,
EFF-001,"Nitrate, Total (as N)",Inorganic Anions by Ion Chromatography,,=,5.5,mg/L,,,,4/28/2011,9:12:00,4/28/2011 9:12,4/29/2011,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  April 2011,,,
EFF-001,"Nitrate, Total (as N)",,Monthly Average (Mean),=,477,lb/day,,,,4/30/2011,17:00:00,4/30/2011 17:00,4/30/2011,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  April 2011,,,
EFF-001,"Nitrate, Total (as N)",,Monthly Average (Mean),=,6.3,mg/L,,,,4/30/2011,17:00:00,4/30/2011 17:00,4/30/2011,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  April 2011,,,
RSW-005,"Nitrate, Total (as N)",Inorganic Anions by Ion Chromatography,,=,0.23,mg/L,0.005,0.1,,5/4/2011,9:04:00,5/4/2011 9:04,5/4/2011,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  May 2011,37.801,121.437,Old River
RSW-006,"Nitrate, Total (as N)",Inorganic Anions by Ion Chromatography,,=,0.22,mg/L,0.005,0.1,,5/4/2011,9:35:00,5/4/2011 9:35,5/4/2011,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  May 2011,37.82,121.4428,Old River
RSW-003,"Nitrate, Total (as N)",Inorganic Anions by Ion Chromatography,,=,0.21,mg/L,0.005,0.1,,5/4/2011,9:53:00,5/4/2011 9:53,5/4/2011,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  May 2011,37.8053,121.4025,Old River
RSW-002,"Nitrate, Total (as N)",Inorganic Anions by Ion Chromatography,,=,0.21,mg/L,0.005,0.1,,5/4/2011,10:05:00,5/4/2011 10:05,5/4/2011,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  May 2011,37.8057,121.3992,Old River
RSW-001,"Nitrate, Total (as N)",Inorganic Anions by Ion Chromatography,,=,0.2,mg/L,0.005,0.1,,5/4/2011,10:21:00,5/4/2011 10:21,5/4/2011,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  May 2011,37.8218,121.3735,Old River
EFF-001,"Nitrate, Total (as N)",,Daily Discharge,=,445,lb/day,,,,5/4/2011,12:52:00,5/4/2011 12:52,5/4/2011,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  May 2011,,,
EFF-001,"Nitrate, Total (as N)",Inorganic Anions by Ion Chromatography,,=,5.9,mg/L,,,,5/4/2011,12:52:00,5/4/2011 12:52,5/6/2011,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  May 2011,,,
