Location,Parameter,Analytical Method,Calculated Method,Qual,Result,Units,MDL,ML,RL,Sampling Date,Sampling Time,Sampling Date Time,Analysis Date,Analysis Time,Review Priority Indicator,QA Codes,Comments,Facility Name,Report Name,Latitude,Longitude,Receiving Water Body
EFF-001,"Ammonia, Total (as N)",Standard Method (19th) 4500-NH: Nitrogen (Ammonia),,DNQ,0.91,mg/L,0.17,1,,1/13/2011,7:15:00,1/13/2011 7:15,1/13/2011,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  January 2011,,,
EFF-001,"Ammonia, Total (as N)",,Daily Discharge,=,69.291222,lb/day,,,,1/13/2011,7:15:00,1/13/2011 7:15,1/13/2011,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  January 2011,,,
EFF-001,"Ammonia, Total (as N)",,Daily Discharge,=,84.508386,lb/day,,,,1/14/2011,7:00:00,1/14/2011 7:00,1/14/2011,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  January 2011,,,
EFF-001,"Ammonia, Total (as N)",Standard Method (19th) 4500-NH: Nitrogen (Ammonia),,=,1.07,mg/L,,,,1/14/2011,7:00:00,1/14/2011 7:00,1/14/2011,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  January 2011,,,
EFF-001,"Ammonia, Total (as N)",Standard Method (19th) 4500-NH: Nitrogen (Ammonia),,=,1.08,mg/L,,,,1/15/2011,8:13:00,1/15/2011 8:13,1/15/2011,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  January 2011,,,
EFF-001,"Ammonia, Total (as N)",,Daily Discharge,=,87.910272,lb/day,,,,1/15/2011,8:13:00,1/15/2011 8:13,1/15/2011,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  January 2011,,,
EFF-001,"Ammonia, Total (as N)",Standard Method (19th) 4500-NH: Nitrogen (Ammonia),,=,1.28,mg/L,,,,1/16/2011,8:07:00,1/16/2011 8:07,1/16/2011,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  January 2011,,,
EFF-001,"Ammonia, Total (as N)",,Daily Discharge,=,98.638848,lb/day,,,,1/16/2011,8:07:00,1/16/2011 8:07,1/16/2011,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  January 2011,,,
EFF-001,"Ammonia, Total (as N)",,Daily Discharge,=,89.4882,lb/day,,,,1/17/2011,7:15:00,1/17/2011 7:15,1/17/2011,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  January 2011,,,
EFF-001,"Ammonia, Total (as N)",Standard Method (19th) 4500-NH: Nitrogen (Ammonia),,=,1.16,mg/L,,,,1/17/2011,7:15:00,1/17/2011 7:15,1/17/2011,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  January 2011,,,
EFF-001,"Ammonia, Total (as N)",Standard Method (19th) 4500-NH: Nitrogen (Ammonia),,=,1.18,mg/L,,,,1/18/2011,6:45:00,1/18/2011 6:45,1/18/2011,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  January 2011,,,
EFF-001,"Ammonia, Total (as N)",,Daily Discharge,=,91.326336,lb/day,,,,1/18/2011,6:45:00,1/18/2011 6:45,1/18/2011,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  January 2011,,,
RSW-005,"Ammonia, Total (as N)",Standard Method (19th) 4500-NH: Nitrogen (Ammonia),,ND,,mg/L,0.17,,,1/18/2011,8:24:00,1/18/2011 8:24,1/18/2011,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  January 2011,37.801,121.437,Old River
RSW-006,"Ammonia, Total (as N)",Standard Method (19th) 4500-NH: Nitrogen (Ammonia),,ND,,mg/L,0.17,,,1/18/2011,8:51:00,1/18/2011 8:51,1/18/2011,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  January 2011,37.82,121.4428,Old River
RSW-003,"Ammonia, Total (as N)",Standard Method (19th) 4500-NH: Nitrogen (Ammonia),,ND,,mg/L,0.17,,,1/18/2011,9:08:00,1/18/2011 9:08,1/18/2011,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  January 2011,37.8053,121.4025,Old River
RSW-002,"Ammonia, Total (as N)",Standard Method (19th) 4500-NH: Nitrogen (Ammonia),,ND,,mg/L,0.17,,,1/18/2011,9:14:00,1/18/2011 9:14,1/18/2011,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  January 2011,37.8057,121.3992,Old River
RSW-001,"Ammonia, Total (as N)",Standard Method (19th) 4500-NH: Nitrogen (Ammonia),,ND,,mg/L,0.17,,,1/18/2011,9:20:00,1/18/2011 9:20,1/18/2011,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  January 2011,37.8218,121.3735,Old River
EFF-001,"Ammonia, Total (as N)",,Daily Discharge,=,82.298286,lb/day,,,,1/19/2011,6:55:00,1/19/2011 6:55,1/19/2011,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  January 2011,,,
EFF-001,"Ammonia, Total (as N)",Standard Method (19th) 4500-NH: Nitrogen (Ammonia),,=,1.11,mg/L,,,,1/19/2011,6:55:00,1/19/2011 6:55,1/19/2011,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  January 2011,,,
EFF-001,"Ammonia, Total (as N)",,Daily Discharge,=,76.2276,lb/day,,,,1/20/2011,7:35:00,1/20/2011 7:35,1/20/2011,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  January 2011,,,
EFF-001,"Ammonia, Total (as N)",Standard Method (19th) 4500-NH: Nitrogen (Ammonia),,=,1,mg/L,,,,1/20/2011,7:35:00,1/20/2011 7:35,1/20/2011,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  January 2011,,,
EFF-001,"Ammonia, Total (as N)",Standard Method (19th) 4500-NH: Nitrogen (Ammonia),,DNQ,0.99,mg/L,0.17,1,,1/21/2011,6:50:00,1/21/2011 6:50,1/21/2011,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  January 2011,,,
EFF-001,"Ammonia, Total (as N)",,Daily Discharge,=,75.7832448,lb/day,,,,1/21/2011,6:50:00,1/21/2011 6:50,1/21/2011,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  January 2011,,,
EFF-001,"Ammonia, Total (as N)",,Daily Discharge,=,79.893864,lb/day,,,,1/22/2011,8:05:00,1/22/2011 8:05,1/22/2011,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  January 2011,,,
EFF-001,"Ammonia, Total (as N)",Standard Method (19th) 4500-NH: Nitrogen (Ammonia),,=,1.08,mg/L,,,,1/22/2011,8:05:00,1/22/2011 8:05,1/22/2011,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  January 2011,,,
EFF-001,"Ammonia, Total (as N)",Standard Method (19th) 4500-NH: Nitrogen (Ammonia),,=,1.1,mg/L,,,,1/23/2011,7:50:00,1/23/2011 7:50,1/23/2011,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  January 2011,,,
EFF-001,"Ammonia, Total (as N)",,Daily Discharge,=,79.44684,lb/day,,,,1/23/2011,7:50:00,1/23/2011 7:50,1/23/2011,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  January 2011,,,
EFF-001,"Ammonia, Total (as N)",Standard Method (19th) 4500-NH: Nitrogen (Ammonia),,=,1.06,mg/L,,,,1/24/2011,6:45:00,1/24/2011 6:45,1/24/2011,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  January 2011,,,
EFF-001,"Ammonia, Total (as N)",,Daily Discharge,=,79.828812,lb/day,,,,1/24/2011,6:45:00,1/24/2011 6:45,1/24/2011,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  January 2011,,,
EFF-001,"Ammonia, Total (as N)",Standard Method (19th) 4500-NH: Nitrogen (Ammonia),,DNQ,0.98,mg/L,0.17,1,,1/25/2011,6:55:00,1/25/2011 6:55,1/25/2011,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  January 2011,,,
EFF-001,"Ammonia, Total (as N)",,Daily Discharge,=,75.346896,lb/day,,,,1/25/2011,6:55:00,1/25/2011 6:55,1/25/2011,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  January 2011,,,
RSW-005,"Ammonia, Total (as N)",Standard Method (19th) 4500-NH: Nitrogen (Ammonia),,ND,,mg/L,0.17,,,1/25/2011,12:07:00,1/25/2011 12:07,1/25/2011,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  January 2011,37.801,121.437,Old River
RSW-006,"Ammonia, Total (as N)",Standard Method (19th) 4500-NH: Nitrogen (Ammonia),,ND,,mg/L,0.17,,,1/25/2011,12:35:00,1/25/2011 12:35,1/25/2011,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  January 2011,37.82,121.4428,Old River
RSW-003,"Ammonia, Total (as N)",Standard Method (19th) 4500-NH: Nitrogen (Ammonia),,ND,,mg/L,0.17,,,1/25/2011,12:50:00,1/25/2011 12:50,1/25/2011,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  January 2011,37.8053,121.4025,Old River
RSW-002,"Ammonia, Total (as N)",Standard Method (19th) 4500-NH: Nitrogen (Ammonia),,ND,,mg/L,0.17,,,1/25/2011,13:00:00,1/25/2011 13:00,1/25/2011,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  January 2011,37.8057,121.3992,Old River
RSW-001,"Ammonia, Total (as N)",Standard Method (19th) 4500-NH: Nitrogen (Ammonia),,ND,,mg/L,0.17,,,1/25/2011,13:15:00,1/25/2011 13:15,1/25/2011,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  January 2011,37.8218,121.3735,Old River
EFF-001,"Ammonia, Total (as N)",,Daily Discharge,=,69.43884,lb/day,,,,1/26/2011,7:55:00,1/26/2011 7:55,1/26/2011,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  January 2011,,,
EFF-001,"Ammonia, Total (as N)",Standard Method (19th) 4500-NH: Nitrogen (Ammonia),,DNQ,0.92,mg/L,0.17,1,,1/26/2011,7:55:00,1/26/2011 7:55,1/26/2011,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  January 2011,,,
EFF-001,"Ammonia, Total (as N)",,Daily Discharge,ND,,lb/day,13,,,1/27/2011,6:45:00,1/27/2011 6:45,1/27/2011,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  January 2011,,,
EFF-001,"Ammonia, Total (as N)",Standard Method (19th) 4500-NH: Nitrogen (Ammonia),,ND,,mg/L,0.17,,,1/27/2011,6:45:00,1/27/2011 6:45,1/27/2011,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  January 2011,,,
EFF-001,"Ammonia, Total (as N)",,Daily Discharge,=,75.6589788,lb/day,,,,1/28/2011,7:15:00,1/28/2011 7:15,1/28/2011,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  January 2011,,,
EFF-001,"Ammonia, Total (as N)",Standard Method (19th) 4500-NH: Nitrogen (Ammonia),,=,0.998,mg/L,,,,1/28/2011,7:15:00,1/28/2011 7:15,1/28/2011,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  January 2011,,,
EFF-001,"Ammonia, Total (as N)",,Daily Discharge,=,86.384052,lb/day,,,,1/29/2011,8:01:00,1/29/2011 8:01,1/29/2011,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  January 2011,,,
EFF-001,"Ammonia, Total (as N)",Standard Method (19th) 4500-NH: Nitrogen (Ammonia),,=,1.22,mg/L,,,,1/29/2011,8:01:00,1/29/2011 8:01,1/29/2011,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  January 2011,,,
EFF-001,"Ammonia, Total (as N)",,Daily Discharge,=,73.6136772,lb/day,,,,1/30/2011,7:51:00,1/30/2011 7:51,1/30/2011,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  January 2011,,,
EFF-001,"Ammonia, Total (as N)",Standard Method (19th) 4500-NH: Nitrogen (Ammonia),,DNQ,0.94,mg/L,0.17,1,,1/30/2011,7:51:00,1/30/2011 7:51,1/30/2011,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  January 2011,,,
EFF-001,"Ammonia, Total (as N)",Standard Method (19th) 4500-NH: Nitrogen (Ammonia),,=,1.04,mg/L,,,,1/31/2011,6:55:00,1/31/2011 6:55,1/31/2011,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  January 2011,,,
EFF-001,"Ammonia, Total (as N)",,Daily Discharge,=,79.623648,lb/day,,,,1/31/2011,6:55:00,1/31/2011 6:55,1/31/2011,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  January 2011,,,
EFF-001,"Ammonia, Total (as N)",,Monthly Average (Mean),=,77,lb/day,,,,1/31/2011,17:00:00,1/31/2011 17:00,1/31/2011,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  January 2011,,,
EFF-001,"Ammonia, Total (as N)",,Monthly Average (Mean),=,1.01,mg/L,,,,1/31/2011,17:00:00,1/31/2011 17:00,1/31/2011,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  January 2011,,,
EFF-001,"Ammonia, Total (as N)",Standard Method (19th) 4500-NH: Nitrogen (Ammonia),,=,1.08,mg/L,,,,2/1/2011,7:00:00,2/1/2011 7:00,2/1/2011,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  February 2011,,,
EFF-001,"Ammonia, Total (as N)",,Daily Discharge,=,80.2,lb/day,,,,2/1/2011,7:00:00,2/1/2011 7:00,2/1/2011,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  February 2011,,,
EFF-001,"Ammonia, Total (as N)",Standard Method (19th) 4500-NH: Nitrogen (Ammonia),,=,1.08,mg/L,,,,2/2/2011,6:53:00,2/2/2011 6:53,2/2/2011,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  February 2011,,,
EFF-001,"Ammonia, Total (as N)",,Daily Discharge,=,78.8,lb/day,,,,2/2/2011,6:53:00,2/2/2011 6:53,2/2/2011,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  February 2011,,,
EFF-001,"Ammonia, Total (as N)",,Daily Discharge,=,59.7,lb/day,,,,2/3/2011,7:10:00,2/3/2011 7:10,2/3/2011,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  February 2011,,,
EFF-001,"Ammonia, Total (as N)",Standard Method (19th) 4500-NH: Nitrogen (Ammonia),,DNQ,0.79,mg/L,0.17,1,,2/3/2011,7:10:00,2/3/2011 7:10,2/3/2011,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  February 2011,,,
RSW-005,"Ammonia, Total (as N)",Standard Method (19th) 4500-NH: Nitrogen (Ammonia),,ND,,mg/L,0.17,,,2/3/2011,9:53:00,2/3/2011 9:53,2/3/2011,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  February 2011,37.801,121.437,Old River
RSW-006,"Ammonia, Total (as N)",Standard Method (19th) 4500-NH: Nitrogen (Ammonia),,ND,,mg/L,0.17,,,2/3/2011,10:26:00,2/3/2011 10:26,2/3/2011,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  February 2011,37.82,121.4428,Old River
RSW-003,"Ammonia, Total (as N)",Standard Method (19th) 4500-NH: Nitrogen (Ammonia),,ND,,mg/L,0.17,,,2/3/2011,10:47:00,2/3/2011 10:47,2/3/2011,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  February 2011,37.8053,121.4025,Old River
RSW-002,"Ammonia, Total (as N)",Standard Method (19th) 4500-NH: Nitrogen (Ammonia),,ND,,mg/L,0.17,,,2/3/2011,10:59:00,2/3/2011 10:59,2/3/2011,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  February 2011,37.8057,121.3992,Old River
RSW-001,"Ammonia, Total (as N)",Standard Method (19th) 4500-NH: Nitrogen (Ammonia),,ND,,mg/L,0.17,,,2/3/2011,11:12:00,2/3/2011 11:12,2/3/2011,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  February 2011,37.8218,121.3735,Old River
EFF-001,"Ammonia, Total (as N)",,Daily Discharge,=,54.7,lb/day,,,,2/4/2011,8:00:00,2/4/2011 8:00,2/4/2011,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  February 2011,,,
EFF-001,"Ammonia, Total (as N)",Standard Method (19th) 4500-NH: Nitrogen (Ammonia),,DNQ,0.72,mg/L,0.17,1,,2/4/2011,8:00:00,2/4/2011 8:00,2/4/2011,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  February 2011,,,
EFF-001,"Ammonia, Total (as N)",,Daily Discharge,=,92.9,lb/day,,,,2/5/2011,7:40:00,2/5/2011 7:40,2/5/2011,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  February 2011,,,
EFF-001,"Ammonia, Total (as N)",Standard Method (19th) 4500-NH: Nitrogen (Ammonia),,=,1.16,mg/L,,,,2/5/2011,7:40:00,2/5/2011 7:40,2/5/2011,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  February 2011,,,
EFF-001,"Ammonia, Total (as N)",Standard Method (19th) 4500-NH: Nitrogen (Ammonia),,=,1.26,mg/L,,,,2/6/2011,8:00:00,2/6/2011 8:00,2/6/2011,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  February 2011,,,
EFF-001,"Ammonia, Total (as N)",,Daily Discharge,=,95.1,lb/day,,,,2/6/2011,8:00:00,2/6/2011 8:00,2/6/2011,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  February 2011,,,
EFF-001,"Ammonia, Total (as N)",Standard Method (19th) 4500-NH: Nitrogen (Ammonia),,=,1.15,mg/L,,,,2/7/2011,7:40:00,2/7/2011 7:40,2/7/2011,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  February 2011,,,
EFF-001,"Ammonia, Total (as N)",,Daily Discharge,=,86.1,lb/day,,,,2/7/2011,7:40:00,2/7/2011 7:40,2/7/2011,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  February 2011,,,
EFF-001,"Ammonia, Total (as N)",,Daily Discharge,=,88.3,lb/day,,,,2/8/2011,6:55:00,2/8/2011 6:55,2/8/2011,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  February 2011,,,
EFF-001,"Ammonia, Total (as N)",Standard Method (19th) 4500-NH: Nitrogen (Ammonia),,=,1.17,mg/L,,,,2/8/2011,6:55:00,2/8/2011 6:55,2/8/2011,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  February 2011,,,
RSW-003,"Ammonia, Total (as N)",Standard Method (19th) 4500-NH: Nitrogen (Ammonia),,ND,,mg/L,0.17,,,2/9/2011,6:00:00,2/9/2011 6:00,2/9/2011,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  February 2011,37.8053,121.4025,Old River
EFF-001,"Ammonia, Total (as N)",Standard Method (19th) 4500-NH: Nitrogen (Ammonia),,=,1.08,mg/L,,,,2/9/2011,7:30:00,2/9/2011 7:30,2/9/2011,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  February 2011,,,
EFF-001,"Ammonia, Total (as N)",,Daily Discharge,=,83.3,lb/day,,,,2/9/2011,7:30:00,2/9/2011 7:30,2/9/2011,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  February 2011,,,
RSW-005,"Ammonia, Total (as N)",Standard Method (19th) 4500-NH: Nitrogen (Ammonia),,ND,,mg/L,0.17,,,2/9/2011,10:36:00,2/9/2011 10:36,2/9/2011,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  February 2011,37.801,121.437,Old River
RSW-006,"Ammonia, Total (as N)",Standard Method (19th) 4500-NH: Nitrogen (Ammonia),,ND,,mg/L,0.17,,,2/9/2011,11:07:00,2/9/2011 11:07,2/9/2011,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  February 2011,37.82,121.4428,Old River
RSW-002,"Ammonia, Total (as N)",Standard Method (19th) 4500-NH: Nitrogen (Ammonia),,ND,,mg/L,0.17,,,2/9/2011,11:37:00,2/9/2011 11:37,2/9/2011,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  February 2011,37.8057,121.3992,Old River
RSW-001,"Ammonia, Total (as N)",Standard Method (19th) 4500-NH: Nitrogen (Ammonia),,ND,,mg/L,0.17,,,2/9/2011,12:05:00,2/9/2011 12:05,2/9/2011,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  February 2011,37.8218,121.3735,Old River
EFF-001,"Ammonia, Total (as N)",Standard Method (19th) 4500-NH: Nitrogen (Ammonia),,=,1.19,mg/L,,,,2/10/2011,7:10:00,2/10/2011 7:10,2/10/2011,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  February 2011,,,
EFF-001,"Ammonia, Total (as N)",,Daily Discharge,=,88.3,lb/day,,,,2/10/2011,7:10:00,2/10/2011 7:10,2/10/2011,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  February 2011,,,
EFF-001,"Ammonia, Total (as N)",Standard Method (19th) 4500-NH: Nitrogen (Ammonia),,=,1.1,mg/L,,,,2/11/2011,7:35:00,2/11/2011 7:35,2/11/2011,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  February 2011,,,
EFF-001,"Ammonia, Total (as N)",,Daily Discharge,=,76.2,lb/day,,,,2/11/2011,7:35:00,2/11/2011 7:35,2/11/2011,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  February 2011,,,
EFF-001,"Ammonia, Total (as N)",Standard Method (19th) 4500-NH: Nitrogen (Ammonia),,=,1.04,mg/L,,,,2/12/2011,8:00:00,2/12/2011 8:00,2/12/2011,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  February 2011,,,
EFF-001,"Ammonia, Total (as N)",,Daily Discharge,=,81.8,lb/day,,,,2/12/2011,8:00:00,2/12/2011 8:00,2/12/2011,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  February 2011,,,
EFF-001,"Ammonia, Total (as N)",Standard Method (19th) 4500-NH: Nitrogen (Ammonia),,=,1.52,mg/L,,,,2/13/2011,8:10:00,2/13/2011 8:10,2/13/2011,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  February 2011,,,
EFF-001,"Ammonia, Total (as N)",,Daily Discharge,=,107,lb/day,,,,2/13/2011,8:10:00,2/13/2011 8:10,2/13/2011,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  February 2011,,,
EFF-001,"Ammonia, Total (as N)",Standard Method (19th) 4500-NH: Nitrogen (Ammonia),,DNQ,0.95,mg/L,0.17,1,,2/14/2011,6:45:00,2/14/2011 6:45,2/14/2011,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  February 2011,,,
EFF-001,"Ammonia, Total (as N)",,Daily Discharge,=,68.8,lb/day,,,,2/14/2011,6:45:00,2/14/2011 6:45,2/14/2011,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  February 2011,,,
EFF-001,"Ammonia, Total (as N)",,Daily Discharge,=,82,lb/day,,,,2/15/2011,7:05:00,2/15/2011 7:05,2/15/2011,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  February 2011,,,
EFF-001,"Ammonia, Total (as N)",Standard Method (19th) 4500-NH: Nitrogen (Ammonia),,=,1.14,mg/L,,,,2/15/2011,7:05:00,2/15/2011 7:05,2/15/2011,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  February 2011,,,
EFF-001,"Ammonia, Total (as N)",,Daily Discharge,=,75.7,lb/day,,,,2/16/2011,7:05:00,2/16/2011 7:05,2/16/2011,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  February 2011,,,
EFF-001,"Ammonia, Total (as N)",Standard Method (19th) 4500-NH: Nitrogen (Ammonia),,DNQ,0.97,mg/L,0.17,1,,2/16/2011,7:05:00,2/16/2011 7:05,2/16/2011,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  February 2011,,,
EFF-001,"Ammonia, Total (as N)",Standard Method (19th) 4500-NH: Nitrogen (Ammonia),,=,1.06,mg/L,,,,2/17/2011,7:20:00,2/17/2011 7:20,2/17/2011,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  February 2011,,,
EFF-001,"Ammonia, Total (as N)",,Daily Discharge,=,78.9,lb/day,,,,2/17/2011,7:20:00,2/17/2011 7:20,2/17/2011,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  February 2011,,,
RSW-005,"Ammonia, Total (as N)",Standard Method (19th) 4500-NH: Nitrogen (Ammonia),,ND,,mg/L,0.17,,,2/17/2011,7:32:00,2/17/2011 7:32,2/17/2011,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  February 2011,37.801,121.437,Old River
RSW-006,"Ammonia, Total (as N)",Standard Method (19th) 4500-NH: Nitrogen (Ammonia),,ND,,mg/L,0.17,,,2/17/2011,7:50:00,2/17/2011 7:50,2/17/2011,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  February 2011,37.82,121.4428,Old River
RSW-003,"Ammonia, Total (as N)",Standard Method (19th) 4500-NH: Nitrogen (Ammonia),,ND,,mg/L,0.17,,,2/17/2011,8:03:00,2/17/2011 8:03,2/17/2011,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  February 2011,37.8053,121.4025,Old River
RSW-002,"Ammonia, Total (as N)",Standard Method (19th) 4500-NH: Nitrogen (Ammonia),,ND,,mg/L,0.17,,,2/17/2011,8:07:00,2/17/2011 8:07,2/17/2011,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  February 2011,37.8057,121.3992,Old River
RSW-001,"Ammonia, Total (as N)",Standard Method (19th) 4500-NH: Nitrogen (Ammonia),,ND,,mg/L,0.17,,,2/17/2011,8:15:00,2/17/2011 8:15,2/17/2011,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  February 2011,37.8218,121.3735,Old River
EFF-001,"Ammonia, Total (as N)",Standard Method (19th) 4500-NH: Nitrogen (Ammonia),,=,1.19,mg/L,,,,2/18/2011,9:00:00,2/18/2011 9:00,2/18/2011,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  February 2011,,,
EFF-001,"Ammonia, Total (as N)",,Daily Discharge,=,99,lb/day,,,,2/18/2011,9:00:00,2/18/2011 9:00,2/18/2011,0:00:00,,,,Tracy WWTP, Monthly SMR ( MONNPDES ) report for  February 2011,,,
