Date,DRP** mg/L P,Month,NH3 mg/L N,NO2 mg/L N,NO3 mg/L N,PO4 mg/L P,SKN mg/L N,Salinity,TDN mg/L N,TDP mg/L P,TKN mg/L N,TN mg/L N,TP mg/L P,TSS mg/L,Year,flow mgd,pH,peak_flow mgd,temperature degC,urea* mg/L N
2010-01-22,,1.0,,,0.56,3.99,,0.6,,,40.75,,3.49,6.0,2010.0,34.97,7.0,,18.1,
2010-01-23,,1.0,,,0.56,3.99,,,,,40.75,,3.49,,2010.0,29.81,7.0,,18.7,
2010-01-24,,1.0,,,0.56,3.99,,,,,40.75,,3.49,,2010.0,23.21,7.0,,17.9,
2010-01-25,,1.0,26.0,,0.56,3.99,,0.8,,,40.75,,3.49,4.7,2010.0,21.47,7.0,,18.3,
2010-01-26,,1.0,,,0.56,3.99,,0.8,,,40.75,,3.49,4.3,2010.0,19.63,7.1,,18.7,
2010-01-27,,1.0,,,0.56,3.99,,0.8,,,40.75,,3.49,3.4,2010.0,19.09,7.1,,18.3,
2010-01-28,,1.0,,,0.56,3.99,,,,,40.75,,3.49,,2010.0,17.52,7.1,,18.3,
2010-01-29,,1.0,,,0.56,3.99,,,,,40.75,,3.49,,2010.0,17.84,7.1,,18.3,
2010-01-30,,1.0,,,0.56,3.99,,,,,40.75,,3.49,,2010.0,17.45,7.1,,18.6,
2010-01-31,,1.0,,,0.56,3.99,,,,,40.75,,3.49,,2010.0,17.02,7.1,,18.6,
2010-02-01,,2.0,32.0,,0.56,3.99,,0.8,,,40.75,,3.49,1.4,2010.0,16.64,7.1,,18.7,
2010-02-02,,2.0,,,0.56,3.99,,,,,40.75,,3.49,,2010.0,16.92,7.0,,18.7,
2010-02-03,,2.0,,,0.56,3.99,,0.9,,,40.75,,3.49,1.9,2010.0,16.82,7.1,,18.7,
2010-02-04,,2.0,,,0.56,3.99,,,,,40.75,,3.49,,2010.0,15.8,7.0,,18.9,
2010-02-05,,2.0,,,0.56,3.99,,0.9,,,40.75,,3.49,1.5,2010.0,18.15,7.1,,18.7,
2010-02-06,,2.0,,,0.56,3.99,,,,,40.75,,3.49,,2010.0,21.68,7.1,,18.9,
2010-02-07,,2.0,,,0.56,3.99,,,,,40.75,,3.49,,2010.0,17.52,7.1,,18.3,
2010-02-08,,2.0,32.0,,0.56,3.99,,0.9,,,40.75,,3.49,0.8,2010.0,15.69,7.2,,18.4,
2010-02-09,,2.0,,,0.56,3.99,,,,,40.75,,3.49,,2010.0,18.99,7.2,,18.4,
2010-02-10,,2.0,,,0.56,3.99,,0.8,,,40.75,,3.49,2.0,2010.0,17.93,7.1,,18.3,
2010-02-11,,2.0,,,0.56,3.99,,,,,40.75,,3.49,,2010.0,16.21,7.0,,18.5,
2010-02-12,,2.0,,,0.56,3.99,,0.9,,,40.75,,3.49,1.3,2010.0,16.63,7.0,,18.9,
2010-02-13,,2.0,,,0.56,3.99,,,,,40.75,,3.49,,2010.0,15.47,7.0,,18.9,
2010-02-14,,2.0,,,0.56,3.99,,,,,40.75,,3.49,,2010.0,14.93,7.0,,19.4,
2010-02-15,,2.0,,,0.56,3.99,,,,,40.75,,3.49,,2010.0,15.71,7.1,,19.3,
2010-02-16,,2.0,,,0.56,3.99,,0.9,,,40.75,,3.49,1.4,2010.0,15.55,7.1,,19.4,
2010-02-17,,2.0,,,0.56,3.99,,0.9,,,40.75,,3.49,2.7,2010.0,13.52,7.0,,19.4,
2010-02-18,,2.0,,,0.56,3.99,,,,,40.75,,3.49,,2010.0,16.61,7.2,,19.6,
2010-02-19,,2.0,,,0.56,3.99,,,,,40.75,,3.49,,2010.0,16.02,7.1,,19.6,
2010-02-20,,2.0,,,0.56,3.99,,,,,40.75,,3.49,,2010.0,14.98,7.1,,19.7,
2010-02-21,,2.0,,,0.56,3.99,,,,,40.75,,3.49,,2010.0,16.27,7.1,,19.4,
2010-02-22,,2.0,,,0.56,3.99,,0.8,,,40.75,,3.49,4.3,2010.0,16.78,7.0,,19.2,
2010-02-23,,2.0,,,0.56,3.99,,,,,40.75,,3.49,,2010.0,19.24,7.0,,19.2,
2010-02-24,,2.0,,,0.56,3.99,,0.7,,,40.75,,3.49,4.7,2010.0,22.27,7.0,,18.5,
2010-02-25,,2.0,,,0.56,3.99,,,,,40.75,,3.49,,2010.0,21.57,7.0,,18.7,
2010-02-26,,2.0,35.0,,0.56,3.99,,0.8,,,40.75,,3.49,2.8,2010.0,26.86,7.0,,18.7,
2010-02-27,,2.0,,,0.56,3.99,,,,,40.75,,3.49,,2010.0,26.78,7.0,,18.9,
2010-02-28,,2.0,,,0.56,3.99,,,,,40.75,,3.49,,2010.0,22.58,7.0,,18.9,
2010-03-01,,3.0,29.0,,0.56,3.99,,0.8,,,40.75,,3.49,3.3,2010.0,21.26,7.1,,19.2,
2010-03-02,,3.0,,,0.56,3.99,,,,,40.75,,3.49,,2010.0,23.25,7.1,,19.2,
2010-03-03,,3.0,,,0.56,3.99,,0.8,,,40.75,,3.49,5.6,2010.0,28.42,7.1,,18.9,
2010-03-04,,3.0,,,0.56,3.99,,,,,40.75,,3.49,,2010.0,23.42,7.1,,18.6,
2010-03-05,,3.0,,,0.56,3.99,,0.7,,,40.75,,3.49,,2010.0,21.59,7.1,,18.9,
2010-03-06,,3.0,,,0.56,3.99,,,,,40.75,,3.49,,2010.0,22.31,7.1,,18.9,
2010-03-07,,3.0,,,0.56,3.99,,,,,40.75,,3.49,,2010.0,20.02,7.1,,19.2,
2010-03-08,,3.0,41.0,,0.56,3.99,,0.8,,,40.75,,3.49,1.4,2010.0,20.42,7.1,,18.9,
2010-03-09,,3.0,,,0.56,3.99,,,,,40.75,,3.49,,2010.0,20.34,7.1,,18.7,
2010-03-10,,3.0,,,0.56,3.99,,0.8,,,40.75,,3.49,2.0,2010.0,21.39,7.1,,18.7,
2010-03-11,,3.0,,,0.56,3.99,,,,,40.75,,3.49,,2010.0,20.0,7.1,,18.7,
2010-03-12,,3.0,,,0.56,3.99,,0.8,,,40.75,,3.49,2.3,2010.0,22.94,7.1,,18.9,
2010-03-13,,3.0,,,0.56,3.99,,,,,40.75,,3.49,,2010.0,22.27,7.1,,18.9,
2010-03-14,,3.0,,,0.56,3.99,,,,,40.75,,3.49,,2010.0,20.12,7.1,,18.6,
2010-03-15,,3.0,,,0.56,3.99,,0.7,,,40.75,,3.49,1.5,2010.0,19.83,7.1,,18.8,
2010-03-16,,3.0,,,0.56,3.99,,,,,40.75,,3.49,,2010.0,20.28,7.2,,19.1,
2010-03-17,,3.0,,,0.56,3.99,,0.8,,,40.75,,3.49,3.5,2010.0,18.62,7.0,,19.3,
2010-03-18,,3.0,,,0.56,3.99,,,,,40.75,,3.49,,2010.0,19.11,7.0,,19.3,
2010-03-19,,3.0,,,0.56,3.99,,0.8,,,40.75,,3.49,2.9,2010.0,18.7,7.0,,19.7,
2010-03-20,,3.0,,,0.56,3.99,,,,,40.75,,3.49,,2010.0,18.32,7.0,,19.7,
2010-03-21,,3.0,,,0.56,3.99,,,,,40.75,,3.49,,2010.0,18.29,7.0,,19.9,
2010-03-22,,3.0,35.0,,0.56,3.99,,0.7,,,40.75,,3.49,2.4,2010.0,17.78,7.0,,20.0,
2010-03-23,,3.0,,,0.56,3.99,,,,,40.75,,3.49,,2010.0,17.07,7.0,,19.9,
2010-03-24,,3.0,,,0.56,3.99,,0.8,,,40.75,,3.49,2.9,2010.0,18.31,7.3,,20.1,
2010-03-25,,3.0,,,0.56,3.99,,,,,40.75,,3.49,,2010.0,16.86,7.0,,20.0,
2010-03-26,,3.0,,,0.56,3.99,,0.7,,,40.75,,3.49,3.2,2010.0,17.86,7.0,,19.9,
2010-03-27,,3.0,,,0.56,3.99,,,,,40.75,,3.49,,2010.0,17.52,7.0,,19.9,
2010-03-28,,3.0,,,0.56,3.99,,,,,40.75,,3.49,,2010.0,17.41,7.0,,20.0,
2010-03-29,,3.0,,,0.56,3.99,,,,,40.75,,3.49,,2010.0,16.45,7.0,,20.1,
2010-03-30,,3.0,36.0,,0.56,3.99,,0.7,,,40.75,,3.49,3.9,2010.0,17.52,7.0,,20.3,
2010-03-31,,3.0,,,0.56,3.99,,0.7,,,40.75,,3.49,4.8,2010.0,19.03,7.1,,20.1,
2010-04-01,,4.0,,,0.56,3.99,,,,,40.75,,3.49,,2010.0,19.28,7.0,,19.7,
2010-04-02,,4.0,,,0.56,3.99,,0.7,,,40.75,,3.49,2.0,2010.0,17.62,7.0,,19.5,
2010-04-03,,4.0,,,0.56,3.99,,,,,40.75,,3.49,,2010.0,18.32,7.0,,19.5,
2010-04-04,,4.0,,,0.56,3.99,,,,,40.75,,3.49,,2010.0,21.84,7.0,,19.7,
2010-04-05,,4.0,,,0.56,3.99,,,,,40.75,,3.49,,2010.0,24.52,6.9,,18.7,
2010-04-06,,4.0,,,0.56,3.99,,,,,40.75,,3.49,,2010.0,21.08,7.1,,19.0,
2010-04-07,,4.0,,,0.56,3.99,,0.7,,,40.75,,3.49,1.4,2010.0,18.23,7.1,,19.4,
2010-04-08,,4.0,,,0.56,3.99,,0.7,,,40.75,,3.49,1.5,2010.0,18.99,7.0,,19.5,
2010-04-09,,4.0,,,0.56,3.99,,,,,40.75,,3.49,,2010.0,18.38,7.1,,19.6,
2010-04-10,,4.0,,,0.56,3.99,,0.8,,,40.75,,3.49,1.8,2010.0,17.48,7.0,,19.9,
2010-04-11,,4.0,,,0.56,3.99,,,,,40.75,,3.49,,2010.0,25.89,7.0,,19.5,
2010-04-12,,4.0,,,0.56,3.99,,0.7,,,40.75,,3.49,7.1,2010.0,32.33,7.0,,18.5,
2010-04-13,,4.0,,,0.56,3.99,,0.6,,,40.75,,3.49,3.1,2010.0,23.99,7.1,,18.8,
2010-04-14,,4.0,27.0,,0.56,3.99,,0.7,,,40.75,,3.49,1.6,2010.0,21.1,7.0,,19.2,
2010-04-15,,4.0,,,0.56,3.99,,,,,40.75,,3.49,2.0,2010.0,20.96,7.1,,19.4,
2010-04-16,,4.0,,,0.56,3.99,,0.8,,,40.75,,3.49,2.1,2010.0,19.85,7.1,,19.8,
2010-04-17,,4.0,,,0.56,3.99,,,,,40.75,,3.49,,2010.0,19.3,7.1,,19.8,
2010-04-18,,4.0,,,0.56,3.99,,,,,40.75,,3.49,,2010.0,18.32,7.1,,19.8,
2010-04-19,,4.0,37.0,,0.56,3.99,,0.8,,,40.75,,3.49,2.2,2010.0,19.22,7.0,,20.2,
2010-04-20,,4.0,,,0.56,3.99,,,,,40.75,,3.49,2.3,2010.0,21.04,7.1,,20.4,
2010-04-21,,4.0,,,0.56,3.99,,0.7,,,40.75,,3.49,2.6,2010.0,19.89,7.1,,19.4,
2010-04-22,,4.0,,,0.56,3.99,,,,,40.75,,3.49,2.4,2010.0,19.67,7.0,,19.4,
2010-04-23,,4.0,,,0.56,3.99,,0.8,,,40.75,,3.49,2.4,2010.0,18.31,7.0,,20.3,
2010-04-24,,4.0,,,0.56,3.99,,,,,40.75,,3.49,,2010.0,18.19,7.0,,20.3,
2010-04-25,,4.0,,,0.56,3.99,,,,,40.75,,3.49,,2010.0,17.72,7.0,,20.8,
2010-04-26,,4.0,39.0,,0.56,3.99,,0.7,,,40.75,,3.49,3.0,2010.0,19.05,7.0,,20.7,
2010-04-27,,4.0,,,0.56,3.99,,0.7,,,40.75,,3.49,2.6,2010.0,18.97,7.1,,20.7,
2010-04-28,,4.0,,,0.56,3.99,,0.7,,,40.75,,3.49,3.6,2010.0,18.58,7.0,,20.6,
2010-04-29,,4.0,,,0.56,3.99,,,,,40.75,,3.49,,2010.0,18.75,7.2,,20.1,
2010-04-30,,4.0,,,0.56,3.99,,,,,40.75,,3.49,,2010.0,17.64,7.0,,20.3,
2010-05-01,,5.0,,,0.56,3.99,,,,,40.75,,3.49,,2010.0,17.84,7.0,,20.3,
2010-05-02,,5.0,,,0.56,3.99,,,,,40.75,,3.49,,2010.0,17.13,7.0,,20.9,
2010-05-03,,5.0,38.0,,0.56,3.99,,0.8,,,40.75,,3.49,2.5,2010.0,18.23,7.0,,21.0,
2010-05-04,,5.0,,,0.56,3.99,,0.7,,,40.75,,3.49,3.0,2010.0,17.76,7.1,,21.1,
2010-05-05,,5.0,,,0.56,3.99,,,,,40.75,,3.49,,2010.0,16.53,7.1,,20.7,
2010-05-06,,5.0,,,0.56,3.99,,,,,40.75,,3.49,,2010.0,17.52,7.1,,20.9,
2010-05-07,,5.0,,,0.56,3.99,,0.7,,,40.75,,3.49,1.7,2010.0,16.82,7.0,,20.9,
2010-05-08,,5.0,,,0.56,3.99,,,,,40.75,,3.49,,2010.0,17.21,7.0,,21.0,
2010-05-09,,5.0,,,0.56,3.99,,,,,40.75,,3.49,,2010.0,16.31,7.0,,21.2,
2010-05-10,,5.0,41.0,,0.56,3.99,,0.7,,,40.75,,3.49,3.2,2010.0,18.09,7.0,,21.3,
2010-05-11,,5.0,,,0.56,3.99,,,,,40.75,,3.49,,2010.0,17.66,7.1,,21.1,
2010-05-12,,5.0,,,0.56,3.99,,0.7,,,40.75,,3.49,3.8,2010.0,15.92,7.0,,21.4,
2010-05-13,,5.0,,,0.56,3.99,,,,,40.75,,3.49,,2010.0,17.54,7.0,,21.4,
2010-05-14,,5.0,,,0.56,3.99,,0.7,,,40.75,,3.49,3.2,2010.0,16.2,7.0,,21.4,
2010-05-15,,5.0,,,0.56,3.99,,,,,40.75,,3.49,,2010.0,16.68,7.0,,21.4,
2010-05-16,,5.0,,,0.56,3.99,,,,,40.75,,3.49,,2010.0,16.18,7.0,,21.4,
2010-05-17,,5.0,39.0,,0.56,3.99,,0.7,,,40.75,,3.49,3.0,2010.0,17.58,7.1,,21.3,
2010-05-18,,5.0,,,0.56,3.99,,0.7,,,40.75,,3.49,2.6,2010.0,18.52,7.0,,21.7,
2010-05-19,,5.0,,,0.56,3.99,,,,,40.75,,3.49,,2010.0,16.08,7.0,,22.0,
2010-05-20,,5.0,,,0.56,3.99,,,,,40.75,,3.49,,2010.0,17.64,7.1,,21.3,
2010-05-21,,5.0,,,0.56,3.99,,0.7,,,40.75,,3.49,2.4,2010.0,16.08,7.0,,21.3,
2010-05-22,,5.0,,,0.56,3.99,,,,,40.75,,3.49,,2010.0,16.9,7.0,,21.3,
2010-05-23,,5.0,,,0.56,3.99,,,,,40.75,,3.49,,2010.0,16.39,7.0,,21.3,
2010-05-24,,5.0,41.0,,0.56,3.99,,0.8,,,40.75,,3.49,2.4,2010.0,17.5,7.0,,21.2,
2010-05-25,,5.0,,,0.56,3.99,,,,,40.75,,3.49,,2010.0,17.37,7.0,,21.6,
2010-05-26,,5.0,,,0.56,3.99,,0.8,,,40.75,,3.49,2.5,2010.0,15.96,7.1,,21.5,
2010-05-27,,5.0,,,0.56,3.99,,,,,40.75,,3.49,,2010.0,17.78,6.9,,21.6,
2010-05-28,,5.0,,,0.56,3.99,,0.7,,,40.75,,3.49,2.5,2010.0,16.2,7.0,,21.6,
2010-05-29,,5.0,,,0.56,3.99,,,,,40.75,,3.49,,2010.0,16.72,7.0,,22.0,
2010-05-30,,5.0,,,0.56,3.99,,,,,40.75,,3.49,,2010.0,15.06,7.0,,21.5,
2010-05-31,,5.0,,,0.56,3.99,,,,,40.75,,3.49,,2010.0,17.39,7.0,,22.2,
2010-06-01,,6.0,,,0.56,3.99,,0.8,,,40.75,,3.49,2.8,2010.0,17.5,7.0,,21.9,
2010-06-02,,6.0,,,0.56,3.99,,,,,40.75,,3.49,,2010.0,16.14,6.9,,22.3,
2010-06-03,,6.0,38.0,,0.56,3.99,,0.8,,,40.75,,3.49,5.0,2010.0,17.5,7.0,,22.3,
2010-06-04,,6.0,,,0.56,3.99,,0.8,,,40.75,,3.49,4.8,2010.0,15.92,6.9,,23.0,
2010-06-05,,6.0,,,0.56,3.99,,,,,40.75,,3.49,,2010.0,17.11,7.0,,23.0,
2010-06-06,,6.0,,,0.56,3.99,,,,,40.75,,3.49,,2010.0,16.04,7.0,,23.3,
2010-06-07,,6.0,39.0,,0.56,3.99,,0.7,,,40.75,,3.49,3.5,2010.0,15.45,7.1,,23.0,
2010-06-08,,6.0,,,0.56,3.99,,0.7,,,40.75,,3.49,2.5,2010.0,15.55,7.0,,22.6,
2010-06-09,,6.0,,,0.56,3.99,,,,,40.75,,3.49,,2010.0,13.76,7.1,,22.6,
2010-06-10,,6.0,,,0.56,3.99,,,,,40.75,,3.49,,2010.0,19.05,7.0,,22.6,
2010-06-11,,6.0,,,0.56,3.99,,0.8,,,40.75,,3.49,2.8,2010.0,16.37,7.0,,22.4,
2010-06-12,,6.0,,,0.56,3.99,,,,,40.75,,3.49,,2010.0,16.04,7.0,,22.4,
2010-06-13,,6.0,,,0.56,3.99,,,,,40.75,,3.49,,2010.0,16.35,7.0,,23.8,
2010-06-14,,6.0,,,0.56,3.99,,0.8,,,40.75,,3.49,2.0,2010.0,17.33,7.2,,23.1,
2010-06-15,,6.0,,,0.56,3.99,,,,,40.75,,3.49,,2010.0,16.74,7.1,,22.7,
2010-06-16,,6.0,,,0.56,3.99,,0.8,,,40.75,,3.49,1.8,2010.0,14.69,7.1,,22.9,
2010-06-17,,6.0,,,0.56,3.99,,,,,40.75,,3.49,,2010.0,16.51,7.1,,23.0,
2010-06-18,,6.0,40.0,,0.56,3.99,,0.7,,,40.75,,3.49,2.4,2010.0,16.68,7.0,,22.9,
2010-06-19,,6.0,,,0.56,3.99,,,,,40.75,,3.49,,2010.0,14.67,7.0,,22.9,
2010-06-20,,6.0,,,0.56,3.99,,,,,40.75,,3.49,,2010.0,16.31,7.0,,22.9,
2010-06-21,,6.0,41.0,,0.56,3.99,,0.8,,,40.75,,3.49,2.4,2010.0,15.67,7.0,,23.5,
2010-06-22,,6.0,,,0.56,3.99,,,,,40.75,,3.49,,2010.0,17.04,7.0,,23.2,
2010-06-23,,6.0,,,0.56,3.99,,,,,40.75,,3.49,,2010.0,15.22,7.0,,23.1,
2010-06-24,,6.0,,,0.56,3.99,,0.8,,,40.75,,3.49,5.1,2010.0,16.88,6.9,,23.1,
2010-06-25,,6.0,,,0.56,3.99,,0.8,,,40.75,,3.49,2.0,2010.0,14.48,7.0,,23.0,
2010-06-26,,6.0,,,0.56,3.99,,,,,40.75,,3.49,,2010.0,16.21,6.9,,23.1,
2010-06-27,,6.0,,,0.56,3.99,,,,,40.75,,3.49,,2010.0,14.44,7.0,,22.9,
2010-06-28,,6.0,31.0,,0.56,3.99,,0.7,,,40.75,,3.49,2.6,2010.0,17.09,7.1,,23.8,
2010-06-29,,6.0,,,0.56,3.99,,,,,40.75,,3.49,,2010.0,15.12,7.0,,23.7,
2010-06-30,,6.0,,,0.56,3.99,,0.8,,,40.75,,3.49,3.4,2010.0,16.74,7.0,,23.8,
2010-07-01,,7.0,,,0.56,3.99,,,,,40.75,,3.49,,2010.0,14.93,7.0,,23.5,
2010-07-02,,7.0,,,0.56,3.99,,0.8,,,40.75,,3.49,2.8,2010.0,16.8,6.9,,23.6,
2010-07-03,,7.0,,,0.56,3.99,,,,,40.75,,3.49,,2010.0,13.58,6.9,,23.5,
2010-07-04,,7.0,,,0.56,3.99,,,,,40.75,,3.49,,2010.0,15.3,7.0,,23.8,
2010-07-05,,7.0,,,0.56,3.99,,,,,40.75,,3.49,,2010.0,14.4,7.0,,23.8,
2010-07-06,,7.0,,,0.56,3.99,,0.8,,,40.75,,3.49,2.9,2010.0,15.88,7.0,,23.7,
2010-07-07,,7.0,38.0,,0.56,3.99,,0.8,,,40.75,,3.49,2.6,2010.0,14.81,7.1,,23.6,
2010-07-08,,7.0,,,0.56,3.99,,,,,40.75,,3.49,,2010.0,17.33,7.1,,23.6,
2010-07-09,,7.0,,,0.56,3.99,,0.8,,,40.75,,3.49,2.8,2010.0,15.02,7.1,,23.6,
2010-07-10,,7.0,,,0.56,3.99,,,,,40.75,,3.49,,2010.0,16.72,7.1,,23.6,
2010-07-11,,7.0,,,0.56,3.99,,,,,40.75,,3.49,,2010.0,15.02,7.1,,24.0,
2010-07-12,,7.0,38.0,,0.56,3.99,,0.8,,,40.75,,3.49,1.8,2010.0,17.11,7.0,,23.8,
2010-07-13,,7.0,,,0.56,3.99,,0.8,,,40.75,,3.49,2.4,2010.0,14.85,7.1,,24.1,
2010-07-14,,7.0,,,0.56,3.99,,,,,40.75,,3.49,,2010.0,17.54,7.0,,24.4,
2010-07-15,,7.0,,,0.56,3.99,,0.8,,,40.75,,3.49,1.8,2010.0,15.32,7.0,,24.1,
2010-07-16,,7.0,,,0.56,3.99,,,,,40.75,,3.49,,2010.0,17.39,6.9,,24.3,
2010-07-17,,7.0,,,0.56,3.99,,,,,40.75,,3.49,,2010.0,14.26,7.0,,24.5,
2010-07-18,,7.0,,,0.56,3.99,,,,,40.75,,3.49,,2010.0,16.14,7.0,,24.3,
2010-07-19,,7.0,36.0,,0.56,3.99,,0.7,,,40.75,,3.49,3.0,2010.0,16.23,7.0,,24.3,
2010-07-20,,7.0,,,0.56,3.99,,,,,40.75,,3.49,,2010.0,17.52,6.9,,24.0,
2010-07-21,,7.0,,,0.56,3.99,,0.7,,,40.75,,3.49,2.7,2010.0,15.32,7.0,,24.2,
2010-07-22,,7.0,,,0.56,3.99,,,,,40.75,,3.49,,2010.0,17.37,7.0,,23.8,
2010-07-23,,7.0,,,0.56,3.99,,0.7,,,40.75,,3.49,1.9,2010.0,14.85,7.0,,24.1,
2010-07-24,,7.0,,,0.56,3.99,,,,,40.75,,3.49,,2010.0,16.8,7.0,,24.2,
2010-07-25,,7.0,,,0.56,3.99,,,,,40.75,,3.49,,2010.0,14.48,7.0,,24.2,
2010-07-26,,7.0,,,0.56,3.99,,,,,40.75,,3.49,,2010.0,17.45,6.9,,24.1,
2010-07-27,,7.0,,,0.56,3.99,,0.8,,,40.75,,3.49,2.4,2010.0,15.22,7.0,,24.0,
2010-07-28,,7.0,41.0,,0.56,3.99,,0.8,,,40.75,,3.49,3.8,2010.0,17.39,7.0,,24.0,
2010-07-29,,7.0,,,0.56,3.99,,,,,40.75,,3.49,,2010.0,15.06,7.1,,24.0,
2010-07-30,,7.0,,,0.56,3.99,,0.7,,,40.75,,3.49,4.4,2010.0,16.53,7.0,,24.1,
2010-07-31,,7.0,,,0.56,3.99,,,,,40.75,,3.49,,2010.0,15.04,7.0,,24.1,
2010-08-01,,8.0,,,0.56,3.99,,,,,40.75,,3.49,,2010.0,16.86,7.0,,24.3,
2010-08-02,,8.0,,,0.56,3.99,,0.7,,,40.75,,3.49,4.8,2010.0,14.53,7.1,,24.2,
2010-08-03,,8.0,,,0.56,3.99,,,,,40.75,,3.49,,2010.0,16.18,7.0,,24.2,
2010-08-04,,8.0,38.0,,0.56,3.99,,0.8,,,40.75,,3.49,4.0,2010.0,15.88,7.0,,24.0,
2010-08-05,,8.0,,,0.56,3.99,,,,,40.75,,3.49,,2010.0,16.02,7.1,,23.7,
2010-08-06,,8.0,,,0.56,3.99,,0.8,,,40.75,,3.49,3.4,2010.0,15.77,6.9,,23.9,
2010-08-07,,8.0,,,0.56,3.99,,,,,40.75,,3.49,,2010.0,15.69,6.9,,24.0,
2010-08-08,,8.0,,,0.56,3.99,,,,,40.75,,3.49,,2010.0,15.63,6.9,,24.4,
2010-08-09,,8.0,,,0.56,3.99,,0.8,,,40.75,,3.49,2.0,2010.0,16.31,7.1,,24.0,
2010-08-10,,8.0,,,0.56,3.99,,,,,40.75,,3.49,,2010.0,16.2,7.1,,23.9,
2010-08-11,,8.0,,,0.56,3.99,,,,,40.75,,3.49,,2010.0,16.31,7.0,,23.8,
2010-08-12,,8.0,40.0,,0.56,3.99,,0.8,,,40.75,,3.49,2.7,2010.0,16.29,7.0,,23.8,
2010-08-13,,8.0,,,0.56,3.99,,,,,40.75,,3.49,,2010.0,16.39,7.1,,23.9,
2010-08-14,,8.0,,,0.56,3.99,,,,,40.75,,3.49,,2010.0,15.8,7.0,,24.0,
2010-08-15,,8.0,,,0.56,3.99,,,,,40.75,,3.49,,2010.0,15.75,7.0,,24.0,
2010-08-16,,8.0,,,0.56,3.99,,0.8,,,40.75,,3.49,2.8,2010.0,16.41,7.1,,23.9,
2010-08-17,,8.0,,,0.56,3.99,,,,,40.75,,3.49,,2010.0,16.51,7.0,,23.9,
2010-08-18,,8.0,34.0,,0.56,3.99,,0.7,,,40.75,,3.49,2.9,2010.0,15.8,6.9,,23.9,
2010-08-19,,8.0,,,0.56,3.99,,,,,40.75,,3.49,,2010.0,16.7,7.0,,24.0,
2010-08-20,,8.0,,,0.56,3.99,,0.9,,,40.75,,3.49,2.9,2010.0,16.57,7.0,,24.1,
2010-08-21,,8.0,,,0.56,3.99,,,,,40.75,,3.49,,2010.0,15.82,6.9,,24.1,
2010-08-22,,8.0,,,0.56,3.99,,,,,40.75,,3.49,,2010.0,16.02,6.9,,24.2,
2010-08-23,,8.0,,,0.56,3.99,,0.7,,,40.75,,3.49,2.8,2010.0,16.35,6.9,,24.5,
2010-08-24,,8.0,,,0.56,3.99,,,,,40.75,,3.49,,2010.0,16.18,6.9,,24.7,
2010-08-25,,8.0,36.0,,0.56,3.99,,0.7,,,40.75,,3.49,3.2,2010.0,16.43,6.9,,25.2,
2010-08-26,,8.0,,,0.56,3.99,,,,,40.75,,3.49,,2010.0,16.35,7.1,,24.8,
2010-08-27,,8.0,,,0.56,3.99,,0.7,,,40.75,,3.49,3.2,2010.0,15.61,7.0,,24.6,
2010-08-28,,8.0,,,0.56,3.99,,,,,40.75,,3.49,,2010.0,15.41,7.0,,24.3,
2010-08-29,,8.0,,,0.56,3.99,,,,,40.75,,3.49,,2010.0,16.53,6.9,,24.3,
2010-08-30,,8.0,,,0.56,3.99,,0.8,,,40.75,,3.49,1.8,2010.0,16.86,7.0,,24.4,
2010-08-31,,8.0,,,0.56,3.99,,,,,40.75,,3.49,,2010.0,16.55,6.9,,24.6,
2010-09-01,,9.0,38.0,,0.56,3.99,,0.8,,,40.75,,3.49,2.6,2010.0,16.25,7.1,,24.6,
2010-09-02,,9.0,,,0.56,3.99,,,,,40.75,,3.49,,2010.0,16.41,7.0,,24.8,
2010-09-03,,9.0,,,0.56,3.99,,0.8,,,40.75,,3.49,2.2,2010.0,15.98,7.0,,24.6,
2010-09-04,,9.0,,,0.56,3.99,,,,,40.75,,3.49,,2010.0,14.63,7.0,,24.5,
2010-09-05,,9.0,,,0.56,3.99,,,,,40.75,,3.49,,2010.0,15.3,7.0,,24.2,
2010-09-06,,9.0,,,0.56,3.99,,,,,40.75,,3.49,,2010.0,16.31,7.0,,24.4,
2010-09-07,,9.0,40.0,,0.56,3.99,,0.8,,,40.75,,3.49,2.1,2010.0,16.23,7.0,,24.5,
2010-09-08,,9.0,,,0.56,3.99,,,,,40.75,,3.49,,2010.0,16.8,6.9,,24.3,
2010-09-09,,9.0,,,0.56,3.99,,0.8,,,40.75,,3.49,2.2,2010.0,16.49,7.0,,24.3,
2010-09-10,,9.0,,,0.56,3.99,,0.8,,,40.75,,3.49,2.6,2010.0,16.37,7.0,,24.2,
2010-09-11,,9.0,,,0.56,3.99,,,,,40.75,,3.49,,2010.0,16.08,6.9,,24.6,
2010-09-12,,9.0,,,0.56,3.99,,,,,40.75,,3.49,,2010.0,16.41,7.0,,24.4,
2010-09-13,,9.0,38.0,,0.56,3.99,,0.8,,,40.75,,3.49,2.0,2010.0,16.37,6.9,,24.3,
2010-09-14,,9.0,,,0.56,3.99,,,,,40.75,,3.49,,2010.0,16.59,7.1,,24.1,
2010-09-15,,9.0,,,0.56,3.99,,0.8,,,40.75,,3.49,2.0,2010.0,16.72,7.0,,24.0,
2010-09-16,,9.0,,,0.56,3.99,,,,,40.75,,3.49,,2010.0,16.61,7.0,,24.1,
