Date,DRP** mg/L P,NH3 mg/L N,NO2 mg/L N,NO3 mg/L N,PO4 mg/L P,SKN mg/L N,TDN mg/L N,TDP mg/L P,TKN mg/L N,TN mg/L N,TP mg/L P,TSS mg/L,flow mgd,pH,peak_flow mgd,temperature degC,urea* mg/L N
2000-07-21,,,,0.82,0.06,,,,6.75,,0.24,,5.52,,,,
2000-07-22,,,,0.82,0.06,,,,6.75,,0.24,,4.89,,,,
2000-07-23,,,,0.82,0.06,,,,6.75,,0.24,,3.25,,,,
2000-07-24,,,,0.82,0.06,,,,6.75,,0.24,,3.37,,,,
2000-07-25,,,,0.82,0.06,,,,6.75,,0.24,,3.17,,,,
2000-07-26,,,,0.82,0.06,,,,6.75,,0.24,,3.54,,,,
2000-07-27,,,,0.82,0.06,,,,6.75,,0.24,,3.52,,,,
2000-07-28,,,,0.82,0.06,,,,6.75,,0.24,,2.98,,,,
2000-07-29,,,,0.82,0.06,,,,6.75,,0.24,,2.85,,,,
2000-07-30,,,,0.82,0.06,,,,6.75,,0.24,,2.75,,,,
2000-07-31,,,,0.82,0.06,,,,6.75,,0.24,,3.11,,,,
2000-08-01,,,,0.82,0.06,,,,6.75,,0.24,,2.43,,,,
2000-08-02,,2.3,,0.82,0.06,,,,6.75,,0.24,,2.28,,,,
2000-08-03,,,,0.82,0.06,,,,6.75,,0.24,,2.48,,,,
2000-08-04,,,,0.82,0.06,,,,6.75,,0.24,,3.91,,,,
2000-08-05,,,,0.82,0.06,,,,6.75,,0.24,,2.78,,,,
2000-08-06,,,,0.82,0.06,,,,6.75,,0.24,,3.38,,,,
2000-08-07,,,,0.82,0.06,,,,6.75,,0.24,,1.43,,,,
2000-08-08,,,,0.82,0.06,,,,6.75,,0.24,,0.98,,,,
2000-08-09,,,,0.82,0.06,,,,6.75,,0.24,,1.39,,,,
2000-08-10,,,,0.82,0.06,,,,6.75,,0.24,,1.6,,,,
