Date,DRP** mg/L P,NH3 mg/L N,NO2 mg/L N,NO3 mg/L N,PO4 mg/L P,SKN mg/L N,TDN mg/L N,TDP mg/L P,TKN mg/L N,TN mg/L N,TP mg/L P,TSS mg/L,flow mgd,pH,peak_flow mgd,temperature degC,urea* mg/L N
2000-04-25,,,,2.34,1.67,,,,31.0,,2.39,,79.22000122,,,,
2000-04-26,,,,2.34,1.67,,,,31.0,,2.39,,76.91999817,,,,
2000-04-27,,,,2.34,1.67,,,,31.0,,2.39,,77.56999969,,,,
2000-04-28,,,,2.34,1.67,,,,31.0,,2.39,,75.51999664,,,,
2000-04-29,,,,2.34,1.67,,,,31.0,,2.39,,66.0,,,,
2000-04-30,,,,2.34,1.67,,,,31.0,,2.39,,67.84999847,,,,
2000-05-01,,,,2.34,1.67,,,,31.0,,2.39,,72.12999725,,,,
2000-05-02,,,,2.34,1.67,,,,31.0,,2.39,,74.80000305,,,,
2000-05-03,,27.89999962,,2.34,1.67,,,,31.0,,2.39,,70.56999969,,,,
2000-05-04,,,,2.34,1.67,,,,31.0,,2.39,,73.01999664,,,,
2000-05-05,,,,2.34,1.67,,,,31.0,,2.39,,64.65000153,,,,
2000-05-06,,,,2.34,1.67,,,,31.0,,2.39,,82.27999878,,,,
2000-05-07,,,,2.34,1.67,,,,31.0,,2.39,,83.23999786,,,,
2000-05-08,,,,2.34,1.67,,,,31.0,,2.39,,84.79000092,,,,
2000-05-09,,,,2.34,1.67,,,,31.0,,2.39,,80.52999878,,,,
2000-05-10,,27.10000038,,2.34,1.67,,,,31.0,,2.39,,78.94999695,,,,
2000-05-11,,,,2.34,1.67,,,,31.0,,2.39,,76.11000061,,,,
2000-05-12,,,,2.34,1.67,,,,31.0,,2.39,,75.80999756,,,,
2000-05-13,,,,2.34,1.67,,,,31.0,,2.39,,80.0,,,,
2000-05-14,,,,2.34,1.67,,,,31.0,,2.39,,81.91999817,,,,
2000-05-15,,,,2.34,1.67,,,,31.0,,2.39,,77.16000366,,,,
2000-05-16,,,,2.34,1.67,,,,31.0,,2.39,,75.88999939,,,,
2000-05-17,,25.10000038,,2.34,1.67,,,,31.0,,2.39,,75.51000214,,,,
2000-05-18,,,,2.34,1.67,,,,31.0,,2.39,,73.05000305,,,,
2000-05-19,,,,2.34,1.67,,,,31.0,,2.39,,67.47000122,,,,
2000-05-20,,,,2.34,1.67,,,,31.0,,2.39,,80.69000244,,,,
2000-05-21,,,,2.34,1.67,,,,31.0,,2.39,,81.87000275,,,,
2000-05-22,,,,2.34,1.67,,,,31.0,,2.39,,75.69000244,,,,
2000-05-23,,,,2.34,1.67,,,,31.0,,2.39,,76.83999634,,,,
2000-05-24,,,,2.34,1.67,,,,31.0,,2.39,,76.16999817,,,,
2000-05-25,,,,2.34,1.67,,,,31.0,,2.39,,74.97000122,,,,
2000-05-26,,,,2.34,1.67,,,,31.0,,2.39,,74.83999634,,,,
2000-05-27,,,,2.34,1.67,,,,31.0,,2.39,,80.72000122,,,,
2000-05-28,,,,2.34,1.67,,,,31.0,,2.39,,78.68000031,,,,
2000-05-29,,,,2.34,1.67,,,,31.0,,2.39,,74.20999908,,,,
2000-05-30,,,,2.34,1.67,,,,31.0,,2.39,,69.80000305,,,,
2000-05-31,,,,2.34,1.67,,,,31.0,,2.39,,70.81999969,,,,
2000-06-01,,,,2.34,1.67,,,,31.0,,2.39,,74.68000031,,,,
2000-06-02,,,,2.34,1.67,,,,31.0,,2.39,,64.69999695,,,,
2000-06-03,,,,2.34,1.67,,,,31.0,,2.39,,79.45999908,,,,
2000-06-04,,21.29999924,,2.34,1.67,,,,31.0,,2.39,,77.72000122,,,,
2000-06-05,,0.17800000300000002,,2.34,1.67,,,,31.0,,2.39,,76.77999878,,,,
2000-06-06,,,,2.34,1.67,,,,31.0,,2.39,,75.68000031,,,,
2000-06-07,,20.5,,2.34,1.67,,,,31.0,,2.39,,70.95999908,,,,
2000-06-08,,,,2.34,1.67,,,,31.0,,2.39,,80.13999939,,,,
2000-06-09,,,,2.34,1.67,,,,31.0,,2.39,,75.12000275,,,,
2000-06-10,,,,2.34,1.67,,,,31.0,,2.39,,80.68000031,,,,
2000-06-11,,,,2.34,1.67,,,,31.0,,2.39,,79.76999664,,,,
2000-06-12,,,,2.34,1.67,,,,31.0,,2.39,,71.30999756,,,,
2000-06-13,,,,2.34,1.67,,,,31.0,,2.39,,74.51000214,,,,
2000-06-14,,22.79999924,,2.34,1.67,,,,31.0,,2.39,,76.66000366,,,,
2000-06-15,,,,2.34,1.67,,,,31.0,,2.39,,72.54000092,,,,
2000-06-16,,,,2.34,1.67,,,,31.0,,2.39,,78.90000153,,,,
2000-06-17,,,,2.34,1.67,,,,31.0,,2.39,,80.22000122,,,,
2000-06-18,,,,2.34,1.67,,,,31.0,,2.39,,75.38999939,,,,
2000-06-19,,,,2.34,1.67,,,,31.0,,2.39,,68.55999756,,,,
2000-06-20,,,,2.34,1.67,,,,31.0,,2.39,,74.12000275,,,,
2000-06-21,,22.60000038,,2.34,1.67,,,,31.0,,2.39,,74.65000153,,,,
2000-06-22,,,,2.34,1.67,,,,31.0,,2.39,,71.11000061,,,,
2000-06-23,,,,2.34,1.67,,,,31.0,,2.39,,71.5,,,,
2000-06-24,,,,2.34,1.67,,,,31.0,,2.39,,79.65000153,,,,
2000-06-25,,,,2.34,1.67,,,,31.0,,2.39,,72.36000061,,,,
2000-06-26,,,,2.34,1.67,,,,31.0,,2.39,,69.94999695,,,,
2000-06-27,,,,2.34,1.67,,,,31.0,,2.39,,69.86000061,,,,
2000-06-28,,,,2.34,1.67,,,,31.0,,2.39,,72.80999756,,,,
2000-06-29,,,,2.34,1.67,,,,31.0,,2.39,,74.73000336,,,,
2000-06-30,,,,2.34,1.67,,,,31.0,,2.39,,65.59999847,,,,
2000-07-01,,,,2.34,1.67,,,,31.0,,2.39,,78.0,,,,
2000-07-02,,,,2.34,1.67,,,,31.0,,2.39,,70.59999847,,,,
2000-07-03,,,,2.34,1.67,,,,31.0,,2.39,,67.87999725,,,,
2000-07-04,,,,2.34,1.67,,,,31.0,,2.39,,77.58999634,,,,
2000-07-05,,,,2.34,1.67,,,,31.0,,2.39,,66.54000092,,,,
2000-07-06,,,,2.34,1.67,,,,31.0,,2.39,,71.73000336,,,,
2000-07-07,,,,2.34,1.67,,,,31.0,,2.39,,67.83000183,,,,
2000-07-08,,,,2.34,1.67,,,,31.0,,2.39,,80.69999695,,,,
2000-07-09,,,,2.34,1.67,,,,31.0,,2.39,,71.01999664,,,,
2000-07-10,,,,2.34,1.67,,,,31.0,,2.39,,66.26000214,,,,
2000-07-11,,,,2.34,1.67,,,,31.0,,2.39,,73.34999847,,,,
2000-07-12,,25.70000076,,2.34,1.67,,,,31.0,,2.39,,70.33000183,,,,
2000-07-13,,,,2.34,1.67,,,,31.0,,2.39,,65.37999725,,,,
2000-07-14,,,,2.34,1.67,,,,31.0,,2.39,,72.80000305,,,,
