Date,DRP** mg/L P,NH3 mg/L N,NO2 mg/L N,NO3 mg/L N,PO4 mg/L P,SKN mg/L N,TDN mg/L N,TDP mg/L P,TKN mg/L N,TN mg/L N,TP mg/L P,TSS mg/L,flow mgd,pH,peak_flow mgd,temperature degC,urea* mg/L N
2002-04-30,,22.7,,4.52,2.48,,,,,,,,3.67,,,,
2002-05-31,,22.7,,4.52,2.48,,,,,,,,3.67,,,,
2002-06-30,,22.7,,4.52,2.48,,,,,,,,3.67,,,,
2002-07-31,,22.7,,4.52,2.48,,,,,,,,3.67,,,,
2002-08-31,,22.7,,4.52,2.48,,,,,,,,3.67,,,,
2002-09-30,,22.7,,4.52,2.48,,,,,,,,3.67,,,,
2002-10-31,,22.7,,4.52,2.48,,,,,,,,3.67,,,,
2002-11-30,,22.7,,4.52,2.48,,,,,,,,3.67,,,,
2002-12-31,,22.7,,4.52,2.48,,,,,,,,3.67,,,,
2003-01-31,,22.7,,4.52,2.48,,,,,,,,3.67,,,,
2003-02-28,,22.7,,4.52,2.48,,,,,,,,3.67,,,,
2003-03-31,,22.7,,4.52,2.48,,,,,,,,3.67,,,,
2003-04-30,,22.7,,4.52,2.48,,,,,,,,3.67,,,,
2003-05-31,,22.7,,4.52,2.48,,,,,,,,3.67,,,,
2003-06-30,,22.7,,4.52,2.48,,,,,,,,3.67,,,,
2003-07-31,,22.7,,4.52,2.48,,,,,,,,3.67,,,,
2003-08-31,,22.7,,4.52,2.48,,,,,,,,3.67,,,,
2003-09-30,,22.7,,4.52,2.48,,,,,,,,3.67,,,,
2003-10-31,,22.7,,4.52,2.48,,,,,,,,3.67,,,,
2003-11-30,,22.7,,4.52,2.48,,,,,,,,3.67,,,,
2003-12-31,,22.7,,4.52,2.48,,,,,,,,3.67,,,,
2004-01-31,,22.7,,4.52,2.48,,,,,,,,3.67,,,,
2004-02-29,,22.7,,4.52,2.48,,,,,,,,3.67,,,,
2004-03-31,,22.7,,4.52,2.48,,,,,,,,3.67,,,,
2004-04-30,,22.7,,4.52,2.48,,,,,,,,3.67,,,,
2004-05-31,,22.7,,4.52,2.48,,,,,,,,3.67,,,,
2004-06-30,,22.7,,4.52,2.48,,,,,,,,3.67,,,,
2004-07-31,,22.7,,4.52,2.48,,,,,,,,3.67,,,,
2004-08-31,,22.7,,4.52,2.48,,,,,,,,3.67,,,,
2004-09-30,,22.7,,4.52,2.48,,,,,,,,3.67,,,,
2004-10-31,,22.7,,4.52,2.48,,,,,,,,3.67,,,,
2004-11-30,,22.7,,4.52,2.48,,,,,,,,3.67,,,,
2004-12-31,,22.7,,4.52,2.48,,,,,,,,3.67,,,,
2005-01-31,,22.7,,4.52,2.48,,,,,,,,3.67,,,,
2005-02-28,,22.7,,4.52,2.48,,,,,,,,3.67,,,,
2005-03-31,,22.7,,4.52,2.48,,,,,,,,3.67,,,,
2005-04-30,,22.7,,4.52,2.48,,,,,,,,3.67,,,,
2005-05-31,,22.7,,4.52,2.48,,,,,,,,3.67,,,,
2005-06-30,,22.7,,4.52,2.48,,,,,,,,3.67,,,,
2005-07-31,,22.7,,4.52,2.48,,,,,,,,3.67,,,,
2005-08-31,,22.7,,4.52,2.48,,,,,,,,3.67,,,,
2005-09-30,,22.7,,4.52,2.48,,,,,,,,3.67,,,,
2005-10-31,,22.7,,4.52,2.48,,,,,,,,3.67,,,,
2005-11-30,,22.7,,4.52,2.48,,,,,,,,3.67,,,,
2005-12-31,,22.7,,4.52,2.48,,,,,,,,3.67,,,,
2006-01-31,,22.7,,4.52,2.48,,,,,,,,3.67,,,,
2006-02-28,,22.7,,4.52,2.48,,,,,,,,3.67,,,,
2006-03-31,,22.7,,4.52,2.48,,,,,,,,3.67,,,,
2006-04-30,,22.7,,4.52,2.48,,,,,,,,3.67,,,,
2006-05-31,,22.7,,4.52,2.48,,,,,,,,3.67,,,,
2006-06-30,,22.7,,4.52,2.48,,,,,,,,3.67,,,,
2006-07-31,,22.7,,4.52,2.48,,,,,,,,3.67,,,,
2006-08-31,,22.7,,4.52,2.48,,,,,,,,3.67,,,,
2006-09-30,,22.7,,4.52,2.48,,,,,,,,3.67,,,,
2006-10-31,,22.7,,4.52,2.48,,,,,,,,3.67,,,,
2006-11-30,,22.7,,4.52,2.48,,,,,,,,3.67,,,,
2006-12-31,,22.7,,4.52,2.48,,,,,,,,3.67,,,,
2007-01-31,,22.7,,4.52,2.48,,,,,,,,3.67,,,,
2007-02-28,,22.7,,4.52,2.48,,,,,,,,3.67,,,,
2007-03-31,,22.7,,4.52,2.48,,,,,,,,3.67,,,,
2007-04-30,,22.7,,4.52,2.48,,,,,,,,3.67,,,,
2007-05-31,,22.7,,4.52,2.48,,,,,,,,3.67,,,,
2007-06-30,,22.7,,4.52,2.48,,,,,,,,3.67,,,,
2007-07-31,,22.7,,4.52,2.48,,,,,,,,3.67,,,,
2007-08-31,,22.7,,4.52,2.48,,,,,,,,3.67,,,,
2007-09-30,,22.7,,4.52,2.48,,,,,,,,3.67,,,,
2007-10-31,,22.7,,4.52,2.48,,,,,,,,3.67,,,,
2007-11-30,,22.7,,4.52,2.48,,,,,,,,3.67,,,,
2007-12-31,,22.7,,4.52,2.48,,,,,,,,3.67,,,,
2008-01-31,,22.7,,4.52,2.48,,,,,,,,3.67,,,,
2008-02-29,,22.7,,4.52,2.48,,,,,,,,3.67,,,,
2008-03-31,,22.7,,4.52,2.48,,,,,,,,3.67,,,,
2008-04-30,,22.7,,4.52,2.48,,,,,,,,3.67,,,,
2008-05-31,,22.7,,4.52,2.48,,,,,,,,3.67,,,,
2008-06-30,,22.7,,4.52,2.48,,,,,,,,3.67,,,,
2008-07-31,,22.7,,4.52,2.48,,,,,,,,3.67,,,,
2008-08-31,,22.7,,4.52,2.48,,,,,,,,3.67,,,,
2008-09-30,,22.7,,4.52,2.48,,,,,,,,3.67,,,,
2008-10-31,,22.7,,4.52,2.48,,,,,,,,3.67,,,,
2008-11-30,,22.7,,4.52,2.48,,,,,,,,3.67,,,,
2008-12-31,,22.7,,4.52,2.48,,,,,,,,3.67,,,,
2009-01-31,,22.7,,4.52,2.48,,,,,,,,3.67,,,,
2009-02-28,,22.7,,4.52,2.48,,,,,,,,3.67,,,,
2009-03-31,,22.7,,4.52,2.48,,,,,,,,3.67,,,,
2009-04-30,,22.7,,4.52,2.48,,,,,,,,3.67,,,,
2009-05-31,,22.7,,4.52,2.48,,,,,,,,3.67,,,,
2009-06-30,,22.7,,4.52,2.48,,,,,,,,3.67,,,,
2009-07-31,,22.7,,4.52,2.48,,,,,,,,3.67,,,,
2009-08-31,,22.7,,4.52,2.48,,,,,,,,3.67,,,,
2009-09-30,,22.7,,4.52,2.48,,,,,,,,3.67,,,,
2009-10-31,,22.7,,4.52,2.48,,,,,,,,3.67,,,,
2009-11-30,,22.7,,4.52,2.48,,,,,,,,3.67,,,,
2009-12-31,,22.7,,4.52,2.48,,,,,,,,3.67,,,,
2010-01-31,,22.7,,4.52,2.48,,,,,,,,3.67,,,,
2010-02-28,,22.7,,4.52,2.48,,,,,,,,3.67,,,,
2010-03-31,,22.7,,4.52,2.48,,,,,,,,3.67,,,,
2010-04-30,,22.7,,4.52,2.48,,,,,,,,3.67,,,,
2010-05-31,,22.7,,4.52,2.48,,,,,,,,3.67,,,,
2010-06-30,,22.7,,4.52,2.48,,,,,,,,3.67,,,,
2010-07-31,,22.7,,4.52,2.48,,,,,,,,3.67,,,,
2010-08-31,,22.7,,4.52,2.48,,,,,,,,3.67,,,,
2010-09-30,,22.7,,4.52,2.48,,,,,,,,3.67,,,,
2010-10-31,,22.7,,4.52,2.48,,,,,,,,3.67,,,,
2010-11-30,,22.7,,4.52,2.48,,,,,,,,3.67,,,,
2010-12-31,,22.7,,4.52,2.48,,,,,,,,3.67,,,,
2011-01-31,,22.7,,4.52,2.48,,,,,,,,3.67,,,,
2011-02-28,,22.7,,4.52,2.48,,,,,,,,3.67,,,,
2011-03-31,,22.7,,4.52,2.48,,,,,,,,3.67,,,,
2011-04-30,,22.7,,4.52,2.48,,,,,,,,3.67,,,,
2011-05-31,,22.7,,4.52,2.48,,,,,,,,3.67,,,,
2011-06-30,,22.7,,4.52,2.48,,,,,,,,3.67,,,,
2011-07-31,,22.7,,4.52,2.48,,,,,,,,3.67,,,,
2011-08-31,,22.7,,4.52,2.48,,,,,,,,3.67,,,,
2011-09-30,,22.7,,4.52,2.48,,,,,,,,3.67,,,,
2011-10-31,,22.7,,4.52,2.48,,,,,,,,3.67,,,,
2011-11-30,,22.7,,4.52,2.48,,,,,,,,3.67,,,,
2011-12-31,,22.7,,4.52,2.48,,,,,,,,3.67,,,,
2012-06-12,,,,,,,,,,,,,,6.9,,24.3,
2012-08-09,6.47,32.8,0.03,0.05,,28.0,28.08,2.74,25.28,25.36,5.14,8.8,2.46,7.4,6.47,24.4,
2012-09-13,5.42,26.5,0.14400000000000002,0.15,,32.8,33.09,4.36,35.0,35.294000000000004,6.77,3.6,2.78,7.4,5.42,24.0,
2012-10-04,5.67,18.48,1.82,3.5,,23.52,28.84,3.98,26.32,31.64,5.44,8.2,2.66,7.2,5.67,23.3,
2012-11-08,5.67,22.68,1.1,5.9,,30.8,37.8,2.75,33.88,40.88,5.0,6.4,2.86,7.3,5.67,22.4,
2012-12-06,7.94,19.74,0.109,4.1,,18.48,22.69,6.25,28.0,32.209,6.5,4.0,4.0,7.2,7.94,19.8,
2013-01-10,7.0,31.0,0.03,7.97,,32.2,40.2,4.25,46.4,54.4,5.5,8.4,3.35,7.4,7.0,18.0,
2013-02-07,6.64,21.3,0.081,8.15,,36.96,45.19,1.81,46.48,54.711000000000006,3.36,4.0,3.26,7.4,6.64,18.4,
2013-03-05,6.0,28.56,0.02,2.1,,29.15,31.27,7.5,36.4,38.52,9.55,11.8,3.18,7.4,6.0,19.2,
2013-03-14,6.5,28.56,0.018000000000000002,8.25,,29.1,37.37,3.25,36.4,44.668,12.6,6.25,3.02,7.3,6.5,19.5,
2013-03-19,5.89,34.44,0.03,6.5,,36.7,43.23,10.15,48.2,54.73,12.5,9.4,2.93,7.4,5.89,20.0,
2013-04-04,6.82,31.22,0.42,2.91,,35.0,38.33,10.1,45.03,48.36,12.43,9.5,3.3,7.5,6.82,20.6,
2013-04-11,6.58,29.61,0.025,1.48,,26.23,27.74,7.75,35.58,37.085,11.35,4.15,3.01,7.4,6.58,20.8,
2013-05-16,10.6,29.82,0.046,5.0,,28.0,33.05,6.75,35.28,40.326,11.01,5.0,2.8680000000000003,7.4,5.53,21.9,
2013-06-13,7.95,29.82,0.049,10.55,,34.7,45.3,6.9,45.299,55.898,9.2,7.8,2.804,7.4,6.14,23.2,
2013-07-11,2.325,19.95,2.12,6.8,,20.72,29.64,1.98,21.56,30.48,4.1,5.8,2.795,7.24,6.81,24.4,
2013-08-08,4.8,33.39,0.635,14.4,,21.84,36.88,6.83,22.5,37.535,17.2,8.2,2.955,7.220000000000001,7.35,24.4,
2013-09-05,4.8,33.11,3.14,16.4,,28.0,47.54,6.83,35.28,54.82,17.2,4.4,2.66,7.165,6.0,23.1,
2013-10-03,8.7,21.77,15.7,28.0,,23.52,67.22,9.3,28.84,72.54,15.3,4.38,2.7680000000000002,7.045,6.44,23.7,
2013-11-07,3.85,30.94,4.76,6.31,,43.12,54.19,11.48,55.44,66.51,14.0,2.7,2.79,7.375,9.08,21.7,
2013-11-21,2.2,26.5,2.6,8.8,,20.72,32.12,2.57,31.4,42.8,4.14,13.6,3.76,7.0,10.91,20.7,
2013-12-12,2.4,15.68,0.33299999999999996,27.1,,20.72,48.15,2.61,26.46,53.893,11.75,8.2,2.917,6.985,5.38,18.7,
2014-01-09,1.75,21.2,1.07,33.2,,25.8,60.07,1.7,28.6,62.87,17.7,5.9,2.858,7.08,5.63,19.4,
2014-02-02,6.85,24.9,0.9,13.0,,28.0,41.9,5.01,30.8,44.7,20.8,11.8,4.3,7.33,8.96,19.2,
2014-03-03,3.03,26.74,0.41,9.75,,17.92,28.08,4.95,30.24,40.4,14.25,8.01,3.253,7.225,6.31,19.1,
2014-04-17,4.97,23.59,0.163,15.9,,25.8,41.863,5.1,31.6,47.663000000000004,6.02,3.8,2.81,7.265,6.63,20.9,
2014-05-08,2.1,18.83,0.449,11.2,,21.28,32.929,2.25,25.48,37.129,2.7,8.57,2.58,7.09,5.81,21.8,
2014-06-19,7.8,23.1,0.972,22.6,,22.96,46.532,8.05,24.64,48.211999999999996,8.5,6.9,2.5,7.145,4.46,24.3,
2014-07-17,0.8,21.0,,3.1,,,,,25.0,28.1,1.9,,2.455,,,,
2014-08-14,0.91,18.9,,0.8,,,,,26.0,26.81,1.15,,2.821,,,,
2014-09-18,2.7,25.5,,1.7,,,,,26.0,28.16,2.5,,2.68,,,,
2014-10-09,3.2,17.1,,6.6,,,,,22.0,28.5,3.8,,2.5989999999999998,,,,
2014-11-07,0.7,23.2,,2.1,,,,,29.0,31.29,1.1,,2.8819999999999997,,,,
2014-12-11,2.9,20.4,,2.0,,,,,26.0,28.27,0.6,,13.335,,,,
2015-01-08,0.3,26.0,,0.45,,,,,33.0,33.46,0.48,,3.0210000000000004,,,,
2015-02-05,2.5,28.4,,0.43,,,,,33.0,33.76,2.7,,2.9,,,,
2015-03-05,2.7,28.1,,0.25,,,,,34.0,34.25,2.8,,2.8369999999999997,,,,
