Date,DRP** mg/L P,Month,NH3 mg/L N,NO2 mg/L N,NO3 mg/L N,PO4 mg/L P,SKN mg/L N,Salinity,TDN mg/L N,TDP mg/L P,TKN mg/L N,TN mg/L N,TP mg/L P,TSS mg/L,Year,flow mgd,pH,peak_flow mgd,temperature degC,urea* mg/L N
2009-02-17,,2.0,2.91,,,2.69,,0.5,,,,,,12.0,2009.0,23.82,7.05,,16.0,
2009-02-18,,2.0,3.86,,,2.69,,0.6,,,,,,12.0,2009.0,18.42,7.17,,17.0,
2009-02-19,,2.0,3.99,,,2.69,,0.6,,,,,,11.0,2009.0,14.94,7.29,,17.5,
2009-02-20,,2.0,6.56,,,2.69,,0.7,,,,,,12.0,2009.0,13.05,7.22,,18.0,
2009-02-23,,2.0,4.75,,,2.69,,0.5,,,,,,18.0,2009.0,26.28,7.17,,16.5,
2009-02-24,,2.0,3.25,,,2.69,,0.5,,,,,,12.0,2009.0,27.16,7.15,,17.0,
2009-02-25,,2.0,3.58,,,2.69,,0.6,,,,,,12.0,2009.0,17.8,7.32,,17.5,
2009-02-26,,2.0,5.73,,,2.69,,0.6,,,,,,11.0,2009.0,16.72,7.18,,18.0,
2009-02-27,,2.0,5.5,,,2.69,,0.6,,,,,,11.0,2009.0,14.51,7.25,,18.0,
2009-03-02,,3.0,8.07,,,2.69,,0.6,,,,,,14.0,2009.0,23.31,7.37,,17.5,
2009-03-03,,3.0,5.73,,,2.69,,0.4,,,,,,12.0,2009.0,30.38,7.24,,18.0,
2009-03-04,,3.0,5.41,,,2.69,,0.5,,,,,,18.0,2009.0,27.14,7.27,,17.0,
2009-03-05,,3.0,4.0,,,2.69,,0.4,,,,,,12.0,2009.0,29.27,7.09,,16.0,
2009-03-06,,3.0,3.06,,,2.69,,0.5,,,,,,12.0,2009.0,21.23,7.19,,17.0,
2009-03-09,,3.0,8.12,,,2.69,,0.6,,,,,,11.0,2009.0,14.54,7.19,,18.0,
2009-03-10,,3.0,9.87,,,2.69,,0.6,,,,,,11.0,2009.0,13.24,7.25,,18.0,
2009-03-11,,3.0,11.47,0.72,4.74,2.69,,0.6,,,12.0,,,12.0,2009.0,12.61,7.39,,19.0,
2009-03-12,,3.0,10.09,,,2.69,,0.6,,,,,,12.0,2009.0,12.08,7.26,,19.0,
2009-03-13,,3.0,9.83,,,2.69,,0.6,,,,,,11.0,2009.0,11.69,7.25,,19.0,
2009-03-16,,3.0,11.6,,,2.69,,0.6,,,,,,12.0,2009.0,11.47,7.34,,19.0,
2009-03-17,,3.0,12.16,,,2.69,,0.6,,,,,,10.0,2009.0,11.15,7.28,,19.5,
2009-03-18,,3.0,12.6,,,2.69,,0.6,,,,,,11.0,2009.0,10.88,7.32,,20.0,
2009-03-19,,3.0,11.86,,,2.69,,0.6,,,,,,11.0,2009.0,10.8,7.27,,20.0,
2009-03-20,,3.0,12.5,,,2.69,,0.6,,,,,,11.0,2009.0,10.59,7.31,,20.0,
2009-03-23,,3.0,13.18,,,2.69,,0.6,,,,,,12.0,2009.0,10.58,7.43,,19.0,
2009-03-24,,3.0,12.47,,,2.69,,0.6,,,,,,12.0,2009.0,10.29,7.25,,19.0,
2009-03-25,,3.0,11.46,,,2.69,,0.6,,,,,,11.0,2009.0,10.22,7.2,,20.0,
2009-03-26,,3.0,12.04,,,2.69,,0.6,,,,,,11.0,2009.0,10.2,7.36,,20.0,
2009-03-27,,3.0,11.68,,,2.69,,0.6,,,,,,11.0,2009.0,10.23,6.98,,20.0,
2009-03-30,,3.0,10.31,,,2.69,,0.6,,,,,,9.0,2009.0,9.86,7.39,,20.0,
2009-03-31,,3.0,11.63,,,2.69,,0.6,,,,,,12.0,2009.0,9.7,7.41,,20.0,
2009-04-01,,4.0,10.35,,,2.69,,0.6,,,,,,13.0,2009.0,9.58,7.27,,21.5,
2009-04-02,,4.0,9.39,,,2.69,,0.6,,,,,,12.0,2009.0,9.64,7.25,,21.0,
2009-04-03,,4.0,8.9,0.88,12.5,2.69,,0.6,,,11.0,,,12.0,2009.0,9.62,7.26,,21.0,
2009-04-06,,4.0,9.08,,,2.69,,0.6,,,,,,12.0,2009.0,10.04,7.01,,21.0,
2009-04-07,,4.0,9.19,,,2.69,,0.6,,,,,,10.0,2009.0,10.18,7.17,,21.0,
2009-04-08,,4.0,9.03,,,2.69,,0.6,,,,,,12.0,2009.0,11.35,7.22,,22.0,
2009-04-09,,4.0,8.91,,,2.69,,0.6,,,,,,12.0,2009.0,10.75,7.26,,22.0,
2009-04-10,,4.0,7.49,,,2.69,,0.6,,,,,,12.0,2009.0,10.65,7.04,,23.0,
2009-04-13,,4.0,7.94,,,2.69,,0.6,,,,,,12.0,2009.0,8.95,7.24,,22.0,
2009-04-14,,4.0,6.51,,,2.69,,0.6,,,,,,10.0,2009.0,10.91,7.25,,21.0,
2009-04-15,,4.0,9.54,,,2.69,,0.7,,,,,,11.0,2009.0,9.99,7.24,,21.0,
2009-04-16,,4.0,10.63,,,2.69,,0.6,,,,,,11.0,2009.0,9.9,7.06,,21.0,
2009-04-17,,4.0,8.37,,,2.69,,0.6,,,,,,10.0,2009.0,9.55,7.3,,21.0,
2009-04-20,,4.0,8.78,,,2.69,,0.6,,,,,,9.0,2009.0,9.89,7.16,,24.0,
2009-04-21,,4.0,6.2,,,2.69,,0.6,,,,,,11.0,2009.0,9.92,7.05,,23.0,
2009-04-22,,4.0,7.52,,,2.69,,0.6,,,,,,9.0,2009.0,9.95,7.28,,23.0,
2009-04-23,,4.0,6.89,,,2.69,,0.6,,,,,,9.0,2009.0,9.93,7.19,,22.0,
2009-04-24,,4.0,7.08,,,2.69,,0.7,,,,,,9.0,2009.0,10.03,7.2,,22.0,
2009-04-27,,4.0,8.2,,,2.69,,0.7,,,,,,10.0,2009.0,9.71,7.21,,22.0,
2009-04-28,,4.0,7.12,,,2.69,,0.7,,,,,,10.0,2009.0,9.52,7.19,,21.0,
2009-04-29,,4.0,8.48,,,2.69,,0.7,,,,,,9.0,2009.0,9.5,7.21,,22.0,
2009-04-30,,4.0,6.48,,,2.69,,0.7,,,,,,9.0,2009.0,9.5,7.23,,21.0,
2009-05-01,,5.0,7.58,,,2.69,,0.7,,,,,,9.0,2009.0,10.83,7.21,,21.0,
2009-05-04,,5.0,8.68,,,2.69,,0.6,,,,,,10.0,2009.0,10.42,7.21,,23.0,
2009-05-05,,5.0,8.81,,,2.69,,0.6,,,,,,10.0,2009.0,10.93,7.26,,22.0,
2009-05-06,,5.0,8.09,,,2.69,,0.6,,,,,,9.0,2009.0,10.36,7.31,,22.0,
2009-05-07,,5.0,8.42,0.83,9.65,2.69,,0.6,,,9.0,,,8.0,2009.0,10.1,7.2,,23.0,
2009-05-08,,5.0,7.43,,,2.69,,0.6,,,,,,8.0,2009.0,10.13,7.19,,22.0,
2009-05-11,,5.0,10.04,,,2.69,,0.7,,,,,,10.0,2009.0,9.84,7.23,,23.0,
2009-05-12,,5.0,9.94,,,2.69,,0.7,,,,,,10.0,2009.0,9.56,7.23,,22.0,
2009-05-13,,5.0,10.38,,,2.69,,0.7,,,,,,10.0,2009.0,9.43,7.23,,23.0,
2009-05-14,,5.0,9.85,,,2.69,,0.7,,,,,,11.0,2009.0,9.4,7.14,,23.0,
2009-05-15,,5.0,10.03,,,2.69,,0.6,,,,,,11.0,2009.0,9.48,7.16,,23.0,
2009-05-18,,5.0,9.78,,,2.69,,0.6,,,,,,13.0,2009.0,9.98,7.23,,23.0,
2009-05-19,,5.0,10.18,,,2.69,,0.6,,,,,,11.0,2009.0,9.55,7.2,,23.0,
2009-05-20,,5.0,9.65,,,2.69,,0.6,,,,,,10.0,2009.0,9.55,7.18,,23.0,
2009-05-21,,5.0,9.56,,,2.69,,0.6,,,,,,11.0,2009.0,9.48,7.13,,23.0,
2009-05-22,,5.0,8.88,,,2.69,,0.7,,,,,,10.0,2009.0,9.65,7.11,,23.0,
2009-05-26,,5.0,10.65,,,2.69,,0.9,,,,,,12.0,2009.0,9.84,7.11,,23.5,
2009-05-27,,5.0,10.9,,,2.69,,2.5,,,,,,9.0,2009.0,9.82,7.13,,24.0,
2009-05-28,,5.0,8.64,,,2.69,,1.3,,,,,,10.0,2009.0,9.52,7.0,,24.0,
2009-05-29,,5.0,8.1,,,2.69,,0.9,,,,,,10.0,2009.0,9.59,7.11,,23.0,
2009-05-31,,5.0,11.02,,,2.69,,0.7,,,,,,12.0,2009.0,9.47,7.1,,23.0,
2009-06-01,,6.0,11.02,,,2.69,,0.7,,,,,,12.0,2009.0,9.47,7.12,,23.5,
2009-06-02,,6.0,10.94,,,2.69,,0.7,,,,,,11.0,2009.0,9.32,7.04,,23.5,
2009-06-03,,6.0,9.29,0.89,13.42,2.69,,0.7,,,12.0,,,10.0,2009.0,9.31,7.08,,23.5,
2009-06-04,,6.0,7.83,,,2.69,,0.8,,,,,,10.0,2009.0,9.3,7.08,,23.5,
2009-06-05,,6.0,7.02,,,2.69,,0.7,,,,,,12.0,2009.0,9.37,7.14,,24.0,
2009-06-08,,6.0,9.64,,,2.69,,0.7,,,,,,13.0,2009.0,9.74,7.24,,24.0,
2009-06-09,,6.0,9.84,,,2.69,,0.7,,,,,,12.0,2009.0,9.62,7.2,,23.0,
2009-06-10,,6.0,9.23,,,2.69,,0.8,,,,,,12.0,2009.0,9.51,7.19,,24.0,
2009-06-11,,6.0,9.77,,,2.69,,0.8,,,,,,11.0,2009.0,9.45,7.02,,24.0,
2009-06-12,,6.0,8.86,,,2.69,,0.7,,,,,,11.0,2009.0,9.54,7.17,,24.0,
2009-06-15,,6.0,10.61,,,2.69,,0.7,,,,,,15.0,2009.0,10.43,7.18,,24.0,
2009-06-16,,6.0,11.5,,,2.69,,0.7,,,,,,17.0,2009.0,9.62,7.07,,24.0,
2009-06-17,,6.0,10.53,,,2.69,,0.7,,,,,,14.0,2009.0,9.58,7.2,,24.0,
2009-06-18,,6.0,9.84,,,2.69,,0.7,,,,,,14.0,2009.0,9.66,7.11,,24.5,
2009-06-19,,6.0,9.36,,,2.69,,0.7,,,,,,12.0,2009.0,9.77,7.13,,24.9,
2009-06-22,,6.0,9.93,,,2.69,,1.1,,,,,,13.0,2009.0,10.77,7.16,,24.5,
2009-06-23,,6.0,13.6,,,2.69,,1.2,,,,,,14.0,2009.0,9.58,7.11,,24.5,
2009-06-24,,6.0,11.66,,,2.69,,1.2,,,,,,14.0,2009.0,9.27,7.13,,24.0,
2009-06-25,,6.0,12.52,,,2.69,,1.1,,,,,,16.0,2009.0,9.15,7.17,,24.0,
2009-06-26,,6.0,10.63,,,2.69,,1.0,,,,,,16.0,2009.0,9.09,7.08,,24.5,
2009-06-29,,6.0,10.07,,,2.69,,0.8,,,,,,15.0,2009.0,9.18,7.32,,25.0,
2009-06-30,,6.0,10.6,,,2.69,,0.8,,,,,,15.0,2009.0,9.68,7.12,,25.0,
2009-07-01,,7.0,10.2,,,2.69,,0.8,,,,,,15.0,2009.0,9.65,7.21,,25.0,
2009-07-02,,7.0,10.25,,,2.69,,0.8,,,,,,16.0,2009.0,9.69,7.19,,25.0,
2009-07-06,,7.0,11.48,,,2.69,,0.8,,,,,,16.0,2009.0,9.53,7.13,,24.5,
2009-07-07,,7.0,11.64,1.03,4.2,2.69,,0.8,,,14.0,,,12.0,2009.0,9.28,7.14,,24.5,
2009-07-08,,7.0,9.68,,,2.69,,0.7,,,,,,13.0,2009.0,9.35,7.15,,25.0,
2009-07-09,,7.0,8.63,,,2.69,,0.7,,,,,,14.0,2009.0,9.37,7.07,,25.0,
2009-07-10,,7.0,7.84,,,2.69,,0.8,,,,,,16.0,2009.0,9.28,7.15,,25.0,
2009-07-13,,7.0,9.56,,,2.69,,0.7,,,,,,13.0,2009.0,9.33,7.12,,26.0,
2009-07-14,,7.0,9.24,,,2.69,,0.7,,,,,,13.0,2009.0,9.36,7.17,,26.5,
2009-07-15,,7.0,7.91,,,2.69,,0.7,,,,,,14.0,2009.0,9.34,7.16,,25.5,
2009-07-16,,7.0,8.33,,,2.69,,0.7,,,,,,14.0,2009.0,9.39,7.11,,25.0,
2009-07-17,,7.0,8.49,,,2.69,,0.7,,,,,,14.0,2009.0,9.64,7.2,,25.0,
2009-07-20,,7.0,9.04,,,2.69,,0.9,,,,,,14.0,2009.0,9.36,7.22,,25.0,
2009-07-21,,7.0,9.16,,,2.69,,1.0,,,,,,14.0,2009.0,9.12,7.2,,25.0,
2009-07-22,,7.0,9.44,,,2.69,,1.0,,,,,,13.0,2009.0,9.2,7.19,,25.0,
2009-07-23,,7.0,8.42,,,2.69,,1.0,,,,,,15.0,2009.0,9.13,7.14,,25.0,
2009-07-24,,7.0,7.43,,,2.69,,1.0,,,,,,14.0,2009.0,9.28,7.13,,24.5,
2009-07-27,,7.0,17.66,,,2.69,,0.8,,,,,,14.0,2009.0,9.6,7.12,,25.0,
2009-07-28,,7.0,21.42,,,2.69,,0.8,,,,,,17.0,2009.0,9.72,7.25,,25.0,
2009-07-29,,7.0,23.65,,,2.69,,0.8,,,,,,19.0,2009.0,9.56,7.08,,25.0,
2009-07-30,,7.0,16.49,,,2.69,,0.8,,,,,,19.0,2009.0,9.58,7.11,,25.0,
2009-07-31,,7.0,12.3,,,2.69,,0.8,,,,,,16.0,2009.0,9.74,7.1,,25.0,
2009-08-03,,8.0,9.16,,,2.69,,0.8,,,,,,11.0,2009.0,9.37,7.11,,25.0,
2009-08-04,,8.0,9.73,,,2.69,,0.8,,,,,,11.0,2009.0,9.27,7.0,,25.0,
2009-08-05,,8.0,8.42,1.1,15.1,2.69,,0.8,,,13.0,,,10.0,2009.0,9.21,7.01,,25.0,
2009-08-06,,8.0,7.63,,,2.69,,0.8,,,,,,10.0,2009.0,9.08,7.15,,25.0,
2009-08-07,,8.0,7.9,,,2.69,,0.8,,,,,,10.0,2009.0,9.14,7.13,,25.0,
2009-08-10,,8.0,12.79,,,2.69,,0.7,,,,,,12.0,2009.0,9.34,7.13,,26.0,
2009-08-11,,8.0,13.12,,,2.69,,0.7,,,,,,10.0,2009.0,9.1,7.01,,25.0,
2009-08-12,,8.0,12.66,,,2.69,,0.7,,,,,,10.0,2009.0,9.15,7.04,,26.0,
2009-08-13,,8.0,11.2,,,2.69,,0.7,,,,,,12.0,2009.0,8.88,7.22,,26.0,
2009-08-14,,8.0,11.4,,,2.69,,0.7,,,,,,13.0,2009.0,9.24,7.16,,25.5,
2009-08-17,,8.0,13.76,,,2.69,,0.9,,,,,,12.0,2009.0,9.2,7.1,,25.5,
2009-08-18,,8.0,14.48,,,2.69,,1.0,,,,,,11.0,2009.0,9.24,7.01,,25.0,
2009-08-19,,8.0,11.98,,,2.69,,0.9,,,,,,9.0,2009.0,9.13,7.02,,25.0,
2009-08-20,,8.0,11.0,,,2.69,,1.0,,,,,,10.0,2009.0,9.12,7.19,,25.0,
2009-08-21,,8.0,11.4,,,2.69,,1.0,,,,,,11.0,2009.0,9.14,7.13,,25.5,
2009-08-24,,8.0,12.84,,,2.69,,0.9,,,,,,12.0,2009.0,9.1,6.92,,25.0,
2009-08-25,,8.0,13.39,,,2.69,,0.9,,,,,,12.0,2009.0,8.91,7.23,,25.5,
2009-08-26,,8.0,9.83,,,2.69,,0.8,,,,,,11.0,2009.0,8.89,7.18,,26.0,
2009-08-27,,8.0,10.29,,,2.69,,0.9,,,,,,10.0,2009.0,8.62,7.31,,26.0,
2009-08-28,,8.0,14.06,,,2.69,,0.8,,,,,,12.0,2009.0,8.79,7.07,,26.0,
2009-08-31,,8.0,12.58,,,2.69,,0.8,,,,,,13.0,2009.0,9.18,7.24,,25.5,
2009-09-01,,9.0,13.96,,,2.69,,0.8,,,,,,10.0,2009.0,9.14,7.17,,26.0,
2009-09-02,,9.0,13.56,,,2.69,,0.8,,,,,,10.0,2009.0,8.74,7.2,,26.0,
2009-09-03,,9.0,13.52,13.0,20.62,2.69,,0.8,,,,,,11.0,2009.0,8.64,7.25,,26.5,
2009-09-04,,9.0,14.74,,,2.69,,0.8,,,,,,10.0,2009.0,8.8,7.3,,26.0,
2009-09-08,,9.0,13.98,,,2.69,,0.8,,,,,,12.0,2009.0,9.01,7.07,,26.0,
2009-09-09,,9.0,14.62,,,2.69,,0.8,,,,,,10.0,2009.0,8.74,7.29,,26.0,
2009-09-10,,9.0,17.31,,,2.69,,0.8,,,,,,11.0,2009.0,8.86,7.26,,26.0,
2009-09-11,,9.0,19.37,,,2.69,,0.9,,,,,,10.0,2009.0,8.84,7.31,,26.5,
2009-09-14,,9.0,19.16,,,2.69,,0.9,,,,,,11.0,2009.0,9.3,7.34,,26.0,
2009-09-15,,9.0,20.32,,,2.69,,1.0,,,,,,10.0,2009.0,8.89,7.32,,26.0,
2009-09-16,,9.0,20.28,,,2.69,,0.9,,,,,,8.0,2009.0,8.86,7.32,,26.0,
2009-09-17,,9.0,16.76,,,2.69,,0.8,,,20.0,,,8.0,2009.0,8.8,7.39,,26.0,
2009-09-18,,9.0,15.58,,,2.69,,0.8,,,,,,9.0,2009.0,8.87,7.22,,26.5,
2009-09-21,,9.0,15.23,,,2.69,,0.9,,,,,,11.0,2009.0,9.12,7.14,,26.5,
2009-09-22,,9.0,15.62,,,2.69,,0.9,,,,,,9.0,2009.0,9.2,7.31,,26.5,
2009-09-23,,9.0,14.42,,,2.69,,0.9,,,,,,10.0,2009.0,9.25,7.25,,26.5,
2009-09-24,,9.0,14.1,,,2.69,,1.0,,,,,,10.0,2009.0,9.21,7.28,,26.5,
2009-09-25,,9.0,14.06,,,2.69,,1.0,,,,,,10.0,2009.0,9.24,7.38,,25.5,
2009-09-28,,9.0,13.83,,,2.69,,0.9,,,,,,12.0,2009.0,9.53,7.29,,26.0,
2009-09-29,,9.0,13.72,,,2.69,,1.1,,,,,,10.0,2009.0,9.25,7.37,,25.0,
2009-09-30,,9.0,13.48,,,2.69,,0.9,,,,,,10.0,2009.0,8.58,7.33,,25.0,
2009-10-01,,10.0,12.37,,,2.69,,0.8,,,,,,10.0,2009.0,8.43,7.23,,25.0,
2009-10-02,,10.0,12.82,,,2.69,,0.7,,,,,,9.0,2009.0,8.46,7.23,,25.5,
2009-10-05,,10.0,14.06,,,2.69,,0.8,,,,,,10.0,2009.0,8.58,7.31,,25.0,
2009-10-06,,10.0,12.52,,,2.69,,0.8,,,,,,8.0,2009.0,8.55,7.23,,25.0,
2009-10-07,,10.0,11.14,0.99,19.63,2.69,,0.8,,,15.0,,,8.0,2009.0,8.59,7.22,,25.1,
2009-10-08,,10.0,11.64,,,2.69,,0.8,,,,,,9.0,2009.0,8.5,7.23,,24.0,
2009-10-09,,10.0,12.45,,,2.69,,0.8,,,,,,10.0,2009.0,8.62,7.24,,24.0,
2009-10-12,,10.0,13.64,,,2.69,,0.8,,,,,,12.0,2009.0,8.97,7.12,,23.0,
2009-10-13,,10.0,13.88,,,2.69,,0.9,,,,,,11.0,2009.0,21.65,6.96,,21.5,
2009-10-14,,10.0,7.78,,,2.69,,0.8,,,,,,20.0,2009.0,13.34,7.21,,23.0,
2009-10-15,,10.0,6.7,,,2.69,,0.8,,,,,,11.0,2009.0,10.61,7.22,,24.0,
2009-10-16,,10.0,7.36,,,2.69,,0.8,,,,,,11.0,2009.0,9.95,7.04,,24.5,
2009-10-19,,10.0,10.72,,,2.69,,0.7,,,,,,12.0,2009.0,10.64,7.01,,24.0,
2009-10-20,,10.0,9.77,,,2.69,,0.8,,,,,,10.0,2009.0,10.06,7.17,,24.0,
2009-10-21,,10.0,13.09,,,2.69,,0.8,,,,,,10.0,2009.0,9.69,7.25,,23.5,
2009-10-22,,10.0,14.69,,,2.69,,0.8,,,,,,10.0,2009.0,9.61,7.19,,24.0,
2009-10-23,,10.0,10.5,,,2.69,,0.8,,,,,,10.0,2009.0,9.44,7.05,,24.0,
2009-10-26,,10.0,10.54,,,2.69,,0.8,,,,,,10.0,2009.0,9.14,7.17,,25.0,
2009-10-27,,10.0,10.14,,,2.69,,0.7,,,,,,8.0,2009.0,8.81,7.26,,23.5,
2009-10-28,,10.0,12.34,,,2.69,,0.7,,,,,,8.0,2009.0,8.82,7.11,,23.0,
2009-10-29,,10.0,10.46,,,2.69,,0.6,,,,,,9.0,2009.0,8.68,7.13,,23.0,
2009-10-30,,10.0,10.57,,,2.69,,0.6,,,,,,10.0,2009.0,8.72,7.1,,23.1,
2009-11-02,,11.0,13.0,,,2.69,,0.7,,,,,,10.0,2009.0,9.01,7.05,,24.0,
2009-11-03,,11.0,14.22,,,2.69,,0.7,,,,,,10.0,2009.0,9.01,7.16,,23.5,
2009-11-04,,11.0,14.44,,,2.69,,0.8,,,,,,11.0,2009.0,9.22,7.0,,22.0,
2009-11-05,,11.0,14.69,,,2.69,,0.8,,,16.0,,,11.0,2009.0,9.16,6.9,,23.0,
2009-11-06,,11.0,15.55,,,2.69,,0.9,,,,,,13.0,2009.0,9.22,7.09,,23.5,
2009-11-09,,11.0,16.66,,,2.69,,0.7,,,,,,15.0,2009.0,8.89,7.24,,23.0,
2009-11-10,,11.0,18.68,,,2.69,,0.7,,,,,,15.0,2009.0,8.63,7.2,,23.0,
2009-11-12,,11.0,21.75,0.61,4.29,2.69,,0.7,,,,,,17.0,2009.0,8.8,7.16,,23.0,
2009-11-13,,11.0,20.72,,,2.69,,0.7,,,,,,17.0,2009.0,8.77,7.15,,22.5,
2009-11-16,,11.0,21.3,,,2.69,,0.7,,,,,,19.0,2009.0,9.07,7.28,,22.5,
2009-11-17,,11.0,21.82,,,2.69,,0.8,,,,,,18.0,2009.0,9.15,7.27,,22.0,
2009-11-18,,11.0,24.04,,,2.69,,0.7,,,,,,19.0,2009.0,9.22,7.17,,22.0,
2009-11-19,,11.0,22.0,,,2.69,,0.7,,,,,,18.0,2009.0,9.11,7.15,,22.0,
2009-11-20,,11.0,25.28,,,2.69,,0.7,,,,,,18.0,2009.0,9.42,7.27,,21.5,
2009-11-23,,11.0,23.49,,,2.69,,0.6,,,,,,16.0,2009.0,9.0,7.25,,20.8,
2009-11-24,,11.0,22.98,,,2.69,,0.6,,,,,,15.0,2009.0,8.8,7.25,,21.5,
2009-11-25,,11.0,22.78,,,2.69,,0.6,,,,,,15.0,2009.0,9.0,7.2,,21.5,
2009-11-30,,11.0,26.29,,,2.69,,0.6,,,,,,20.0,2009.0,9.1,7.22,,21.0,
2009-12-01,,12.0,24.64,,,2.69,,0.7,,,,,,14.0,2009.0,9.1,7.17,,21.0,
2009-12-02,,12.0,24.16,,,2.69,,0.8,,,,,,16.0,2009.0,9.2,7.22,,20.5,
2009-12-03,,12.0,29.24,,,2.69,,0.8,,,,,,14.0,2009.0,9.1,7.14,,20.5,
2009-12-04,,12.0,21.4,,,2.69,,0.8,,,,,,14.0,2009.0,9.0,7.12,,20.5,
2009-12-07,,12.0,21.64,,,2.69,,0.9,,,,,,13.0,2009.0,10.1,7.27,,19.0,
2009-12-08,,12.0,17.55,0.68,4.5,2.69,,0.8,,,23.0,,,13.0,2009.0,9.3,7.23,,19.0,
2009-12-09,,12.0,19.81,,,2.69,,0.7,,,,,,12.0,2009.0,9.1,7.3,,19.0,
2009-12-10,,12.0,17.39,,,2.69,,0.8,,,,,,12.0,2009.0,8.9,7.37,,19.0,
2009-12-11,,12.0,16.74,,,2.69,,0.8,,,,,,12.0,2009.0,10.1,7.33,,19.5,
2009-12-14,,12.0,10.35,,,2.69,,0.7,,,,,,14.0,2009.0,11.6,7.04,,19.0,
2009-12-15,,12.0,12.7,,,2.69,,0.8,,,,,,11.0,2009.0,10.62,7.22,,19.2,
2009-12-16,,12.0,15.13,,,2.69,,0.8,,,,,,12.0,2009.0,10.3,7.1,,19.0,
2009-12-17,,12.0,14.89,,,2.69,,0.8,,,,,,11.0,2009.0,10.0,7.1,,19.5,
2009-12-18,,12.0,14.71,,,2.69,,0.8,,,,,,11.0,2009.0,9.81,7.22,,19.5,
2009-12-21,,12.0,15.3,,,2.69,,0.7,,,,,,13.0,2009.0,9.45,7.18,,20.0,
2009-12-22,,12.0,15.8,,,2.69,,0.7,,,,,,11.0,2009.0,9.2,7.19,,19.5,
2009-12-23,,12.0,17.36,,,2.69,,0.7,,,,,,13.0,2009.0,9.24,7.19,,19.0,
2009-12-24,,12.0,18.34,,,2.69,,0.7,,,,,,13.0,2009.0,9.51,7.2,,19.5,
2009-12-28,,12.0,18.7,,,2.69,,0.8,,,,,,15.0,2009.0,9.76,7.21,,19.0,
2009-12-29,,12.0,17.76,,,2.69,,0.8,,,,,,15.0,2009.0,9.78,7.24,,19.0,
2009-12-30,,12.0,16.63,,,2.69,,0.8,,,,,,15.0,2009.0,10.04,7.18,,19.5,
2009-12-31,,12.0,16.48,,,2.69,,0.9,,,,,,14.0,2009.0,10.16,7.19,,19.5,
2010-01-04,,1.0,14.88,,,2.69,,0.8,,,,,,15.0,2010.0,9.51,7.15,,19.0,
2010-01-05,,1.0,15.46,0.92,5.63,2.69,,0.7,,,20.0,,,16.0,2010.0,9.23,7.15,,18.5,
2010-01-06,,1.0,15.04,,,2.69,,0.7,,,,,,14.0,2010.0,9.17,7.14,,18.5,
2010-01-07,,1.0,13.54,,,2.69,,0.7,,,,,,14.0,2010.0,9.11,7.04,,17.0,
2010-01-08,,1.0,12.48,,,2.69,,0.7,,,,,,13.0,2010.0,9.06,7.0,,18.0,
2010-01-11,,1.0,12.54,,,2.69,,0.7,,,,,,14.0,2010.0,9.38,7.16,,18.5,
2010-01-12,,1.0,11.69,,,2.69,,0.8,,,,,,14.0,2010.0,10.87,7.11,,18.5,
2010-01-13,,1.0,11.54,,,2.69,,0.8,,,,,,12.0,2010.0,11.74,7.05,,18.5,
2010-01-14,,1.0,7.06,,,2.69,,0.8,,,,,,14.0,2010.0,10.26,7.11,,19.0,
2010-01-15,,1.0,8.16,,,2.69,,0.8,,,,,,14.0,2010.0,10.03,7.02,,18.0,
2010-01-19,,1.0,10.33,,,2.69,,0.3,,,,,,18.0,2010.0,29.1,6.93,,15.5,
2010-01-20,,1.0,2.54,,,2.69,,0.3,,,,,,36.0,2010.0,30.78,7.05,,15.9,
2010-01-21,,1.0,1.34,,,2.69,,0.5,,,,,,26.0,2010.0,30.88,7.32,,15.2,
2010-01-22,,1.0,1.34,,,2.69,,0.5,,,,,,25.0,2010.0,28.1,6.96,,15.3,
2010-01-25,,1.0,5.0,,,2.69,,0.6,,,,,,16.0,2010.0,23.36,7.15,,16.0,
2010-01-26,,1.0,7.6,,,2.69,,0.4,,,,,,16.0,2010.0,29.18,7.06,,15.5,
2010-01-27,,1.0,3.1,,,2.69,,0.5,,,,,,16.0,2010.0,20.37,7.12,,16.0,
2010-01-28,,1.0,3.18,,,2.69,,0.5,,,,,,15.0,2010.0,16.66,7.14,,16.5,
2010-01-29,,1.0,3.83,,,2.69,,0.6,,,,,,15.0,2010.0,15.56,7.0,,16.5,
2010-02-01,,2.0,5.11,,,2.69,,0.6,,,,,,13.0,2010.0,13.42,7.12,,17.5,
2010-02-02,,2.0,5.91,,,2.69,,0.7,,,,,,15.0,2010.0,12.88,7.15,,17.5,
2010-02-03,,2.0,5.54,0.69,6.4,2.69,,0.7,,,9.0,,,14.0,2010.0,12.3,7.14,,18.0,
2010-02-04,,2.0,6.09,,,2.69,,0.7,,,,,,14.0,2010.0,12.78,7.23,,18.0,
2010-02-05,,2.0,6.17,,,2.69,,0.7,,,,,,15.0,2010.0,14.13,6.98,,17.0,
2010-02-08,,2.0,6.01,,,2.69,,0.6,,,,,,14.0,2010.0,13.85,7.41,,18.0,
2010-02-09,,2.0,7.06,,,2.69,,0.6,,,,,,13.0,2010.0,16.09,7.15,,18.0,
2010-02-10,,2.0,5.67,,,2.69,,0.6,,,,,,14.0,2010.0,14.29,7.28,,18.0,
