Date,DRP** mg/L P,Month,NH3 mg/L N,NO2 mg/L N,NO3 mg/L N,PO4 mg/L P,SKN mg/L N,TDN mg/L N,TDP mg/L P,TKN mg/L N,TN mg/L N,TP mg/L P,TSS mg/L,Year,flow mgd,pH,peak_flow mgd,temperature degC,urea* mg/L N
2009-01-25,,1.0,,,,3.86,,,,,,,,2009.0,14.22,,,,
2009-01-26,,1.0,,,,3.86,,,,,,3.63,,2009.0,3.65,,,,
2009-01-27,,1.0,,,,3.86,,,,,,,,2009.0,6.4,,,,
2009-01-28,,1.0,0.1,,15.0,3.86,,,,1.3,16.3,,,2009.0,14.75,,,,
2009-01-29,,1.0,,,,3.86,,,,,,,,2009.0,20.65,,,,
2009-01-30,,1.0,,,,3.86,,,,,,,,2009.0,20.08,,,,
2009-01-31,,1.0,,,,3.86,,,,,,,,2009.0,19.91,,,,
2009-02-01,,2.0,,,,3.86,,,,,,,,2009.0,15.65,,,,
2009-02-02,,2.0,,,,3.86,,,,,,3.49,,2009.0,8.42,,,,
2009-02-03,,2.0,0.1,,12.0,3.86,,,,1.1,13.1,,,2009.0,9.02,,,,
2009-02-04,,2.0,,,,3.86,,,,,,,,2009.0,9.72,,,,
2009-02-05,,2.0,,,,3.86,,,,,,,,2009.0,11.35,,,,
2009-02-06,,2.0,,,,3.86,,,,,,,,2009.0,13.87,,,,
2009-02-07,,2.0,,,,3.86,,,,,,,,2009.0,13.77,,,,
2009-02-08,,2.0,,,,3.86,,,,,,,,2009.0,13.1,,,,
2009-02-09,,2.0,,,,3.86,,,,,,,,2009.0,12.28,,,,
2009-02-10,,2.0,0.1,0.002,11.0,3.86,,,,0.96,11.96,3.8,,2009.0,14.43,,,,
2009-02-11,,2.0,,,,3.86,,,,,,,,2009.0,15.03,,,,
2009-02-12,,2.0,,,,3.86,,,,,,,,2009.0,15.13,,,,
2009-02-13,,2.0,,,,3.86,,,,,,,,2009.0,24.37,,,,
2009-02-14,,2.0,,,,3.86,,,,,,,,2009.0,28.49,,,,
2009-02-15,,2.0,,,,3.86,,,,,,,,2009.0,28.18,,,,
2009-02-16,,2.0,,,,3.86,,,,,,,,2009.0,29.22,,,,
2009-02-17,,2.0,,,,3.86,,,,,,,,2009.0,29.52,,,,
2009-02-18,,2.0,0.1,,11.0,3.86,,,,0.71,11.71,2.58,,2009.0,31.65,,,,
2009-02-19,,2.0,,,,3.86,,,,,,,,2009.0,28.77,,,,
2009-02-20,,2.0,,,,3.86,,,,,,,,2009.0,22.0,,,,
2009-02-21,,2.0,,,,3.86,,,,,,,,2009.0,20.03,,,,
2009-02-22,,2.0,,,,3.86,,,,,,,,2009.0,24.39,,,,
2009-02-23,,2.0,,,,3.86,,,,,,,,2009.0,30.27,,,,
2009-02-24,,2.0,0.1,,11.0,3.86,,,,0.97,11.97,3.38,,2009.0,30.78,,,,
2009-02-25,,2.0,,,,3.86,,,,,,,,2009.0,31.96,,,,
2009-02-26,,2.0,,,,3.86,,,,,,,,2009.0,31.98,,,,
2009-02-27,,2.0,,,,3.86,,,,,,,,2009.0,21.98,,,,
2009-02-28,,2.0,,,,3.86,,,,,,,,2009.0,22.35,,,,
2009-03-01,,3.0,,,,3.86,,,,,,,,2009.0,24.32,,,,
2009-03-02,,3.0,,,,3.86,,,,,,,,2009.0,23.67,,,,
2009-03-03,,3.0,0.1,0.002,8.6,3.86,,,,1.1,9.7,3.5,,2009.0,28.16,,,,
2009-03-04,,3.0,,,,3.86,,,,,,,,2009.0,31.73,,,,
2009-03-05,,3.0,,,,3.86,,,,,,,,2009.0,28.13,,,,
2009-03-06,,3.0,,,,3.86,,,,,,,,2009.0,25.03,,,,
2009-03-07,,3.0,,,,3.86,,,,,,,,2009.0,24.56,,,,
2009-03-08,,3.0,,,,3.86,,,,,,,,2009.0,21.01,,,,
2009-03-09,,3.0,,,,3.86,,,,,,,,2009.0,19.73,,,,
2009-03-10,,3.0,0.1,,11.0,3.86,,,,0.85,11.85,3.05,,2009.0,19.88,,,,
2009-03-11,,3.0,,,,3.86,,,,,,,,2009.0,21.68,,,,
2009-03-12,,3.0,,,,3.86,,,,,,,,2009.0,20.89,,,,
2009-03-13,,3.0,,,,3.86,,,,,,,,2009.0,17.63,,,,
2009-03-14,,3.0,,,,3.86,,,,,,,,2009.0,17.41,,,,
2009-03-15,,3.0,,,,3.86,,,,,,,,2009.0,14.33,,,,
2009-03-16,,3.0,,,,3.86,,,,,,,,2009.0,17.96,,,,
2009-03-17,,3.0,0.1,,13.0,3.86,,,,1.0,14.0,3.45,,2009.0,14.46,,,,
2009-03-18,,3.0,,,,3.86,,,,,,,,2009.0,19.96,,,,
2009-03-19,,3.0,,,,3.86,,,,,,,,2009.0,18.33,,,,
2009-03-20,,3.0,,,,3.86,,,,,,,,2009.0,17.97,,,,
2009-03-21,,3.0,,,,3.86,,,,,,,,2009.0,15.59,,,,
2009-03-22,,3.0,,,,3.86,,,,,,,,2009.0,16.55,,,,
2009-03-23,,3.0,,,,3.86,,,,,,,,2009.0,16.02,,,,
2009-03-24,,3.0,0.1,,14.0,3.86,,,,1.1,15.1,3.73,,2009.0,16.0,,,,
2009-03-25,,3.0,,,,3.86,,,,,,,,2009.0,15.25,,,,
2009-03-26,,3.0,,,,3.86,,,,,,,,2009.0,16.59,,,,
2009-03-27,,3.0,,,,3.86,,,,,,,,2009.0,8.57,,,,
2009-03-28,,3.0,,,,3.86,,,,,,,,2009.0,14.54,,,,
2009-03-29,,3.0,,,,3.86,,,,,,,,2009.0,15.86,,,,
2009-03-30,,3.0,,,,3.86,,,,,,,,2009.0,14.29,,,,
2009-03-31,,3.0,0.1,,12.0,3.86,,,,0.91,12.91,3.72,,2009.0,14.96,,,,
2009-04-01,,4.0,,,,3.86,,,,,,,,2009.0,15.17,,,,
2009-04-02,,4.0,0.11,0.004,9.2,3.86,,,,0.67,9.87,3.7,,2009.0,14.28,,,,
2009-04-03,,4.0,,,,3.86,,,,,,,,2009.0,13.96,,,,
2009-04-04,,4.0,,,,3.86,,,,,,,,2009.0,15.37,,,,
2009-04-05,,4.0,,,,3.86,,,,,,,,2009.0,14.58,,,,
2009-04-06,,4.0,,,,3.86,,,,,,,,2009.0,12.22,,,,
2009-04-07,,4.0,0.1,,12.0,3.86,,,,0.9,12.9,3.95,,2009.0,11.45,,,,
2009-04-08,,4.0,,,,3.86,,,,,,,,2009.0,17.73,,,,
2009-04-09,,4.0,,,,3.86,,,,,,,,2009.0,16.01,,,,
2009-04-10,,4.0,,,,3.86,,,,,,,,2009.0,14.15,,,,
2009-04-11,,4.0,,,,3.86,,,,,,,,2009.0,15.55,,,,
2009-04-12,,4.0,,,,3.86,,,,,,,,2009.0,13.57,,,,
2009-04-13,,4.0,,,,3.86,,,,,,,,2009.0,11.37,,,,
2009-04-14,,4.0,0.1,,,3.86,,,,,,3.73,,2009.0,15.85,,,,
2009-04-15,,4.0,,,,3.86,,,,,,,,2009.0,13.05,,,,
2009-04-16,,4.0,,,,3.86,,,,,,,,2009.0,13.87,,,,
2009-04-17,,4.0,0.1,,18.0,3.86,,,,1.2,19.2,,,2009.0,14.23,,,,
2009-04-18,,4.0,,,,3.86,,,,,,,,2009.0,14.04,,,,
2009-04-19,,4.0,,,,3.86,,,,,,,,2009.0,12.95,,,,
2009-04-20,,4.0,,,,3.86,,,,,,,,2009.0,13.78,,,,
2009-04-21,,4.0,0.1,,22.0,3.86,,,,0.81,22.81,5.67,,2009.0,15.09,,,,
2009-04-22,,4.0,,,,3.86,,,,,,,,2009.0,13.09,,,,
2009-04-23,,4.0,,,,3.86,,,,,,,,2009.0,13.09,,,,
2009-04-24,,4.0,,,,3.86,,,,,,,,2009.0,12.39,,,,
2009-04-25,,4.0,,,,3.86,,,,,,,,2009.0,13.5,,,,
2009-04-26,,4.0,,,,3.86,,,,,,,,2009.0,13.74,,,,
2009-04-27,,4.0,,,,3.86,,,,,,,,2009.0,15.11,,,,
2009-04-28,,4.0,0.1,,,3.86,,,,0.86,23.86,5.82,,2009.0,16.41,,,,
2009-04-29,,4.0,,,,3.86,,,,,,,,2009.0,5.89,,,,
2009-04-30,,4.0,,,,3.86,,,,,,,,2009.0,11.51,,,,
2009-05-01,,5.0,,,,3.86,,,,,,,,2009.0,12.86,,,,
2009-05-02,,5.0,,,,3.86,,,,,,,,2009.0,14.42,,,,
2009-05-03,,5.0,,,,3.86,,,,,,,,2009.0,16.7,,,,
2009-05-04,,5.0,,,,3.86,,,,,,,,2009.0,17.4,,,,
2009-05-05,,5.0,0.14,0.002,20.0,3.86,,,,1.0,21.0,4.1,,2009.0,14.57,,,,
2009-05-06,,5.0,,,,3.86,,,,,,,,2009.0,15.53,,,,
2009-05-07,,5.0,,,,3.86,,,,,,,,2009.0,18.16,,,,
2009-05-08,,5.0,,,,3.86,,,,,,,,2009.0,15.55,,,,
2009-05-09,,5.0,,,,3.86,,,,,,,,2009.0,15.18,,,,
2009-05-10,,5.0,,,,3.86,,,,,,,,2009.0,15.82,,,,
2009-05-11,,5.0,,,,3.86,,,,,,,,2009.0,12.9,,,,
2009-05-12,,5.0,0.1,,20.0,3.86,,,,0.64,20.64,4.38,,2009.0,12.39,,,,
2009-05-13,,5.0,,,,3.86,,,,,,,,2009.0,13.11,,,,
2009-05-14,,5.0,,,,3.86,,,,,,,,2009.0,11.69,,,,
2009-05-15,,5.0,,,,3.86,,,,,,,,2009.0,13.15,,,,
2009-05-16,,5.0,,,,3.86,,,,,,,,2009.0,13.55,,,,
2009-05-17,,5.0,,,,3.86,,,,,,,,2009.0,15.69,,,,
2009-05-18,,5.0,,,,3.86,,,,,,,,2009.0,14.28,,,,
2009-05-19,,5.0,0.1,,20.0,3.86,,,,1.1,21.1,5.32,,2009.0,11.88,,,,
2009-05-20,,5.0,,,,3.86,,,,,,,,2009.0,13.82,,,,
2009-05-21,,5.0,,,,3.86,,,,,,,,2009.0,11.47,,,,
2009-05-22,,5.0,,,,3.86,,,,,,,,2009.0,10.4,,,,
2009-05-23,,5.0,,,,3.86,,,,,,,,2009.0,14.56,,,,
2009-05-24,,5.0,,,,3.86,,,,,,,,2009.0,13.79,,,,
2009-05-25,,5.0,,,,3.86,,,,,,,,2009.0,11.32,,,,
2009-05-26,,5.0,0.1,,33.0,3.86,,,,0.77,33.77,5.09,,2009.0,12.63,,,,
2009-05-27,,5.0,,,,3.86,,,,,,,,2009.0,11.75,,,,
2009-05-28,,5.0,,,,3.86,,,,,,,,2009.0,12.52,,,,
2009-05-29,,5.0,,,,3.86,,,,,,,,2009.0,10.72,,,,
2009-05-30,,5.0,,,,3.86,,,,,,,,2009.0,14.12,,,,
2009-05-31,,5.0,,,,3.86,,,,,,,,2009.0,14.66,,,,
2009-06-01,,6.0,,,,3.86,,,,,,,,2009.0,9.97,,,,
2009-06-02,,6.0,0.1,0.002,,3.86,,,,0.89,23.89,5.2,,2009.0,10.85,,,,
2009-06-03,,6.0,,,,3.86,,,,,,,,2009.0,9.95,,,,
2009-06-04,,6.0,,,,3.86,,,,,,,,2009.0,9.91,,,,
2009-06-05,,6.0,,,,3.86,,,,,,,,2009.0,9.8,,,,
2009-06-06,,6.0,,,,3.86,,,,,,,,2009.0,10.9,,,,
2009-06-07,,6.0,,,,3.86,,,,,,,,2009.0,12.46,,,,
2009-06-08,,6.0,,,,3.86,,,,,,,,2009.0,10.25,,,,
2009-06-09,,6.0,0.1,,29.0,3.86,,,,1.2,30.2,5.3,,2009.0,8.64,,,,
2009-06-10,,6.0,,,,3.86,,,,,,,,2009.0,11.5,,,,
2009-06-11,,6.0,,,,3.86,,,,,,,,2009.0,10.15,,,,
2009-06-12,,6.0,,,,3.86,,,,,,,,2009.0,9.68,,,,
2009-06-13,,6.0,,,,3.86,,,,,,,,2009.0,9.83,,,,
2009-06-14,,6.0,,,,3.86,,,,,,,,2009.0,12.31,,,,
2009-06-15,,6.0,,,,3.86,,,,,,,,2009.0,7.36,,,,
2009-06-16,,6.0,0.1,,30.0,3.86,,,,0.82,30.82,5.79,,2009.0,15.47,,,,
2009-06-17,,6.0,,,,3.86,,,,,,,,2009.0,12.02,,,,
2009-06-18,,6.0,,,,3.86,,,,,,,,2009.0,9.93,,,,
2009-06-19,,6.0,,,,3.86,,,,,,,,2009.0,8.18,,,,
2009-06-20,,6.0,,,,3.86,,,,,,,,2009.0,12.57,,,,
2009-06-21,,6.0,,,,3.86,,,,,,,,2009.0,10.28,,,,
2009-06-22,,6.0,,,,3.86,,,,,,,,2009.0,10.49,,,,
2009-06-23,,6.0,0.1,,29.0,3.86,,,,0.92,29.92,5.5,,2009.0,11.35,,,,
2009-06-24,,6.0,,,,3.86,,,,,,,,2009.0,10.31,,,,
2009-06-25,,6.0,,,,3.86,,,,,,,,2009.0,12.84,,,,
2009-06-26,,6.0,,,,3.86,,,,,,,,2009.0,10.09,,,,
2009-06-27,,6.0,,,,3.86,,,,,,,,2009.0,10.97,,,,
2009-06-28,,6.0,,,,3.86,,,,,,,,2009.0,12.69,,,,
2009-06-29,,6.0,,,,3.86,,,,,,,,2009.0,12.09,,,,
2009-06-30,,6.0,0.1,,28.0,3.86,,,,1.1,29.1,5.34,,2009.0,12.56,,,,
2009-07-01,,7.0,,,,3.86,,,,,,,,2009.0,8.13,,,,
2009-07-02,,7.0,,,,3.86,,,,,,,,2009.0,9.57,,,,
2009-07-03,,7.0,,,,3.86,,,,,,,,2009.0,9.81,,,,
2009-07-04,,7.0,,,,3.86,,,,,,,,2009.0,13.67,,,,
2009-07-05,,7.0,,,,3.86,,,,,,,,2009.0,11.83,,,,
2009-07-06,,7.0,,,,3.86,,,,,,,,2009.0,10.15,,,,
2009-07-07,,7.0,0.1,0.004,28.0,3.86,,,,0.75,28.75,5.0,,2009.0,12.96,,,,
2009-07-08,,7.0,,,,3.86,,,,,,,,2009.0,10.79,,,,
2009-07-09,,7.0,,,,3.86,,,,,,,,2009.0,6.44,,,,
2009-07-10,,7.0,,,,3.86,,,,,,,,2009.0,6.98,,,,
2009-07-11,,7.0,,,,3.86,,,,,,,,2009.0,11.82,,,,
2009-07-12,,7.0,,,,3.86,,,,,,,,2009.0,14.01,,,,
2009-07-13,,7.0,,,,3.86,,,,,,,,2009.0,10.99,,,,
2009-07-14,,7.0,0.1,,25.0,3.86,,,,0.77,25.77,4.8,,2009.0,9.09,,,,
2009-07-15,,7.0,,,,3.86,,,,,,,,2009.0,6.46,,,,
2009-07-16,,7.0,,,,3.86,,,,,,,,2009.0,6.91,,,,
2009-07-17,,7.0,,,,3.86,,,,,,,,2009.0,9.85,,,,
2009-07-18,,7.0,,,,3.86,,,,,,,,2009.0,12.18,,,,
2009-07-19,,7.0,,,,3.86,,,,,,,,2009.0,13.47,,,,
2009-07-20,,7.0,,,,3.86,,,,,,,,2009.0,10.47,,,,
2009-07-21,,7.0,,,26.0,3.86,,,,0.59,26.59,4.9,,2009.0,8.0,,,,
2009-07-22,,7.0,,,,3.86,,,,,,,,2009.0,8.29,,,,
2009-07-23,,7.0,0.1,,,3.86,,,,,,,,2009.0,8.59,,,,
2009-07-24,,7.0,,,,3.86,,,,,,,,2009.0,9.64,,,,
2009-07-25,,7.0,,,,3.86,,,,,,,,2009.0,9.08,,,,
2009-07-26,,7.0,,,,3.86,,,,,,,,2009.0,11.89,,,,
2009-07-27,,7.0,,,,3.86,,,,,,,,2009.0,10.93,,,,
2009-07-28,,7.0,0.1,,21.0,3.86,,,,0.45,21.45,4.48,,2009.0,9.92,,,,
2009-07-29,,7.0,,,,3.86,,,,,,,,2009.0,10.78,,,,
2009-07-30,,7.0,,,,3.86,,,,,,,,2009.0,9.59,,,,
2009-07-31,,7.0,,,,3.86,,,,,,,,2009.0,8.31,,,,
2009-08-01,,8.0,,,,3.86,,,,,,,,2009.0,11.98,,,,
2009-08-02,,8.0,,,,3.86,,,,,,,,2009.0,12.68,,,,
2009-08-03,,8.0,,,,3.86,,,,,,,,2009.0,10.74,,,,
2009-08-04,,8.0,0.06,0.002,24.0,3.86,,,,0.59,24.59,5.2,,2009.0,12.0,,,,
2009-08-05,,8.0,,,,3.86,,,,,,,,2009.0,11.97,,,,
2009-08-06,,8.0,,,,3.86,,,,,,,,2009.0,8.28,,,,
2009-08-07,,8.0,,,,3.86,,,,,,,,2009.0,8.96,,,,
2009-08-08,,8.0,,,,3.86,,,,,,,,2009.0,12.2,,,,
2009-08-09,,8.0,,,,3.86,,,,,,,,2009.0,11.92,,,,
2009-08-10,,8.0,,,,3.86,,,,,,,,2009.0,9.41,,,,
2009-08-11,,8.0,0.1,,30.0,3.86,,,,0.49,30.49,4.47,,2009.0,9.56,,,,
2009-08-12,,8.0,,,,3.86,,,,,,,,2009.0,10.3,,,,
2009-08-13,,8.0,,,,3.86,,,,,,,,2009.0,11.02,,,,
2009-08-14,,8.0,,,,3.86,,,,,,,,2009.0,9.36,,,,
2009-08-15,,8.0,,,,3.86,,,,,,,,2009.0,9.23,,,,
2009-08-16,,8.0,,,,3.86,,,,,,,,2009.0,8.51,,,,
2009-08-17,,8.0,,,,3.86,,,,,,,,2009.0,11.43,,,,
2009-08-18,,8.0,0.1,,28.0,3.86,,,,0.62,28.62,4.74,,2009.0,9.7,,,,
2010-01-01,,1.0,,,,3.86,,,,,,,,2010.0,13.81,,,,
2010-01-02,,1.0,,,,3.86,,,,,,,,2010.0,14.25,,,,
2010-01-03,,1.0,,,,3.86,,,,,,,,2010.0,15.85,,,,
2010-01-04,,1.0,0.1,0.002,15.0,3.86,,,,1.4,16.4,4.3,,2010.0,13.37,,,,
2010-01-05,,1.0,,,,3.86,,,,,,,,2010.0,13.53,,,,
2010-01-06,,1.0,,,,3.86,,,,,,,,2010.0,14.25,,,,
2010-01-07,,1.0,,,,3.86,,,,,,,,2010.0,14.44,,,,
2010-01-08,,1.0,,,,3.86,,,,,,,,2010.0,13.45,,,,
2010-01-09,,1.0,,,,3.86,,,,,,,,2010.0,12.98,,,,
2010-01-10,,1.0,,,,3.86,,,,,,,,2010.0,13.48,,,,
2010-01-11,,1.0,0.1,,13.0,3.86,,,,0.91,13.91,4.75,,2010.0,14.45,,,,
2010-01-12,,1.0,,,,3.86,,,,,,,,2010.0,14.35,,,,
2010-01-13,,1.0,,,,3.86,,,,,,,,2010.0,14.35,,,,
2010-01-14,,1.0,,,,3.86,,,,,,,,2010.0,15.61,,,,
2010-01-15,,1.0,,,,3.86,,,,,,,,2010.0,17.46,,,,
2010-01-16,,1.0,,,,3.86,,,,,,,,2010.0,18.04,,,,
2010-01-17,,1.0,,,,3.86,,,,,,,,2010.0,12.65,,,,
2010-01-18,,1.0,0.1,,18.0,3.86,,,,1.6,19.6,5.0,,2010.0,18.47,,,,
2010-01-19,,1.0,,,,3.86,,,,,,,,2010.0,23.56,,,,
2010-01-20,,1.0,,,,3.86,,,,,,,,2010.0,30.9,,,,
2010-01-21,,1.0,,,,3.86,,,,,,,,2010.0,31.44,,,,
2010-01-22,,1.0,,,,3.86,,,,,,,,2010.0,30.91,,,,
2010-01-23,,1.0,,,,3.86,,,,,,,,2010.0,30.74,,,,
2010-01-24,,1.0,,,,3.86,,,,,,,,2010.0,31.01,,,,
2010-01-25,,1.0,0.1,,11.0,3.86,,,,0.9,11.9,2.3,,2010.0,31.22,,,,
2010-01-26,,1.0,,,,3.86,,,,,,,,2010.0,31.98,,,,
2010-01-27,,1.0,,,,3.86,,,,,,,,2010.0,29.27,,,,
2010-01-28,,1.0,,,,3.86,,,,,,,,2010.0,28.64,,,,
2010-01-29,,1.0,,,,3.86,,,,,,,,2010.0,21.78,,,,
2010-01-30,,1.0,,,,3.86,,,,,,,,2010.0,21.73,,,,
2010-01-31,,1.0,,,,3.86,,,,,,,,2010.0,21.52,,,,
2010-02-01,,2.0,0.1,0.002,11.0,3.86,,,,0.85,11.85,2.9,,2010.0,22.76,,,,
2010-02-02,,2.0,,,,3.86,,,,,,,,2010.0,18.0,,,,
2010-02-03,,2.0,,,,3.86,,,,,,,,2010.0,20.05,,,,
2010-02-04,,2.0,,,,3.86,,,,,,,,2010.0,17.68,,,,
2010-02-05,,2.0,,,,3.86,,,,,,,,2010.0,20.31,,,,
2010-02-06,,2.0,,,,3.86,,,,,,,,2010.0,21.51,,,,
2010-02-07,,2.0,,,,3.86,,,,,,,,2010.0,21.03,,,,
2010-02-08,,2.0,0.1,,13.0,3.86,,,,0.63,13.63,3.1,,2010.0,23.64,,,,
2010-02-09,,2.0,,,,3.86,,,,,,,,2010.0,21.47,,,,
2010-02-10,,2.0,,,,3.86,,,,,,,,2010.0,17.24,,,,
2010-02-11,,2.0,,,,3.86,,,,,,,,2010.0,17.52,,,,
2010-02-12,,2.0,,,,3.86,,,,,,,,2010.0,19.06,,,,
2010-02-13,,2.0,,,,3.86,,,,,,,,2010.0,19.31,,,,
2010-02-14,,2.0,,,,3.86,,,,,,,,2010.0,14.91,,,,
2010-02-15,,2.0,0.1,,17.0,3.86,,,,1.1,18.1,3.96,,2010.0,19.13,,,,
2010-02-16,,2.0,,,,3.86,,,,,,,,2010.0,19.24,,,,
2010-02-17,,2.0,,,,3.86,,,,,,,,2010.0,19.11,,,,
2010-02-18,,2.0,,,,3.86,,,,,,,,2010.0,14.69,,,,
2010-02-19,,2.0,,,,3.86,,,,,,,,2010.0,18.6,,,,
2010-02-20,,2.0,,,,3.86,,,,,,,,2010.0,17.56,,,,
2010-02-21,,2.0,,,,3.86,,,,,,,,2010.0,16.25,,,,
2010-02-22,,2.0,0.1,,16.0,3.86,,,,0.88,16.88,3.82,,2010.0,18.13,,,,
2010-02-23,,2.0,,,,3.86,,,,,,,,2010.0,17.26,,,,
2010-02-24,,2.0,,,,3.86,,,,,,,,2010.0,24.84,,,,
2010-02-25,,2.0,,,,3.86,,,,,,,,2010.0,23.93,,,,
2010-02-26,,2.0,,,,3.86,,,,,,,,2010.0,22.21,,,,
2010-02-27,,2.0,,,,3.86,,,,,,,,2010.0,25.21,,,,
2010-02-28,,2.0,,,,3.86,,,,,,,,2010.0,25.17,,,,
2010-03-01,,3.0,0.1,0.002,8.3,3.86,,,,0.87,9.17,1.5,,2010.0,21.81,,,,
2010-03-02,,3.0,,,,3.86,,,,,,,,2010.0,22.09,,,,
2010-03-03,,3.0,,,,3.86,,,,,,,,2010.0,23.91,,,,
2010-03-04,,3.0,,,,3.86,,,,,,,,2010.0,25.37,,,,
2010-03-05,,3.0,,,,3.86,,,,,,,,2010.0,25.06,,,,
2010-03-06,,3.0,,,,3.86,,,,,,,,2010.0,21.06,,,,
2010-03-07,,3.0,,,,3.86,,,,,,,,2010.0,22.02,,,,
2010-03-08,,3.0,0.1,,11.0,3.86,,,,0.77,11.77,2.86,,2010.0,20.89,,,,
2010-03-09,,3.0,,,,3.86,,,,,,,,2010.0,16.07,,,,
2010-03-10,,3.0,,,,3.86,,,,,,,,2010.0,13.8,,,,
2010-03-11,,3.0,,,,3.86,,,,,,,,2010.0,22.21,,,,
2010-03-12,,3.0,,,,3.86,,,,,,,,2010.0,21.33,,,,
2010-03-13,,3.0,,,,3.86,,,,,,,,2010.0,19.33,,,,
2010-03-14,,3.0,,,,3.86,,,,,,,,2010.0,20.62,,,,
2010-03-15,,3.0,0.1,,12.0,3.86,,,,0.81,12.81,2.85,,2010.0,18.96,,,,
2010-03-16,,3.0,,,,3.86,,,,,,,,2010.0,16.96,,,,
2010-03-17,,3.0,,,,3.86,,,,,,,,2010.0,18.09,,,,
2010-03-18,,3.0,,,,3.86,,,,,,,,2010.0,15.2,,,,
2010-03-19,,3.0,,,,3.86,,,,,,,,2010.0,17.24,,,,
2010-03-20,,3.0,,,,3.86,,,,,,,,2010.0,17.28,,,,
2010-03-21,,3.0,,,,3.86,,,,,,,,2010.0,13.54,,,,
2010-03-22,,3.0,0.1,,13.0,3.86,,,,0.85,13.85,3.69,,2010.0,20.78,,,,
2010-03-23,,3.0,,,,3.86,,,,,,,,2010.0,18.07,,,,
2010-03-24,,3.0,,,,3.86,,,,,,,,2010.0,13.48,,,,
2010-03-25,,3.0,,,,3.86,,,,,,,,2010.0,19.34,,,,
2010-03-26,,3.0,,,,3.86,,,,,,,,2010.0,16.26,,,,
2010-03-27,,3.0,,,,3.86,,,,,,,,2010.0,16.06,,,,
2010-03-28,,3.0,,,,3.86,,,,,,,,2010.0,19.29,,,,
2010-03-29,,3.0,,,,3.86,,,,,,,,2010.0,18.07,,,,
2010-03-30,,3.0,,,,3.86,,,,,,,,2010.0,15.19,,,,
2010-03-31,,3.0,,,,3.86,,,,,,,,2010.0,11.81,,,,
2010-04-01,,4.0,,,,3.86,,,,,,,,2010.0,15.52,,,,
2010-04-02,,4.0,,,,3.86,,,,,,,,2010.0,15.51,,,,
2010-04-03,,4.0,,,,3.86,,,,,,,,2010.0,16.22,,,,
2010-04-04,,4.0,,,,3.86,,,,,,,,2010.0,18.28,,,,
2010-04-05,,4.0,0.1,,13.0,3.86,,,,0.66,13.66,3.42,,2010.0,17.0,,,,
2010-04-06,,4.0,,,,3.86,,,,,,,,2010.0,15.73,,,,
2010-04-07,,4.0,,,,3.86,,,,,,,,2010.0,16.3,,,,
2010-04-08,,4.0,,,,3.86,,,,,,,,2010.0,17.02,,,,
2010-04-09,,4.0,,,,3.86,,,,,,,,2010.0,17.17,,,,
2010-04-10,,4.0,,,,3.86,,,,,,,,2010.0,16.62,,,,
2010-04-11,,4.0,,,,3.86,,,,,,,,2010.0,20.32,,,,
2010-04-12,,4.0,0.1,,11.0,3.86,,,,1.2,12.2,2.67,,2010.0,23.16,,,,
2010-04-13,,4.0,,,,3.86,,,,,,,,2010.0,20.56,,,,
2010-04-14,,4.0,,,,3.86,,,,,,,,2010.0,15.18,,,,
2010-04-15,,4.0,,,,3.86,,,,,,,,2010.0,17.59,,,,
2010-04-16,,4.0,,,,3.86,,,,,,,,2010.0,17.37,,,,
2010-04-17,,4.0,,,,3.86,,,,,,,,2010.0,16.8,,,,
2010-04-18,,4.0,,,,3.86,,,,,,,,2010.0,20.94,,,,
2010-04-19,,4.0,0.1,,15.0,3.86,,,,0.76,15.76,3.35,,2010.0,18.69,,,,
2010-04-20,,4.0,,,,3.86,,,,,,,,2010.0,17.47,,,,
2010-04-21,,4.0,,,,3.86,,,,,,,,2010.0,18.71,,,,
2010-04-22,,4.0,,,,3.86,,,,,,,,2010.0,16.43,,,,
2010-04-23,,4.0,,,,3.86,,,,,,,,2010.0,17.16,,,,
2010-04-24,,4.0,,,,3.86,,,,,,,,2010.0,16.87,,,,
2010-04-25,,4.0,,,,3.86,,,,,,,,2010.0,18.74,,,,
2010-04-26,,4.0,0.1,,14.3,3.86,,,,0.82,15.12,2.94,,2010.0,18.45,,,,
2010-04-27,,4.0,,,,3.86,,,,,,,,2010.0,15.57,,,,
2010-04-28,,4.0,,,,3.86,,,,,,,,2010.0,11.84,,,,
2010-04-29,,4.0,,,,3.86,,,,,,,,2010.0,15.2,,,,
2010-04-30,,4.0,,,,3.86,,,,,,,,2010.0,15.36,,,,
2010-05-01,,5.0,,,,3.86,,,,,,,,2010.0,15.83,,,,
2010-05-02,,5.0,,,,3.86,,,,,,,,2010.0,16.97,,,,
2010-05-03,,5.0,0.1,0.002,11.0,3.86,,,,0.9,11.9,3.7,,2010.0,14.51,,,,
2010-05-04,,5.0,,,,3.86,,,,,,,,2010.0,8.79,,,,
2010-05-05,,5.0,,,,3.86,,,,,,,,2010.0,12.57,,,,
2010-05-06,,5.0,,,,3.86,,,,,,,,2010.0,12.82,,,,
2010-05-07,,5.0,,,,3.86,,,,,,,,2010.0,13.45,,,,
2010-05-08,,5.0,,,,3.86,,,,,,,,2010.0,14.73,,,,
2010-05-09,,5.0,,,,3.86,,,,,,,,2010.0,16.02,,,,
