Date,DRP** mg/L P,NH3 mg/L N,NO2 mg/L N,NO3 mg/L N,PO4 mg/L P,SKN mg/L N,TDN mg/L N,TDP mg/L P,TKN mg/L N,TN mg/L N,TP mg/L P,TSS mg/L,flow mgd,pH,peak_flow mgd,temperature degC,urea* mg/L N
2000-07-23,,,,,0.01,,,,3.95,,0.15,,4.39,,,,
2000-07-24,,,,,0.01,,,,3.95,,0.15,,4.39,,,,
2000-07-25,,,,,0.01,,,,3.95,,0.15,,4.95,,,,
2000-07-26,,,,,0.01,,,,3.95,,0.15,,4.64,,,,
2000-07-27,,,,,0.01,,,,3.95,,0.15,,3.29,,,,
2000-07-28,,,,,0.01,,,,3.95,,0.15,,4.16,,,,
2000-07-29,,,,,0.01,,,,3.95,,0.15,,5.49,,,,
2000-07-30,,,,,0.01,,,,3.95,,0.15,,4.6,,,,
2000-07-31,,,,,0.01,,,,3.95,,0.15,,4.78,,,,
2000-08-01,,,,,0.01,,,,3.95,,0.15,,4.23,,,,
2000-08-02,,,,,0.01,,,,3.95,,0.15,,3.19,,,,
2000-08-03,,,,,0.01,,,,3.95,,0.15,,3.27,,,,
2000-08-04,,,,,0.01,,,,3.95,,0.15,,4.0,,,,
2000-08-05,,,,,0.01,,,,3.95,,0.15,,4.39,,,,
2000-08-06,,,,,0.01,,,,3.95,,0.15,,4.4,,,,
2000-08-07,,,,,0.01,,,,3.95,,0.15,,4.9,,,,
2000-08-08,,,,,0.01,,,,3.95,,0.15,,4.96,,,,
2000-08-09,,,,,0.01,,,,3.95,,0.15,,5.18,,,,
2000-08-10,,,,,0.01,,,,3.95,,0.15,,4.55,,,,
2000-08-11,,,,,0.01,,,,3.95,,0.15,,4.55,,,,
2000-08-12,,,,,0.01,,,,3.95,,0.15,,5.26,,,,
2000-08-13,,,,,0.01,,,,3.95,,0.15,,4.18,,,,
2000-08-14,,,,,0.01,,,,3.95,,0.15,,4.05,,,,
2000-08-15,,,,,0.01,,,,3.95,,0.15,,4.22,,,,
2000-08-16,,,,,0.01,,,,3.95,,0.15,,5.6,,,,
2000-08-17,,,,,0.01,,,,3.95,,0.15,,4.74,,,,
2000-08-18,,,,,0.01,,,,3.95,,0.15,,4.77,,,,
2000-08-19,,,,,0.01,,,,3.95,,0.15,,4.85,,,,
2000-08-20,,,,,0.01,,,,3.95,,0.15,,4.78,,,,
2000-08-21,,,,,0.01,,,,3.95,,0.15,,4.17,,,,
2000-08-22,,,,,0.01,,,,3.95,,0.15,,4.01,,,,
2000-08-23,,,,,0.01,,,,3.95,,0.15,,4.17,,,,
2000-08-24,,,,,0.01,,,,3.95,,0.15,,4.46,,,,
2000-08-25,,,,,0.01,,,,3.95,,0.15,,4.62,,,,
2000-08-26,,,,,0.01,,,,3.95,,0.15,,4.54,,,,
2000-08-27,,,,,0.01,,,,3.95,,0.15,,1.99,,,,
2000-08-28,,,,,0.01,,,,3.95,,0.15,,4.45,,,,
2000-08-29,,,,,0.01,,,,3.95,,0.15,,2.85,,,,
2000-08-30,,,,,0.01,,,,3.95,,0.15,,2.66,,,,
2000-08-31,,,,,0.01,,,,3.95,,0.15,,5.82,,,,
2000-09-01,,,,,0.01,,,,3.95,,0.15,,5.8,,,,
2000-09-02,,,,,0.01,,,,3.95,,0.15,,6.12,,,,
2000-09-03,,,,,0.01,,,,3.95,,0.15,,5.8,,,,
2000-09-04,,,,,0.01,,,,3.95,,0.15,,5.42,,,,
2000-09-05,,,,,0.01,,,,3.95,,0.15,,5.07,,,,
2000-09-06,,,,,0.01,,,,3.95,,0.15,,4.81,,,,
2000-09-07,,,,,0.01,,,,3.95,,0.15,,5.62,,,,
2000-09-08,,,,,0.01,,,,3.95,,0.15,,6.14,,,,
2000-09-09,,,,,0.01,,,,3.95,,0.15,,5.53,,,,
2000-09-10,,,,,0.01,,,,3.95,,0.15,,6.68,,,,
2000-09-11,,,,,0.01,,,,3.95,,0.15,,7.2,,,,
2000-09-12,,,,,0.01,,,,3.95,,0.15,,6.44,,,,
2000-09-13,,,,,0.01,,,,3.95,,0.15,,7.03,,,,
2000-09-14,,,,,0.01,,,,3.95,,0.15,,5.72,,,,
2000-09-15,,,,,0.01,,,,3.95,,0.15,,6.02,,,,
2000-09-16,,,,,0.01,,,,3.95,,0.15,,5.35,,,,
2000-09-17,,,,,0.01,,,,3.95,,0.15,,5.43,,,,
2000-09-18,,,,,0.01,,,,3.95,,0.15,,6.12,,,,
2000-09-19,,,,,0.01,,,,3.95,,0.15,,5.84,,,,
2000-09-20,,,,,0.01,,,,3.95,,0.15,,4.94,,,,
2000-09-21,,,,,0.01,,,,3.95,,0.15,,4.84,,,,
2000-09-22,,,,,0.01,,,,3.95,,0.15,,4.73,,,,
2000-09-23,,,,,0.01,,,,3.95,,0.15,,5.53,,,,
2000-09-24,,,,,0.01,,,,3.95,,0.15,,5.61,,,,
2000-09-25,,,,,0.01,,,,3.95,,0.15,,5.82,,,,
2000-09-26,,,,,0.01,,,,3.95,,0.15,,6.02,,,,
2000-09-27,,,,,0.01,,,,3.95,,0.15,,6.09,,,,
2000-09-28,,,,,0.01,,,,3.95,,0.15,,5.83,,,,
2000-09-29,,,,,0.01,,,,3.95,,0.15,,6.18,,,,
2000-09-30,,,,,0.01,,,,3.95,,0.15,,5.62,,,,
2000-10-01,,,,,0.01,,,,3.95,,0.15,,5.64,,,,
2000-10-02,,,,,0.01,,,,3.95,,0.15,,5.4,,,,
2000-10-03,,,,,0.01,,,,3.95,,0.15,,4.13,,,,
2000-10-04,,,,,0.01,,,,3.95,,0.15,,5.48,,,,
2000-10-05,,,,,0.01,,,,3.95,,0.15,,5.79,,,,
2000-10-06,,,,,0.01,,,,3.95,,0.15,,5.71,,,,
2000-10-07,,,,,0.01,,,,3.95,,0.15,,4.88,,,,
2000-10-08,,,,,0.01,,,,3.95,,0.15,,4.47,,,,
2000-10-09,,,,,0.01,,,,3.95,,0.15,,5.68,,,,
2000-10-10,,,,,0.01,,,,3.95,,0.15,,6.02,,,,
2000-10-11,,,,,0.01,,,,3.95,,0.15,,6.06,,,,
2000-10-12,,,,,0.01,,,,3.95,,0.15,,4.71,,,,
2000-10-13,,,,,0.01,,,,3.95,,0.15,,5.79,,,,
2000-10-14,,,,,0.01,,,,3.95,,0.15,,5.48,,,,
2000-10-15,,,,,0.01,,,,3.95,,0.15,,5.63,,,,
2000-10-16,,,,,0.01,,,,3.95,,0.15,,6.06,,,,
