PermitTitle,Description,Pollutant,Date,Month,Year,Value,Unit
Sewerage Agency of Southern Marin Permit,E-001 Inf Daily Minimum,Flow,2/16/2011,2,2011,3,mgd
Sewerage Agency of Southern Marin Permit,E-001 Inf Daily Total,Flow,2/17/2011,2,2011,6.15,Mgal
Sewerage Agency of Southern Marin Permit,E-001 Inf Daily Maximum,Flow,2/17/2011,2,2011,12.6,mgd
Sewerage Agency of Southern Marin Permit,E-001 Eff Daily Average,Flow,2/17/2011,2,2011,7.36,mgd
Sewerage Agency of Southern Marin Permit,E-001 Inf Daily Minimum,Flow,2/17/2011,2,2011,3,mgd
Sewerage Agency of Southern Marin Permit,E-001 Inf Daily Total,Flow,2/18/2011,2,2011,7,Mgal
Sewerage Agency of Southern Marin Permit,E-001 Inf Daily Maximum,Flow,2/18/2011,2,2011,11.2,mgd
Sewerage Agency of Southern Marin Permit,E-001 Eff Daily Average,Flow,2/18/2011,2,2011,8.49,mgd
Sewerage Agency of Southern Marin Permit,E-001 Inf Daily Minimum,Flow,2/18/2011,2,2011,3.7,mgd
Sewerage Agency of Southern Marin Permit,E-001 Inf Daily Total,Flow,2/19/2011,2,2011,6.28,Mgal
Sewerage Agency of Southern Marin Permit,E-001 Inf Daily Maximum,Flow,2/19/2011,2,2011,10,mgd
Sewerage Agency of Southern Marin Permit,E-001 Eff Daily Average,Flow,2/19/2011,2,2011,8.65,mgd
Sewerage Agency of Southern Marin Permit,E-001 Inf Daily Minimum,Flow,2/19/2011,2,2011,2.2,mgd
Sewerage Agency of Southern Marin Permit,E-001 Inf Daily Total,Flow,2/20/2011,2,2011,3.62,Mgal
Sewerage Agency of Southern Marin Permit,E-001 Inf Daily Maximum,Flow,2/20/2011,2,2011,8.5,mgd
Sewerage Agency of Southern Marin Permit,E-001 Eff Daily Average,Flow,2/20/2011,2,2011,5.28,mgd
Sewerage Agency of Southern Marin Permit,E-001 Inf Daily Minimum,Flow,2/20/2011,2,2011,1.5,mgd
Sewerage Agency of Southern Marin Permit,E-001 Inf Daily Total,Flow,2/21/2011,2,2011,4.55,Mgal
Sewerage Agency of Southern Marin Permit,E-001 Inf Daily Maximum,Flow,2/21/2011,2,2011,6.6,mgd
Sewerage Agency of Southern Marin Permit,E-001 Eff Daily Average,Flow,2/21/2011,2,2011,4.18,mgd
Sewerage Agency of Southern Marin Permit,E-001 Inf Daily Minimum,Flow,2/21/2011,2,2011,2.4,mgd
Sewerage Agency of Southern Marin Permit,E-001 Inf Daily Total,Flow,2/22/2011,2,2011,3.69,Mgal
Sewerage Agency of Southern Marin Permit,E-001 Inf Daily Maximum,Flow,2/22/2011,2,2011,6.1,mgd
Sewerage Agency of Southern Marin Permit,E-001 Eff Daily Average,Flow,2/22/2011,2,2011,3.56,mgd
Sewerage Agency of Southern Marin Permit,E-001 Inf Daily Minimum,Flow,2/22/2011,2,2011,2.1,mgd
Sewerage Agency of Southern Marin Permit,E-001 Inf Daily Total,Flow,2/23/2011,2,2011,3.49,Mgal
Sewerage Agency of Southern Marin Permit,E-001 Inf Daily Maximum,Flow,2/23/2011,2,2011,5.4,mgd
Sewerage Agency of Southern Marin Permit,E-001 Eff Daily Average,Flow,2/23/2011,2,2011,3.16,mgd
Sewerage Agency of Southern Marin Permit,E-001 Inf Daily Minimum,Flow,2/23/2011,2,2011,1.8,mgd
Sewerage Agency of Southern Marin Permit,E-001 Inf Daily Total,Flow,2/24/2011,2,2011,8.11,Mgal
Sewerage Agency of Southern Marin Permit,E-001 Inf Daily Maximum,Flow,2/24/2011,2,2011,22.3,mgd
Sewerage Agency of Southern Marin Permit,E-001 Eff Daily Average,Flow,2/24/2011,2,2011,9.35,mgd
Sewerage Agency of Southern Marin Permit,E-001 Inf Daily Minimum,Flow,2/24/2011,2,2011,9.2,mgd
Sewerage Agency of Southern Marin Permit,E-001 Inf Daily Total,Flow,2/25/2011,2,2011,5.93,Mgal
Sewerage Agency of Southern Marin Permit,E-001 Inf Daily Maximum,Flow,2/25/2011,2,2011,13.7,mgd
Sewerage Agency of Southern Marin Permit,E-001 Eff Daily Average,Flow,2/25/2011,2,2011,8.48,mgd
Sewerage Agency of Southern Marin Permit,E-001 Inf Daily Minimum,Flow,2/25/2011,2,2011,2.8,mgd
Sewerage Agency of Southern Marin Permit,E-001 Inf Daily Total,Flow,2/26/2011,2,2011,3.27,Mgal
Sewerage Agency of Southern Marin Permit,E-001 Inf Daily Maximum,Flow,2/26/2011,2,2011,6.5,mgd
Sewerage Agency of Southern Marin Permit,E-001 Eff Daily Average,Flow,2/26/2011,2,2011,4.92,mgd
Sewerage Agency of Southern Marin Permit,E-001 Inf Daily Minimum,Flow,2/26/2011,2,2011,0.9,mgd
Sewerage Agency of Southern Marin Permit,E-001 Inf Daily Total,Flow,2/27/2011,2,2011,4.44,Mgal
Sewerage Agency of Southern Marin Permit,E-001 Inf Daily Maximum,Flow,2/27/2011,2,2011,6.9,mgd
Sewerage Agency of Southern Marin Permit,E-001 Eff Daily Average,Flow,2/27/2011,2,2011,4.09,mgd
Sewerage Agency of Southern Marin Permit,E-001 Inf Daily Minimum,Flow,2/27/2011,2,2011,2.3,mgd
Sewerage Agency of Southern Marin Permit,E-001 Inf Daily Total,Flow,2/28/2011,2,2011,3.68,Mgal
Sewerage Agency of Southern Marin Permit,E-001 Inf Daily Maximum,Flow,2/28/2011,2,2011,6.1,mgd
Sewerage Agency of Southern Marin Permit,E-001 Eff Monthly Average,Flow,2/28/2011,2,2011,4.12,mgd
Sewerage Agency of Southern Marin Permit,E-001 Eff Monthly Total,Flow,2/28/2011,2,2011,115.39,Mgal
Sewerage Agency of Southern Marin Permit,E-001 Eff Daily Average,Flow,2/28/2011,2,2011,3.41,mgd
Sewerage Agency of Southern Marin Permit,E-001 Inf Daily Minimum,Flow,2/28/2011,2,2011,1.9,mgd
Sewerage Agency of Southern Marin Permit,E-001 Inf Daily Total,Flow,3/1/2011,3,2011,4.45,Mgal
Sewerage Agency of Southern Marin Permit,E-001 Inf Daily Maximum,Flow,3/1/2011,3,2011,14.5,mgd
Sewerage Agency of Southern Marin Permit,E-001 Eff Daily Average,Flow,3/1/2011,3,2011,4.37,mgd
Sewerage Agency of Southern Marin Permit,E-001 Inf Daily Minimum,Flow,3/1/2011,3,2011,1.3,mgd
Sewerage Agency of Southern Marin Permit,E-001 Inf Daily Total,Flow,3/2/2011,3,2011,4.88,Mgal
Sewerage Agency of Southern Marin Permit,E-001 Inf Daily Maximum,Flow,3/2/2011,3,2011,13.7,mgd
Sewerage Agency of Southern Marin Permit,E-001 Eff Daily Average,Flow,3/2/2011,3,2011,5.45,mgd
Sewerage Agency of Southern Marin Permit,E-001 Inf Daily Minimum,Flow,3/2/2011,3,2011,3.5,mgd
Sewerage Agency of Southern Marin Permit,E-001 Inf Daily Total,Flow,3/3/2011,3,2011,4.5,Mgal
Sewerage Agency of Southern Marin Permit,E-001 Inf Daily Maximum,Flow,3/3/2011,3,2011,7.4,mgd
Sewerage Agency of Southern Marin Permit,E-001 Eff Daily Average,Flow,3/3/2011,3,2011,4.06,mgd
Sewerage Agency of Southern Marin Permit,E-001 Inf Daily Minimum,Flow,3/3/2011,3,2011,2.8,mgd
Sewerage Agency of Southern Marin Permit,E-001 Inf Daily Total,Flow,3/4/2011,3,2011,3.66,Mgal
Sewerage Agency of Southern Marin Permit,E-001 Inf Daily Maximum,Flow,3/4/2011,3,2011,6.1,mgd
Sewerage Agency of Southern Marin Permit,E-001 Eff Daily Average,Flow,3/4/2011,3,2011,3.49,mgd
Sewerage Agency of Southern Marin Permit,E-001 Inf Daily Minimum,Flow,3/4/2011,3,2011,1.9,mgd
Sewerage Agency of Southern Marin Permit,E-001 Inf Daily Total,Flow,3/5/2011,3,2011,3.82,Mgal
Sewerage Agency of Southern Marin Permit,E-001 Inf Daily Maximum,Flow,3/5/2011,3,2011,5.9,mgd
Sewerage Agency of Southern Marin Permit,E-001 Eff Daily Average,Flow,3/5/2011,3,2011,3.53,mgd
Sewerage Agency of Southern Marin Permit,E-001 Inf Daily Minimum,Flow,3/5/2011,3,2011,2.2,mgd
Sewerage Agency of Southern Marin Permit,E-001 Inf Daily Total,Flow,3/6/2011,3,2011,5.77,Mgal
Sewerage Agency of Southern Marin Permit,E-001 Inf Daily Maximum,Flow,3/6/2011,3,2011,8.5,mgd
Sewerage Agency of Southern Marin Permit,E-001 Eff Daily Average,Flow,3/6/2011,3,2011,5.2,mgd
Sewerage Agency of Southern Marin Permit,E-001 Inf Daily Minimum,Flow,3/6/2011,3,2011,3.3,mgd
Sewerage Agency of Southern Marin Permit,E-001 Inf Daily Total,Flow,3/7/2011,3,2011,4.21,Mgal
Sewerage Agency of Southern Marin Permit,E-001 Inf Daily Maximum,Flow,3/7/2011,3,2011,7.2,mgd
Sewerage Agency of Southern Marin Permit,E-001 Eff Daily Average,Flow,3/7/2011,3,2011,3.96,mgd
Sewerage Agency of Southern Marin Permit,E-001 Inf Daily Minimum,Flow,3/7/2011,3,2011,2.3,mgd
Sewerage Agency of Southern Marin Permit,E-001 Inf Daily Total,Flow,3/8/2011,3,2011,3.62,Mgal
Sewerage Agency of Southern Marin Permit,E-001 Inf Daily Maximum,Flow,3/8/2011,3,2011,6.2,mgd
Sewerage Agency of Southern Marin Permit,E-001 Eff Daily Average,Flow,3/8/2011,3,2011,4.01,mgd
Sewerage Agency of Southern Marin Permit,E-001 Inf Daily Minimum,Flow,3/8/2011,3,2011,1.9,mgd
Sewerage Agency of Southern Marin Permit,E-001 Inf Daily Total,Flow,3/9/2011,3,2011,3.41,Mgal
Sewerage Agency of Southern Marin Permit,E-001 Inf Daily Maximum,Flow,3/9/2011,3,2011,5.8,mgd
Sewerage Agency of Southern Marin Permit,E-001 Eff Daily Average,Flow,3/9/2011,3,2011,3.2,mgd
Sewerage Agency of Southern Marin Permit,E-001 Inf Daily Minimum,Flow,3/9/2011,3,2011,1.7,mgd
Sewerage Agency of Southern Marin Permit,E-001 Inf Daily Total,Flow,3/10/2011,3,2011,3.68,Mgal
Sewerage Agency of Southern Marin Permit,E-001 Inf Daily Maximum,Flow,3/10/2011,3,2011,5.6,mgd
Sewerage Agency of Southern Marin Permit,E-001 Eff Daily Average,Flow,3/10/2011,3,2011,3.37,mgd
Sewerage Agency of Southern Marin Permit,E-001 Inf Daily Minimum,Flow,3/10/2011,3,2011,1.9,mgd
Sewerage Agency of Southern Marin Permit,E-001 Inf Daily Total,Flow,3/11/2011,3,2011,3.32,Mgal
Sewerage Agency of Southern Marin Permit,E-001 Inf Daily Maximum,Flow,3/11/2011,3,2011,5.4,mgd
Sewerage Agency of Southern Marin Permit,E-001 Eff Daily Average,Flow,3/11/2011,3,2011,2.97,mgd
Sewerage Agency of Southern Marin Permit,E-001 Inf Daily Minimum,Flow,3/11/2011,3,2011,1.6,mgd
Sewerage Agency of Southern Marin Permit,E-001 Inf Daily Total,Flow,3/12/2011,3,2011,3.05,Mgal
Sewerage Agency of Southern Marin Permit,E-001 Inf Daily Maximum,Flow,3/12/2011,3,2011,5.3,mgd
Sewerage Agency of Southern Marin Permit,E-001 Eff Daily Average,Flow,3/12/2011,3,2011,2.76,mgd
Sewerage Agency of Southern Marin Permit,E-001 Inf Daily Minimum,Flow,3/12/2011,3,2011,1.4,mgd
Sewerage Agency of Southern Marin Permit,E-001 Inf Daily Total,Flow,3/13/2011,3,2011,3.79,Mgal
Sewerage Agency of Southern Marin Permit,E-001 Inf Daily Maximum,Flow,3/13/2011,3,2011,5.7,mgd
Sewerage Agency of Southern Marin Permit,E-001 Eff Daily Average,Flow,3/13/2011,3,2011,3.47,mgd
Sewerage Agency of Southern Marin Permit,E-001 Inf Daily Minimum,Flow,3/13/2011,3,2011,2,mgd
Sewerage Agency of Southern Marin Permit,E-001 Inf Daily Total,Flow,3/14/2011,3,2011,3.83,Mgal
Sewerage Agency of Southern Marin Permit,E-001 Inf Daily Maximum,Flow,3/14/2011,3,2011,5.8,mgd
Sewerage Agency of Southern Marin Permit,E-001 Eff Daily Average,Flow,3/14/2011,3,2011,3.47,mgd
Sewerage Agency of Southern Marin Permit,E-001 Inf Daily Minimum,Flow,3/14/2011,3,2011,1.7,mgd
Sewerage Agency of Southern Marin Permit,E-001 Inf Daily Total,Flow,3/15/2011,3,2011,5.88,Mgal
Sewerage Agency of Southern Marin Permit,E-001 Inf Daily Maximum,Flow,3/15/2011,3,2011,14.8,mgd
Sewerage Agency of Southern Marin Permit,E-001 Eff Daily Average,Flow,3/15/2011,3,2011,7.51,mgd
Sewerage Agency of Southern Marin Permit,E-001 Inf Daily Minimum,Flow,3/15/2011,3,2011,3,mgd
Sewerage Agency of Southern Marin Permit,E-001 Inf Daily Total,Flow,3/16/2011,3,2011,5.02,Mgal
Sewerage Agency of Southern Marin Permit,E-001 Inf Daily Maximum,Flow,3/16/2011,3,2011,7.2,mgd
Sewerage Agency of Southern Marin Permit,E-001 Eff Daily Average,Flow,3/16/2011,3,2011,5.31,mgd
Sewerage Agency of Southern Marin Permit,E-001 Inf Daily Minimum,Flow,3/16/2011,3,2011,2.4,mgd
Sewerage Agency of Southern Marin Permit,E-001 Inf Daily Total,Flow,3/17/2011,3,2011,4.76,Mgal
Sewerage Agency of Southern Marin Permit,E-001 Inf Daily Maximum,Flow,3/17/2011,3,2011,7.5,mgd
Sewerage Agency of Southern Marin Permit,E-001 Eff Daily Average,Flow,3/17/2011,3,2011,4.27,mgd
Sewerage Agency of Southern Marin Permit,E-001 Inf Daily Minimum,Flow,3/17/2011,3,2011,2.7,mgd
Sewerage Agency of Southern Marin Permit,E-001 Inf Daily Total,Flow,3/18/2011,3,2011,7.31,Mgal
Sewerage Agency of Southern Marin Permit,E-001 Inf Daily Maximum,Flow,3/18/2011,3,2011,20,mgd
Sewerage Agency of Southern Marin Permit,E-001 Eff Daily Average,Flow,3/18/2011,3,2011,9.35,mgd
Sewerage Agency of Southern Marin Permit,E-001 Inf Daily Minimum,Flow,3/18/2011,3,2011,2.8,mgd
Sewerage Agency of Southern Marin Permit,E-001 Inf Daily Total,Flow,3/19/2011,3,2011,8.64,Mgal
Sewerage Agency of Southern Marin Permit,E-001 Inf Daily Maximum,Flow,3/19/2011,3,2011,37.4,mgd
Sewerage Agency of Southern Marin Permit,E-001 Eff Daily Average,Flow,3/19/2011,3,2011,10.89,mgd
Sewerage Agency of Southern Marin Permit,E-001 Inf Daily Minimum,Flow,3/19/2011,3,2011,3.5,mgd
Sewerage Agency of Southern Marin Permit,E-001 Inf Daily Total,Flow,3/20/2011,3,2011,5.92,Mgal
Sewerage Agency of Southern Marin Permit,E-001 Inf Daily Maximum,Flow,3/20/2011,3,2011,10,mgd
Sewerage Agency of Southern Marin Permit,E-001 Eff Daily Average,Flow,3/20/2011,3,2011,8.1,mgd
Sewerage Agency of Southern Marin Permit,E-001 Inf Daily Minimum,Flow,3/20/2011,3,2011,2.6,mgd
Sewerage Agency of Southern Marin Permit,E-001 Inf Daily Total,Flow,3/21/2011,3,2011,4.37,Mgal
Sewerage Agency of Southern Marin Permit,E-001 Inf Daily Maximum,Flow,3/21/2011,3,2011,7,mgd
Sewerage Agency of Southern Marin Permit,E-001 Eff Daily Average,Flow,3/21/2011,3,2011,5.26,mgd
Sewerage Agency of Southern Marin Permit,E-001 Inf Daily Minimum,Flow,3/21/2011,3,2011,3.4,mgd
Sewerage Agency of Southern Marin Permit,E-001 Inf Daily Total,Flow,3/22/2011,3,2011,6.46,Mgal
Sewerage Agency of Southern Marin Permit,E-001 Inf Daily Maximum,Flow,3/22/2011,3,2011,9.5,mgd
Sewerage Agency of Southern Marin Permit,E-001 Eff Daily Average,Flow,3/22/2011,3,2011,6.26,mgd
Sewerage Agency of Southern Marin Permit,E-001 Inf Daily Minimum,Flow,3/22/2011,3,2011,4.7,mgd
Sewerage Agency of Southern Marin Permit,E-001 Inf Daily Total,Flow,3/23/2011,3,2011,5.47,Mgal
Sewerage Agency of Southern Marin Permit,E-001 Inf Daily Maximum,Flow,3/23/2011,3,2011,9.8,mgd
Sewerage Agency of Southern Marin Permit,E-001 Eff Daily Average,Flow,3/23/2011,3,2011,6.69,mgd
Sewerage Agency of Southern Marin Permit,E-001 Inf Daily Minimum,Flow,3/23/2011,3,2011,2.1,mgd
Sewerage Agency of Southern Marin Permit,E-001 Inf Daily Total,Flow,3/24/2011,3,2011,9.49,Mgal
Sewerage Agency of Southern Marin Permit,E-001 Inf Daily Maximum,Flow,3/24/2011,3,2011,22.2,mgd
Sewerage Agency of Southern Marin Permit,E-001 Eff Daily Average,Flow,3/24/2011,3,2011,12.17,mgd
Sewerage Agency of Southern Marin Permit,E-001 Inf Daily Minimum,Flow,3/24/2011,3,2011,3.8,mgd
Sewerage Agency of Southern Marin Permit,E-001 Inf Daily Total,Flow,3/25/2011,3,2011,6.04,Mgal
Sewerage Agency of Southern Marin Permit,E-001 Inf Daily Maximum,Flow,3/25/2011,3,2011,17.8,mgd
Sewerage Agency of Southern Marin Permit,E-001 Eff Daily Average,Flow,3/25/2011,3,2011,7.98,mgd
Sewerage Agency of Southern Marin Permit,E-001 Inf Daily Minimum,Flow,3/25/2011,3,2011,2.4,mgd
Sewerage Agency of Southern Marin Permit,E-001 Inf Daily Total,Flow,3/26/2011,3,2011,7.53,Mgal
Sewerage Agency of Southern Marin Permit,E-001 Inf Daily Maximum,Flow,3/26/2011,3,2011,22,mgd
Sewerage Agency of Southern Marin Permit,E-001 Eff Daily Average,Flow,3/26/2011,3,2011,9.62,mgd
Sewerage Agency of Southern Marin Permit,E-001 Inf Daily Minimum,Flow,3/26/2011,3,2011,2.5,mgd
Sewerage Agency of Southern Marin Permit,E-001 Inf Daily Total,Flow,3/27/2011,3,2011,5.61,Mgal
Sewerage Agency of Southern Marin Permit,E-001 Inf Daily Maximum,Flow,3/27/2011,3,2011,9,mgd
Sewerage Agency of Southern Marin Permit,E-001 Eff Daily Average,Flow,3/27/2011,3,2011,7.17,mgd
Sewerage Agency of Southern Marin Permit,E-001 Inf Daily Minimum,Flow,3/27/2011,3,2011,2.5,mgd
Sewerage Agency of Southern Marin Permit,E-001 Inf Daily Total,Flow,3/28/2011,3,2011,4.8,Mgal
Sewerage Agency of Southern Marin Permit,E-001 Inf Daily Maximum,Flow,3/28/2011,3,2011,7.6,mgd
Sewerage Agency of Southern Marin Permit,E-001 Eff Daily Average,Flow,3/28/2011,3,2011,5.26,mgd
Sewerage Agency of Southern Marin Permit,E-001 Inf Daily Minimum,Flow,3/28/2011,3,2011,3.5,mgd
Sewerage Agency of Southern Marin Permit,E-001 Inf Daily Total,Flow,3/29/2011,3,2011,4.84,Mgal
Sewerage Agency of Southern Marin Permit,E-001 Inf Daily Maximum,Flow,3/29/2011,3,2011,7.6,mgd
Sewerage Agency of Southern Marin Permit,E-001 Eff Daily Average,Flow,3/29/2011,3,2011,4.37,mgd
Sewerage Agency of Southern Marin Permit,E-001 Inf Daily Minimum,Flow,3/29/2011,3,2011,2.7,mgd
Sewerage Agency of Southern Marin Permit,E-001 Inf Daily Total,Flow,3/30/2011,3,2011,3.8,Mgal
Sewerage Agency of Southern Marin Permit,E-001 Inf Daily Maximum,Flow,3/30/2011,3,2011,6.6,mgd
Sewerage Agency of Southern Marin Permit,E-001 Eff Daily Average,Flow,3/30/2011,3,2011,3.43,mgd
Sewerage Agency of Southern Marin Permit,E-001 Inf Daily Minimum,Flow,3/30/2011,3,2011,2.8,mgd
Sewerage Agency of Southern Marin Permit,E-001 Inf Daily Total,Flow,3/31/2011,3,2011,3.71,Mgal
Sewerage Agency of Southern Marin Permit,E-001 Inf Daily Maximum,Flow,3/31/2011,3,2011,6.1,mgd
Sewerage Agency of Southern Marin Permit,E-001 Eff Monthly Total,Flow,3/31/2011,3,2011,170.34,Mgal
Sewerage Agency of Southern Marin Permit,E-001 Eff Daily Average,Flow,3/31/2011,3,2011,3.39,mgd
Sewerage Agency of Southern Marin Permit,E-001 Eff Monthly Average,Flow,3/31/2011,3,2011,5.49,mgd
Sewerage Agency of Southern Marin Permit,E-001 Inf Daily Minimum,Flow,3/31/2011,3,2011,1.9,mgd
Sewerage Agency of Southern Marin Permit,M-001,"Ammonia, Total (as N)",1/4/2004,1,2004,1,mg/L
Sewerage Agency of Southern Marin Permit,M-001,"Ammonia, Total (as N)",1/5/2004,1,2004,2.1,mg/L
Sewerage Agency of Southern Marin Permit,M-001,"Ammonia, Total (as N)",1/6/2004,1,2004,2,mg/L
Sewerage Agency of Southern Marin Permit,M-001,"Ammonia, Total (as N)",1/7/2004,1,2004,2.8,mg/L
Sewerage Agency of Southern Marin Permit,M-001,"Ammonia, Total (as N)",1/8/2004,1,2004,8,mg/L
Sewerage Agency of Southern Marin Permit,M-001,"Ammonia, Total (as N)",2/8/2004,2,2004,2.6,mg/L
Sewerage Agency of Southern Marin Permit,M-001,"Ammonia, Total (as N)",2/9/2004,2,2004,7.6,mg/L
Sewerage Agency of Southern Marin Permit,M-001,"Ammonia, Total (as N)",2/10/2004,2,2004,3.2,mg/L
Sewerage Agency of Southern Marin Permit,M-001,"Ammonia, Total (as N)",2/11/2004,2,2004,4.7,mg/L
Sewerage Agency of Southern Marin Permit,M-001,"Ammonia, Total (as N)",2/12/2004,2,2004,3.5,mg/L
Sewerage Agency of Southern Marin Permit,M-001,"Ammonia, Total (as N)",3/7/2004,3,2004,2.1,mg/L
Sewerage Agency of Southern Marin Permit,M-001,"Ammonia, Total (as N)",3/8/2004,3,2004,0.8,mg/L
Sewerage Agency of Southern Marin Permit,M-001,"Ammonia, Total (as N)",3/9/2004,3,2004,0.1,mg/L
Sewerage Agency of Southern Marin Permit,M-001,"Ammonia, Total (as N)",3/10/2004,3,2004,3.1,mg/L
Sewerage Agency of Southern Marin Permit,M-001,"Ammonia, Total (as N)",3/11/2004,3,2004,3.5,mg/L
Sewerage Agency of Southern Marin Permit,M-001,"Ammonia, Total (as N)",4/4/2004,4,2004,3.5,mg/L
Sewerage Agency of Southern Marin Permit,M-001,"Ammonia, Total (as N)",4/5/2004,4,2004,3.8,mg/L
Sewerage Agency of Southern Marin Permit,M-001,"Ammonia, Total (as N)",4/6/2004,4,2004,10,mg/L
Sewerage Agency of Southern Marin Permit,M-001,"Ammonia, Total (as N)",4/7/2004,4,2004,4.1,mg/L
Sewerage Agency of Southern Marin Permit,M-001,"Ammonia, Total (as N)",4/8/2004,4,2004,10.5,mg/L
Sewerage Agency of Southern Marin Permit,M-001,"Ammonia, Total (as N)",5/1/2004,5,2004,1.6,mg/L
Sewerage Agency of Southern Marin Permit,M-001,"Ammonia, Total (as N)",5/2/2004,5,2004,2.8,mg/L
Sewerage Agency of Southern Marin Permit,M-001,"Ammonia, Total (as N)",5/3/2004,5,2004,8.8,mg/L
Sewerage Agency of Southern Marin Permit,M-001,"Ammonia, Total (as N)",5/4/2004,5,2004,4,mg/L
Sewerage Agency of Southern Marin Permit,M-001,"Ammonia, Total (as N)",5/5/2004,5,2004,10.2,mg/L
Sewerage Agency of Southern Marin Permit,M-001,"Ammonia, Total (as N)",6/6/2004,6,2004,2.8,mg/L
Sewerage Agency of Southern Marin Permit,M-001,"Ammonia, Total (as N)",6/7/2004,6,2004,7.5,mg/L
Sewerage Agency of Southern Marin Permit,M-001,"Ammonia, Total (as N)",6/8/2004,6,2004,2.8,mg/L
Sewerage Agency of Southern Marin Permit,M-001,"Ammonia, Total (as N)",6/9/2004,6,2004,5.6,mg/L
Sewerage Agency of Southern Marin Permit,M-001,"Ammonia, Total (as N)",6/10/2004,6,2004,2,mg/L
Sewerage Agency of Southern Marin Permit,M-001,"Ammonia, Total (as N)",7/11/2004,7,2004,5.3,mg/L
Sewerage Agency of Southern Marin Permit,M-001,"Ammonia, Total (as N)",7/12/2004,7,2004,5.9,mg/L
Sewerage Agency of Southern Marin Permit,M-001,"Ammonia, Total (as N)",7/13/2004,7,2004,2.9,mg/L
Sewerage Agency of Southern Marin Permit,M-001,"Ammonia, Total (as N)",7/14/2004,7,2004,2.4,mg/L
Sewerage Agency of Southern Marin Permit,M-001,"Ammonia, Total (as N)",7/15/2004,7,2004,5.8,mg/L
Sewerage Agency of Southern Marin Permit,M-001,"Ammonia, Total (as N)",8/8/2004,8,2004,2.5,mg/L
Sewerage Agency of Southern Marin Permit,M-001,"Ammonia, Total (as N)",8/9/2004,8,2004,6.8,mg/L
Sewerage Agency of Southern Marin Permit,M-001,"Ammonia, Total (as N)",8/10/2004,8,2004,2.6,mg/L
Sewerage Agency of Southern Marin Permit,M-001,"Ammonia, Total (as N)",8/11/2004,8,2004,2.1,mg/L
Sewerage Agency of Southern Marin Permit,M-001,"Ammonia, Total (as N)",8/12/2004,8,2004,4.6,mg/L
Sewerage Agency of Southern Marin Permit,M-001,"Ammonia, Total (as N)",9/5/2004,9,2004,2.5,mg/L
Sewerage Agency of Southern Marin Permit,M-001,"Ammonia, Total (as N)",9/6/2004,9,2004,5.4,mg/L
Sewerage Agency of Southern Marin Permit,M-001,"Ammonia, Total (as N)",9/7/2004,9,2004,3,mg/L
Sewerage Agency of Southern Marin Permit,M-001,"Ammonia, Total (as N)",9/8/2004,9,2004,3,mg/L
Sewerage Agency of Southern Marin Permit,M-001,"Ammonia, Total (as N)",9/9/2004,9,2004,1.8,mg/L
Sewerage Agency of Southern Marin Permit,M-001,"Ammonia, Total (as N)",10/4/2004,10,2004,2.8,mg/L
Sewerage Agency of Southern Marin Permit,M-001,"Ammonia, Total (as N)",10/5/2004,10,2004,6.7,mg/L
