PermitTitle,Description,Pollutant,Date,Month,Year,GTLT,Value,Unit,ML,MDL,RDL,CTR,Comment
West County/Richmond Permit,E-001 DC-Combined) Eff Daily Average,Flow,11/29/2006,11,2006, ,7.59,mgd, , , , , 
West County/Richmond Permit,E-001 DC-Combined) Eff Daily Average,Flow,11/30/2006,11,2006, ,7.59,mgd, , , , , 
West County/Richmond Permit,E-001 DC-Combined) Eff Daily Average,Flow,12/1/2006,12,2006, ,8.8,mgd, , , , , 
West County/Richmond Permit,E-001 DC-Combined) Eff Daily Average,Flow,12/2/2006,12,2006, ,7.92,mgd, , , , , 
West County/Richmond Permit,E-001 DC-Combined) Eff Daily Average,Flow,12/3/2006,12,2006, ,7.95,mgd, , , , , 
West County/Richmond Permit,E-001 DC-Combined) Eff Daily Average,Flow,12/4/2006,12,2006, ,8.13,mgd, , , , , 
West County/Richmond Permit,E-001 DC-Combined) Eff Daily Average,Flow,12/5/2006,12,2006, ,8.18,mgd, , , , , 
West County/Richmond Permit,E-001 DC-Combined) Eff Daily Average,Flow,12/6/2006,12,2006, ,8.24,mgd, , , , , 
West County/Richmond Permit,E-001 DC-Combined) Eff Daily Average,Flow,12/7/2006,12,2006, ,8.07,mgd, , , , , 
West County/Richmond Permit,E-001 DC-Combined) Eff Daily Average,Flow,12/8/2006,12,2006, ,8.36,mgd, , , , , 
West County/Richmond Permit,E-001 DC-Combined) Eff Daily Average,Flow,12/9/2006,12,2006, ,12.1,mgd, , , , , 
West County/Richmond Permit,E-001 DC-Combined) Eff Daily Average,Flow,12/10/2006,12,2006, ,12.56,mgd, , , , , 
West County/Richmond Permit,E-001 DC-Combined) Eff Daily Average,Flow,12/11/2006,12,2006, ,9.86,mgd, , , , , 
West County/Richmond Permit,E-001 DC-Combined) Eff Daily Average,Flow,12/12/2006,12,2006, ,18.24,mgd, , , , , 
West County/Richmond Permit,E-001 DC-Combined) Eff Daily Average,Flow,12/13/2006,12,2006, ,12.21,mgd, , , , , 
West County/Richmond Permit,E-001 DC-Combined) Eff Daily Average,Flow,12/14/2006,12,2006, ,10.02,mgd, , , , , 
West County/Richmond Permit,E-001 DC-Combined) Eff Daily Average,Flow,12/15/2006,12,2006, ,10.32,mgd, , , , , 
West County/Richmond Permit,E-001 DC-Combined) Eff Daily Average,Flow,12/16/2006,12,2006, ,9.7,mgd, , , , , 
West County/Richmond Permit,E-001 DC-Combined) Eff Daily Average,Flow,12/17/2006,12,2006, ,8.98,mgd, , , , , 
West County/Richmond Permit,E-001 DC-Combined) Eff Daily Average,Flow,12/18/2006,12,2006, ,8.93,mgd, , , , , 
West County/Richmond Permit,E-001 DC-Combined) Eff Daily Average,Flow,12/19/2006,12,2006, ,8.99,mgd, , , , , 
West County/Richmond Permit,E-001 DC-Combined) Eff Daily Average,Flow,12/20/2006,12,2006, ,8.52,mgd, , , , , 
West County/Richmond Permit,E-001 DC-Combined) Eff Daily Average,Flow,12/21/2006,12,2006, ,10.32,mgd, , , , , 
West County/Richmond Permit,E-001 DC-Combined) Eff Daily Average,Flow,12/22/2006,12,2006, ,11.77,mgd, , , , , 
West County/Richmond Permit,E-001 DC-Combined) Eff Daily Average,Flow,12/23/2006,12,2006, ,9.96,mgd, , , , , 
West County/Richmond Permit,E-001 DC-Combined) Eff Daily Average,Flow,12/24/2006,12,2006, ,8.94,mgd, , , , , 
West County/Richmond Permit,E-001 DC-Combined) Eff Daily Average,Flow,12/25/2006,12,2006, ,8.24,mgd, , , , , 
West County/Richmond Permit,E-001 DC-Combined) Eff Daily Average,Flow,12/26/2006,12,2006, ,10.09,mgd, , , , , 
West County/Richmond Permit,E-001 DC-Combined) Eff Daily Average,Flow,12/27/2006,12,2006, ,14.11,mgd, , , , , 
West County/Richmond Permit,E-001 DC-Combined) Eff Daily Average,Flow,12/28/2006,12,2006, ,10.83,mgd, , , , , 
West County/Richmond Permit,E-001 DC-Combined) Eff Daily Average,Flow,12/29/2006,12,2006, ,9.21,mgd, , , , , 
West County/Richmond Permit,E-001 DC-Combined) Eff Daily Average,Flow,12/30/2006,12,2006, ,8.97,mgd, , , , , 
West County/Richmond Permit,E-001 DC-Combined) Eff Daily Average,Flow,12/31/2006,12,2006, ,9.02,mgd, , , , , 
West County/Richmond Permit,E-001 DC-Combined) Eff Daily Average,Flow,1/1/2007,1,2007, ,8.88,mgd, , , , , 
West County/Richmond Permit,E-001 DC-Combined) Eff Daily Average,Flow,1/2/2007,1,2007, ,9,mgd, , , , , 
West County/Richmond Permit,E-001 DC-Combined) Eff Daily Average,Flow,1/3/2007,1,2007, ,9.37,mgd, , , , , 
West County/Richmond Permit,E-001 DC-Combined) Eff Daily Average,Flow,1/4/2007,1,2007, ,9.14,mgd, , , , , 
West County/Richmond Permit,E-001 DC-Combined) Eff Daily Average,Flow,1/5/2007,1,2007, ,8.23,mgd, , , , , 
West County/Richmond Permit,E-001 DC-Combined) Eff Daily Average,Flow,1/6/2007,1,2007, ,8.03,mgd, , , , , 
West County/Richmond Permit,E-001 DC-Combined) Eff Daily Average,Flow,1/7/2007,1,2007, ,7.51,mgd, , , , , 
West County/Richmond Permit,E-001 DC-Combined) Eff Daily Average,Flow,1/8/2007,1,2007, ,7.34,mgd, , , , , 
West County/Richmond Permit,E-001 DC-Combined) Eff Daily Average,Flow,1/9/2007,1,2007, ,7.09,mgd, , , , , 
West County/Richmond Permit,E-001 DC-Combined) Eff Daily Average,Flow,1/10/2007,1,2007, ,7.25,mgd, , , , , 
West County/Richmond Permit,E-001 DC-Combined) Eff Daily Average,Flow,1/11/2007,1,2007, ,7.12,mgd, , , , , 
West County/Richmond Permit,E-001 DC-Combined) Eff Daily Average,Flow,1/12/2007,1,2007, ,7.11,mgd, , , , , 
West County/Richmond Permit,E-001 DC-Combined) Eff Daily Average,Flow,1/13/2007,1,2007, ,7.4,mgd, , , , , 
West County/Richmond Permit,E-001 DC-Combined) Eff Daily Average,Flow,1/14/2007,1,2007, ,7.38,mgd, , , , , 
West County/Richmond Permit,E-001 DC-Combined) Eff Daily Average,Flow,1/15/2007,1,2007, ,7.86,mgd, , , , , 
West County/Richmond Permit,E-001 DC-Combined) Eff Daily Average,Flow,1/16/2007,1,2007, ,7.86,mgd, , , , , 
West County/Richmond Permit,E-001 DC-Combined) Eff Daily Average,Flow,1/17/2007,1,2007, ,8.62,mgd, , , , , 
West County/Richmond Permit,E-001 DC-Combined) Eff Daily Average,Flow,1/18/2007,1,2007, ,7.71,mgd, , , , , 
West County/Richmond Permit,E-001 DC-Combined) Eff Daily Average,Flow,1/19/2007,1,2007, ,7.75,mgd, , , , , 
West County/Richmond Permit,E-001 DC-Combined) Eff Daily Average,Flow,1/20/2007,1,2007, ,7.4,mgd, , , , , 
West County/Richmond Permit,E-001 DC-Combined) Eff Daily Average,Flow,1/21/2007,1,2007, ,7.26,mgd, , , , , 
West County/Richmond Permit,E-001 DC-Combined) Eff Daily Average,Flow,1/22/2007,1,2007, ,7.13,mgd, , , , , 
West County/Richmond Permit,E-001 DC-Combined) Eff Daily Average,Flow,1/23/2007,1,2007, ,6.96,mgd, , , , , 
West County/Richmond Permit,E-001 DC-Combined) Eff Daily Average,Flow,1/24/2007,1,2007, ,7.04,mgd, , , , , 
West County/Richmond Permit,E-001 DC-Combined) Eff Daily Average,Flow,1/25/2007,1,2007, ,7.54,mgd, , , , , 
West County/Richmond Permit,E-001 DC-Combined) Eff Daily Average,Flow,1/26/2007,1,2007, ,7.68,mgd, , , , , 
West County/Richmond Permit,E-001 DC-Combined) Eff Daily Average,Flow,1/27/2007,1,2007, ,8.48,mgd, , , , , 
West County/Richmond Permit,E-001 DC-Combined) Eff Daily Average,Flow,1/28/2007,1,2007, ,7.46,mgd, , , , , 
West County/Richmond Permit,E-001 DC-Combined) Eff Daily Average,Flow,1/29/2007,1,2007, ,7.67,mgd, , , , , 
West County/Richmond Permit,E-001 DC-Combined) Eff Daily Average,Flow,1/30/2007,1,2007, ,8.1,mgd, , , , , 
West County/Richmond Permit,E-001 DC-Combined) Eff Daily Average,Flow,1/31/2007,1,2007, ,8,mgd, , , , , 
West County/Richmond Permit,E-001 DC-Combined) Eff Daily Average,Flow,2/1/2007,2,2007, ,7.59,mgd, , , , , 
West County/Richmond Permit,E-001 DC-Combined) Eff Daily Average,Flow,2/2/2007,2,2007, ,7.23,mgd, , , , , 
West County/Richmond Permit,E-001 DC-Combined) Eff Daily Average,Flow,2/3/2007,2,2007, ,7.08,mgd, , , , , 
West County/Richmond Permit,E-001 DC-Combined) Eff Daily Average,Flow,2/4/2007,2,2007, ,6.81,mgd, , , , , 
West County/Richmond Permit,E-001 DC-Combined) Eff Daily Average,Flow,2/5/2007,2,2007, ,6.71,mgd, , , , , 
West County/Richmond Permit,E-001 DC-Combined) Eff Daily Average,Flow,2/6/2007,2,2007, ,6.65,mgd, , , , , 
West County/Richmond Permit,E-001 DC-Combined) Eff Daily Average,Flow,2/7/2007,2,2007, ,7.4,mgd, , , , , 
West County/Richmond Permit,E-001 DC-Combined) Eff Daily Average,Flow,2/8/2007,2,2007, ,11.72,mgd, , , , , 
West County/Richmond Permit,E-001 DC-Combined) Eff Daily Average,Flow,2/9/2007,2,2007, ,18.18,mgd, , , , , 
West County/Richmond Permit,E-001 DC-Combined) Eff Daily Average,Flow,2/10/2007,2,2007, ,23.32,mgd, , , , , 
West County/Richmond Permit,E-001 DC-Combined) Eff Daily Average,Flow,2/11/2007,2,2007, ,19.67,mgd, , , , , 
West County/Richmond Permit,E-001 DC-Combined) Eff Daily Average,Flow,2/12/2007,2,2007, ,13.71,mgd, , , , , 
West County/Richmond Permit,E-001 DC-Combined) Eff Daily Average,Flow,2/13/2007,2,2007, ,12.05,mgd, , , , , 
West County/Richmond Permit,E-001 DC-Combined) Eff Daily Average,Flow,2/14/2007,2,2007, ,9.75,mgd, , , , , 
West County/Richmond Permit,E-001 DC-Combined) Eff Daily Average,Flow,2/15/2007,2,2007, ,9.19,mgd, , , , , 
West County/Richmond Permit,E-001 DC-Combined) Eff Daily Average,Flow,2/16/2007,2,2007, ,9.1,mgd, , , , , 
West County/Richmond Permit,E-001 DC-Combined) Eff Daily Average,Flow,2/17/2007,2,2007, ,8.7,mgd, , , , , 
West County/Richmond Permit,E-001 DC-Combined) Eff Daily Average,Flow,2/18/2007,2,2007, ,8.71,mgd, , , , , 
West County/Richmond Permit,E-001 DC-Combined) Eff Daily Average,Flow,2/19/2007,2,2007, ,8.35,mgd, , , , , 
West County/Richmond Permit,E-001 DC-Combined) Eff Daily Average,Flow,2/20/2007,2,2007, ,8.29,mgd, , , , , 
West County/Richmond Permit,E-001 DC-Combined) Eff Daily Average,Flow,2/21/2007,2,2007, ,8.23,mgd, , , , , 
West County/Richmond Permit,E-001 DC-Combined) Eff Daily Average,Flow,2/22/2007,2,2007, ,13.53,mgd, , , , , 
West County/Richmond Permit,E-001 DC-Combined) Eff Daily Average,Flow,2/23/2007,2,2007, ,10.04,mgd, , , , , 
West County/Richmond Permit,E-001 DC-Combined) Eff Daily Average,Flow,2/24/2007,2,2007, ,8.99,mgd, , , , , 
West County/Richmond Permit,E-001 DC-Combined) Eff Daily Average,Flow,2/25/2007,2,2007, ,11.26,mgd, , , , , 
West County/Richmond Permit,E-001 DC-Combined) Eff Daily Average,Flow,2/26/2007,2,2007, ,15.55,mgd, , , , , 
West County/Richmond Permit,E-001 DC-Combined) Eff Daily Average,Flow,2/27/2007,2,2007, ,16.24,mgd, , , , , 
West County/Richmond Permit,E-001 DC-Combined) Eff Daily Average,Flow,2/28/2007,2,2007, ,13.36,mgd, , , , , 
West County/Richmond Permit,E-001 DC-Combined) Eff Daily Average,Flow,3/1/2007,3,2007, ,10.36,mgd, , , , , 
West County/Richmond Permit,E-001 DC-Combined) Eff Daily Average,Flow,3/2/2007,3,2007, ,9.43,mgd, , , , , 
West County/Richmond Permit,E-001 DC-Combined) Eff Daily Average,Flow,3/3/2007,3,2007, ,8.85,mgd, , , , , 
West County/Richmond Permit,E-001 DC-Combined) Eff Daily Average,Flow,3/4/2007,3,2007, ,8.67,mgd, , , , , 
West County/Richmond Permit,E-001 DC-Combined) Eff Daily Average,Flow,3/5/2007,3,2007, ,9.11,mgd, , , , , 
West County/Richmond Permit,E-001 DC-Combined) Eff Daily Average,Flow,3/6/2007,3,2007, ,8.28,mgd, , , , , 
West County/Richmond Permit,E-001 DC-Combined) Eff Daily Average,Flow,3/7/2007,3,2007, ,7.82,mgd, , , , , 
West County/Richmond Permit,E-001 DC-Combined) Eff Daily Average,Flow,3/8/2007,3,2007, ,8.02,mgd, , , , , 
West County/Richmond Permit,E-001 DC-Combined) Eff Daily Average,Flow,3/9/2007,3,2007, ,7.8,mgd, , , , , 
West County/Richmond Permit,E-001 DC-Combined) Eff Daily Average,Flow,3/10/2007,3,2007, ,7.77,mgd, , , , , 
West County/Richmond Permit,E-001 DC-Combined) Eff Daily Average,Flow,3/11/2007,3,2007, ,7.15,mgd, , , , , 
West County/Richmond Permit,E-001 DC-Combined) Eff Daily Average,Flow,3/12/2007,3,2007, ,7.6,mgd, , , , , 
West County/Richmond Permit,E-001 DC-Combined) Eff Daily Average,Flow,3/13/2007,3,2007, ,7.61,mgd, , , , , 
West County/Richmond Permit,E-001 DC-Combined) Eff Daily Average,Flow,3/14/2007,3,2007, ,7.7,mgd, , , , , 
West County/Richmond Permit,E-001 DC-Combined) Eff Daily Average,Flow,3/15/2007,3,2007, ,7.78,mgd, , , , , 
West County/Richmond Permit,E-001 DC-Combined) Eff Daily Average,Flow,3/16/2007,3,2007, ,7.99,mgd, , , , , 
West County/Richmond Permit,E-001 DC-Combined) Eff Daily Average,Flow,3/17/2007,3,2007, ,7.91,mgd, , , , , 
West County/Richmond Permit,E-001 DC-Combined) Eff Daily Average,Flow,3/18/2007,3,2007, ,7.9,mgd, , , , , 
West County/Richmond Permit,E-001 DC-Combined) Eff Daily Average,Flow,3/19/2007,3,2007, ,8.08,mgd, , , , , 
West County/Richmond Permit,E-001 DC-Combined) Eff Daily Average,Flow,3/20/2007,3,2007, ,8.88,mgd, , , , , 
West County/Richmond Permit,E-001 DC-Combined) Eff Daily Average,Flow,3/21/2007,3,2007, ,8.41,mgd, , , , , 
West County/Richmond Permit,E-001 DC-Combined) Eff Daily Average,Flow,3/22/2007,3,2007, ,8.01,mgd, , , , , 
West County/Richmond Permit,E-001 DC-Combined) Eff Daily Average,Flow,3/23/2007,3,2007, ,7.9,mgd, , , , , 
West County/Richmond Permit,E-001 DC-Combined) Eff Daily Average,Flow,3/24/2007,3,2007, ,7.67,mgd, , , , , 
West County/Richmond Permit,E-001 DC-Combined) Eff Daily Average,Flow,3/25/2007,3,2007, ,7.44,mgd, , , , , 
West County/Richmond Permit,E-001 DC-Combined) Eff Daily Average,Flow,3/26/2007,3,2007, ,7.77,mgd, , , , , 
West County/Richmond Permit,E-001 DC-Combined) Eff Daily Average,Flow,3/27/2007,3,2007, ,7.32,mgd, , , , , 
West County/Richmond Permit,E-001 DC-Combined) Eff Daily Average,Flow,3/28/2007,3,2007, ,7.03,mgd, , , , , 
West County/Richmond Permit,E-001 DC-Combined) Eff Daily Average,Flow,3/29/2007,3,2007, ,6.83,mgd, , , , , 
West County/Richmond Permit,E-001 DC-Combined) Eff Daily Average,Flow,3/30/2007,3,2007, ,7.77,mgd, , , , , 
West County/Richmond Permit,E-001 DC-Combined) Eff Daily Average,Flow,3/31/2007,3,2007, ,6.79,mgd, , , , , 
West County/Richmond Permit,E-001 DC-Combined) Eff Daily Average,Flow,4/1/2007,4,2007, ,5.99,mgd, , , , , 
West County/Richmond Permit,E-001 DC-Combined) Eff Daily Average,Flow,4/2/2007,4,2007, ,5.94,mgd, , , , , 
West County/Richmond Permit,E-001 DC-Combined) Eff Daily Average,Flow,4/3/2007,4,2007, ,6.65,mgd, , , , , 
West County/Richmond Permit,E-001 DC-Combined) Eff Daily Average,Flow,4/4/2007,4,2007, ,6.15,mgd, , , , , 
West County/Richmond Permit,E-001 DC-Combined) Eff Daily Average,Flow,4/5/2007,4,2007, ,6.05,mgd, , , , , 
West County/Richmond Permit,E-001 DC-Combined) Eff Daily Average,Flow,4/6/2007,4,2007, ,5.94,mgd, , , , , 
West County/Richmond Permit,E-001 DC-Combined) Eff Daily Average,Flow,4/7/2007,4,2007, ,6.46,mgd, , , , , 
West County/Richmond Permit,E-001 DC-Combined) Eff Daily Average,Flow,4/8/2007,4,2007, ,6.42,mgd, , , , , 
West County/Richmond Permit,E-001 DC-Combined) Eff Daily Average,Flow,4/9/2007,4,2007, ,6.2,mgd, , , , , 
West County/Richmond Permit,E-001 DC-Combined) Eff Daily Average,Flow,4/10/2007,4,2007, ,5.93,mgd, , , , , 
West County/Richmond Permit,E-001 DC-Combined) Eff Daily Average,Flow,4/11/2007,4,2007, ,6.12,mgd, , , , , 
West County/Richmond Permit,E-001 DC-Combined) Eff Daily Average,Flow,4/12/2007,4,2007, ,5.79,mgd, , , , , 
West County/Richmond Permit,E-001 DC-Combined) Eff Daily Average,Flow,4/13/2007,4,2007, ,5.81,mgd, , , , , 
West County/Richmond Permit,E-001 DC-Combined) Eff Daily Average,Flow,4/14/2007,4,2007, ,7,mgd, , , , , 
West County/Richmond Permit,E-001 DC-Combined) Eff Daily Average,Flow,4/15/2007,4,2007, ,7.21,mgd, , , , , 
West County/Richmond Permit,E-001 DC-Combined) Eff Daily Average,Flow,4/16/2007,4,2007, ,6.65,mgd, , , , , 
West County/Richmond Permit,E-001 DC-Combined) Eff Daily Average,Flow,4/17/2007,4,2007, ,6.59,mgd, , , , , 
West County/Richmond Permit,E-001 DC-Combined) Eff Daily Average,Flow,4/18/2007,4,2007, ,6.98,mgd, , , , , 
West County/Richmond Permit,E-001 DC-Combined) Eff Daily Average,Flow,4/19/2007,4,2007, ,6.95,mgd, , , , , 
West County/Richmond Permit,E-001 DC-Combined) Eff Daily Average,Flow,4/20/2007,4,2007, ,8.54,mgd, , , , , 
West County/Richmond Permit,E-001 DC-Combined) Eff Daily Average,Flow,4/21/2007,4,2007, ,7.27,mgd, , , , , 
West County/Richmond Permit,E-001 DC-Combined) Eff Daily Average,Flow,4/22/2007,4,2007, ,10.76,mgd, , , , , 
West County/Richmond Permit,E-001 DC-Combined) Eff Daily Average,Flow,4/23/2007,4,2007, ,8.72,mgd, , , , , 
West County/Richmond Permit,E-001 DC-Combined) Eff Daily Average,Flow,4/24/2007,4,2007, ,7.32,mgd, , , , , 
West County/Richmond Permit,E-001 DC-Combined) Eff Daily Average,Flow,4/25/2007,4,2007, ,6.91,mgd, , , , , 
West County/Richmond Permit,E-001 DC-Combined) Eff Daily Average,Flow,4/26/2007,4,2007, ,6.78,mgd, , , , , 
West County/Richmond Permit,E-001 DC-Combined) Eff Daily Average,Flow,4/27/2007,4,2007, ,6.76,mgd, , , , , 
West County/Richmond Permit,E-001 DC-Combined) Eff Daily Average,Flow,4/28/2007,4,2007, ,6.76,mgd, , , , , 
West County/Richmond Permit,E-001 DC-Combined) Eff Daily Average,Flow,4/29/2007,4,2007, ,6.68,mgd, , , , , 
West County/Richmond Permit,E-001 DC-Combined) Eff Daily Average,Flow,4/30/2007,4,2007, ,6.85,mgd, , , , , 
West County/Richmond Permit,E-001 DC-Combined) Eff Daily Average,Flow,5/1/2007,5,2007, ,6.41,mgd, , , , , 
West County/Richmond Permit,E-001 DC-Combined) Eff Daily Average,Flow,5/2/2007,5,2007, ,6.91,mgd, , , , , 
West County/Richmond Permit,E-001 DC-Combined) Eff Daily Average,Flow,5/3/2007,5,2007, ,6.49,mgd, , , , , 
West County/Richmond Permit,E-001 DC-Combined) Eff Daily Average,Flow,5/4/2007,5,2007, ,8.36,mgd, , , , , 
West County/Richmond Permit,E-001 DC-Combined) Eff Daily Average,Flow,5/5/2007,5,2007, ,6.93,mgd, , , , , 
West County/Richmond Permit,E-001 DC-Combined) Eff Daily Average,Flow,5/6/2007,5,2007, ,6.74,mgd, , , , , 
West County/Richmond Permit,E-001 DC-Combined) Eff Daily Average,Flow,5/7/2007,5,2007, ,6.49,mgd, , , , , 
West County/Richmond Permit,E-001 DC-Combined) Eff Daily Average,Flow,5/8/2007,5,2007, ,7.48,mgd, , , , , 
West County/Richmond Permit,E-001 DC-Combined) Eff Daily Average,Flow,5/9/2007,5,2007, ,9.09,mgd, , , , , 
West County/Richmond Permit,E-001 DC-Combined) Eff Daily Average,Flow,5/10/2007,5,2007, ,8.48,mgd, , , , , 
West County/Richmond Permit,E-001 DC-Combined) Eff Daily Average,Flow,5/11/2007,5,2007, ,6.97,mgd, , , , , 
West County/Richmond Permit,E-001 DC-Combined) Eff Daily Average,Flow,5/12/2007,5,2007, ,6.58,mgd, , , , , 
West County/Richmond Permit,E-001 DC-Combined) Eff Daily Average,Flow,5/13/2007,5,2007, ,6.68,mgd, , , , , 
West County/Richmond Permit,E-001 DC-Combined) Eff Daily Average,Flow,5/14/2007,5,2007, ,6.89,mgd, , , , , 
West County/Richmond Permit,E-001 DC-Combined) Eff Daily Average,Flow,5/15/2007,5,2007, ,7.17,mgd, , , , , 
West County/Richmond Permit,E-001 DC-Combined) Eff Daily Average,Flow,5/16/2007,5,2007, ,7.12,mgd, , , , , 
West County/Richmond Permit,E-001 DC-Combined) Eff Daily Average,Flow,5/17/2007,5,2007, ,7.47,mgd, , , , , 
West County/Richmond Permit,E-001 DC-Combined) Eff Daily Average,Flow,5/18/2007,5,2007, ,7.34,mgd, , , , , 
West County/Richmond Permit,E-001 DC-Combined) Eff Daily Average,Flow,5/19/2007,5,2007, ,7.17,mgd, , , , , 
West County/Richmond Permit,E-001 DC-Combined) Eff Daily Average,Flow,5/20/2007,5,2007, ,6.85,mgd, , , , , 
West County/Richmond Permit,E-001 DC-Combined) Eff Daily Average,Flow,5/21/2007,5,2007, ,6.86,mgd, , , , , 
West County/Richmond Permit,E-001 DC-Combined) Eff Daily Average,Flow,5/22/2007,5,2007, ,6.67,mgd, , , , , 
West County/Richmond Permit,E-001 DC-Combined) Eff Daily Average,Flow,5/23/2007,5,2007, ,6.38,mgd, , , , , 
West County/Richmond Permit,E-001 DC-Combined) Eff Daily Average,Flow,5/24/2007,5,2007, ,6.44,mgd, , , , , 
West County/Richmond Permit,E-001 DC-Combined) Eff Daily Average,Flow,5/25/2007,5,2007, ,6.52,mgd, , , , , 
West County/Richmond Permit,E-001 DC-Combined) Eff Daily Average,Flow,5/26/2007,5,2007, ,6.35,mgd, , , , , 
West County/Richmond Permit,E-001 DC-Combined) Eff Daily Average,Flow,5/27/2007,5,2007, ,6.25,mgd, , , , , 
West County/Richmond Permit,E-001 DC-Combined) Eff Daily Average,Flow,5/28/2007,5,2007, ,6.56,mgd, , , , , 
West County/Richmond Permit,E-001 DC-Combined) Eff Daily Average,Flow,5/29/2007,5,2007, ,6.9,mgd, , , , , 
West County/Richmond Permit,E-001 DC-Combined) Eff Daily Average,Flow,5/30/2007,5,2007, ,6.08,mgd, , , , , 
West County/Richmond Permit,E-001 DC-Combined) Eff Daily Average,Flow,5/31/2007,5,2007, ,7.58,mgd, , , , , 
West County/Richmond Permit,E-001 DC-Combined) Eff Daily Average,Flow,6/1/2007,6,2007, ,6.9,mgd, , , , , 
West County/Richmond Permit,E-001 DC-Combined) Eff Daily Average,Flow,6/2/2007,6,2007, ,7,mgd, , , , , 
West County/Richmond Permit,E-001 DC-Combined) Eff Daily Average,Flow,6/3/2007,6,2007, ,6.96,mgd, , , , , 
West County/Richmond Permit,E-001 DC-Combined) Eff Daily Average,Flow,6/4/2007,6,2007, ,6.8,mgd, , , , , 
West County/Richmond Permit,E-001 DC-Combined) Eff Daily Average,Flow,6/5/2007,6,2007, ,6.67,mgd, , , , , 
West County/Richmond Permit,E-001 DC-Combined) Eff Daily Average,Flow,6/6/2007,6,2007, ,6.67,mgd, , , , , 
West County/Richmond Permit,E-001 DC-Combined) Eff Daily Average,Flow,6/7/2007,6,2007, ,6.42,mgd, , , , , 
West County/Richmond Permit,E-001 DC-Combined) Eff Daily Average,Flow,6/8/2007,6,2007, ,6.23,mgd, , , , , 
West County/Richmond Permit,E-001 DC-Combined) Eff Daily Average,Flow,6/9/2007,6,2007, ,6.5,mgd, , , , , 
West County/Richmond Permit,E-001 DC-Combined) Eff Daily Average,Flow,6/10/2007,6,2007, ,6.69,mgd, , , , , 
West County/Richmond Permit,E-001 DC-Combined) Eff Daily Average,Flow,6/11/2007,6,2007, ,6.8,mgd, , , , , 
West County/Richmond Permit,E-001 DC-Combined) Eff Daily Average,Flow,6/12/2007,6,2007, ,6.98,mgd, , , , , 
West County/Richmond Permit,E-001 DC-Combined) Eff Daily Average,Flow,6/13/2007,6,2007, ,7,mgd, , , , , 
West County/Richmond Permit,E-001 DC-Combined) Eff Daily Average,Flow,6/14/2007,6,2007, ,6.88,mgd, , , , , 
West County/Richmond Permit,E-001 DC-Combined) Eff Daily Average,Flow,6/15/2007,6,2007, ,7.97,mgd, , , , , 
West County/Richmond Permit,E-001 DC-Combined) Eff Daily Average,Flow,6/16/2007,6,2007, ,6.91,mgd, , , , , 
West County/Richmond Permit,E-001 DC-Combined) Eff Daily Average,Flow,6/17/2007,6,2007, ,7.3,mgd, , , , , 
West County/Richmond Permit,E-001 DC-Combined) Eff Daily Average,Flow,6/18/2007,6,2007, ,9.05,mgd, , , , , 
West County/Richmond Permit,E-001 DC-Combined) Eff Daily Average,Flow,6/19/2007,6,2007, ,7.89,mgd, , , , , 
West County/Richmond Permit,E-001 DC-Combined) Eff Daily Average,Flow,6/20/2007,6,2007, ,6.58,mgd, , , , , 
West County/Richmond Permit,E-001 DC-Combined) Eff Daily Average,Flow,6/21/2007,6,2007, ,6.34,mgd, , , , , 
West County/Richmond Permit,E-001 DC-Combined) Eff Daily Average,Flow,6/22/2007,6,2007, ,6.38,mgd, , , , , 
West County/Richmond Permit,E-001 DC-Combined) Eff Daily Average,Flow,6/23/2007,6,2007, ,6.56,mgd, , , , , 
West County/Richmond Permit,E-001 DC-Combined) Eff Daily Average,Flow,6/24/2007,6,2007, ,6.22,mgd, , , , , 
West County/Richmond Permit,E-001 DC-Combined) Eff Daily Average,Flow,6/25/2007,6,2007, ,6.31,mgd, , , , , 
West County/Richmond Permit,E-001 DC-Combined) Eff Daily Average,Flow,6/26/2007,6,2007, ,6.49,mgd, , , , , 
West County/Richmond Permit,E-001 DC-Combined) Eff Daily Average,Flow,6/27/2007,6,2007, ,6.53,mgd, , , , , 
West County/Richmond Permit,E-001 DC-Combined) Eff Daily Average,Flow,6/28/2007,6,2007, ,6.59,mgd, , , , , 
West County/Richmond Permit,E-001 DC-Combined) Eff Daily Average,Flow,6/29/2007,6,2007, ,6.77,mgd, , , , , 
West County/Richmond Permit,E-001 DC-Combined) Eff Daily Average,Flow,6/30/2007,6,2007, ,6.75,mgd, , , , , 
West County/Richmond Permit,E-001 DC-Combined) Eff Daily Average,Flow,7/1/2007,7,2007, ,6.54,mgd, , , , , 
West County/Richmond Permit,E-001 DC-Combined) Eff Daily Average,Flow,7/2/2007,7,2007, ,6.87,mgd, , , , , 
West County/Richmond Permit,E-001 DC-Combined) Eff Daily Average,Flow,7/3/2007,7,2007, ,6.46,mgd, , , , , 
West County/Richmond Permit,E-001 DC-Combined) Eff Daily Average,Flow,7/4/2007,7,2007, ,6.15,mgd, , , , , 
West County/Richmond Permit,E-001 DC-Combined) Eff Daily Average,Flow,7/5/2007,7,2007, ,6.52,mgd, , , , , 
West County/Richmond Permit,E-001 DC-Combined) Eff Daily Average,Flow,7/6/2007,7,2007, ,6.59,mgd, , , , , 
West County/Richmond Permit,E-001 DC-Combined) Eff Daily Average,Flow,7/7/2007,7,2007, ,6.34,mgd, , , , , 
