,Date,flow mgd,NH3 mg/L N,NO3 mg/L N,NO2 mg/L N,TP mg/L P,TKN mg/L N
3430,2003-02-21,40.18,26.2,,,,
3431,2003-02-22,31.44,26.9,,,,
3432,2003-02-23,31.45,26.2,,,,
3433,2003-02-24,30.83,27.8,,,,
3434,2003-02-25,30.38,26.8,0.7,0.14,,32.4
3435,2003-02-26,23.12,26.8,,,,
3436,2003-02-27,21.61,26.6,,,,
3437,2003-02-28,20.53,25.7,,,,
3438,2003-03-01,21.65,25.8,,,,
3439,2003-03-02,20.91,26.0,,,,
3440,2003-03-03,20.69,,,,,
3441,2003-03-04,21.08,26.7,0.2,0.07,,32.4
3442,2003-03-05,21.7,,,,,
3443,2003-03-06,20.81,26.3,,,,
3444,2003-03-07,21.32,,,,,
3445,2003-03-08,20.52,,,,,
3446,2003-03-09,21.54,26.4,,,,
3447,2003-03-10,21.82,,,,,
3448,2003-03-11,21.71,26.7,0.2,0.16,,32.5
3449,2003-03-12,21.89,,,,3.9,
3450,2003-03-13,20.4,26.3,,,,
3451,2003-03-14,17.77,,,,,
3452,2003-03-15,20.78,,,,,
3453,2003-03-16,23.23,26.0,,,,
3454,2003-03-17,22.15,,,,,
3455,2003-03-18,40.28,26.3,0.2,0.17,,32.7
3456,2003-03-19,40.09,,,,,
3457,2003-03-20,41.17,27.4,,,,
3458,2003-03-21,40.79,,,,,
3459,2003-03-22,39.36,,,,,
3460,2003-03-23,32.1,27.2,,,,
3461,2003-03-24,31.43,,,,,
3462,2003-03-25,23.17,24.4,0.2,0.26,,28.4
3463,2003-03-26,22.58,,,,,
3464,2003-03-27,22.35,23.6,,,,
3465,2003-03-28,22.82,,,,,
3466,2003-03-29,22.29,,,,,
3467,2003-03-30,22.49,23.2,,,,
3468,2003-03-31,22.36,,,,,
3469,2003-04-01,22.29,24.2,0.4,0.2,,28.1
3470,2003-04-02,22.95,,,,,
3471,2003-04-03,22.66,24.0,,,,
3472,2003-04-04,22.85,,,,,
3473,2003-04-05,22.93,,,,,
3474,2003-04-06,19.91,24.0,,,,
3475,2003-04-07,23.04,,,,,
3476,2003-04-08,22.82,22.1,1.0,0.35,,26.4
3477,2003-04-09,25.65,,,,,
3478,2003-04-10,30.77,21.7,,,,
3479,2003-04-11,30.13,,,,,
3480,2003-04-12,39.67,,,,,
3481,2003-04-13,35.18,23.3,,,,
3482,2003-04-14,36.95,,,,,
3483,2003-04-15,20.31,23.6,0.5,0.4,,28.1
3484,2003-04-16,31.25,,,,,
3485,2003-04-17,34.56,23.6,,,,
3486,2003-04-18,40.03,,,,,
3487,2003-04-19,24.21,,,,,
3488,2003-04-20,,,,,,
3489,2003-04-21,,,,,,
3490,2003-04-22,,,,,,
3491,2003-04-23,,,,,,
3492,2003-04-24,19.16,24.8,0.3,0.17,,28.3
3493,2003-04-25,29.55,,,,,
3494,2003-04-26,31.06,,,,,
3495,2003-04-27,30.98,25.8,,,,
3496,2003-04-28,31.35,,,,,
3497,2003-04-29,30.3,26.4,0.2,0.16,,29.5
3498,2003-04-30,21.36,,,,,
3499,2003-05-01,21.04,26.0,,,,
3500,2003-05-02,21.22,,,0.14,,
3501,2003-05-03,21.46,,,,,
3502,2003-05-04,30.19,27.3,,,,
3503,2003-05-05,23.82,,,,,
3504,2003-05-06,31.31,28.5,0.2,0.11,,31.5
3505,2003-05-07,32.37,,,,,
3506,2003-05-08,39.8,27.4,,,,
3507,2003-05-09,32.25,,,,,
3508,2003-05-10,23.85,,,,,
3509,2003-05-11,22.14,27.6,,,,
3510,2003-05-12,28.68,,,,,
3511,2003-05-13,38.05,27.2,0.2,0.19,,30.6
3512,2003-05-14,40.04,,,,,
3513,2003-05-15,40.13,26.4,,,,
3514,2003-05-16,38.71,,,,,
3515,2003-05-17,38.26,,,,,
3516,2003-05-18,29.44,28.0,,,,
3517,2003-05-19,29.83,,,,,
3518,2003-05-20,27.19,26.9,0.4,0.24,,30.0
3519,2003-05-21,14.81,26.8,,,,
3520,2003-05-22,,,,,,
3521,2003-05-23,,,,,,
3522,2003-05-24,,,,,,
3523,2003-05-25,,,,,,
3524,2003-05-26,,,,,,
3525,2003-05-27,20.56,24.8,0.2,0.34,,27.7
3526,2003-05-28,22.18,,,,,
3527,2003-05-29,22.09,22.3,,,,
3528,2003-05-30,21.5,,,,,
3529,2003-05-31,22.19,,,,,
3530,2003-06-01,22.02,22.0,,,,
3531,2003-06-02,30.96,,,,,
3532,2003-06-03,37.39,,,,,
3533,2003-06-04,33.89,15.6,3.0,2.3,,20.2
3534,2003-06-05,38.92,15.3,,,2.3,
3535,2003-06-06,39.0,,,,,
3536,2003-06-07,27.53,,,,,
3537,2003-06-08,29.73,9.6,,,,
3538,2003-06-09,29.53,,,,,
3539,2003-06-10,29.7,7.1,7.5,1.06,,11.1
3540,2003-06-11,26.0,,,,,
3541,2003-06-12,29.9,8.9,,,,
3542,2003-06-13,14.4,,,,,
3543,2003-06-14,,,,,,
3544,2003-06-15,,,,,,
3545,2003-06-16,27.3,8.3,,,,
3546,2003-06-17,26.5,9.6,4.3,0.54,,12.8
3547,2003-06-18,30.1,,,,,
3548,2003-06-19,30.3,11.9,,,,
3549,2003-06-20,18.1,,,,,
3550,2003-06-21,,,,,,
3551,2003-06-22,,,,,,
3552,2003-06-23,,,,,,
3553,2003-06-24,27.9,10.0,3.8,0.38,,13.2
3554,2003-06-25,30.9,,,,,
3555,2003-06-26,39.3,7.5,,,,
3556,2003-06-27,18.3,,,,,
3557,2003-06-28,,,,,,
3558,2003-06-29,,,,,,
3559,2003-06-30,37.2,7.6,,,,
3560,2003-07-01,40.3,6.4,3.7,0.6,,10.1
3561,2003-07-02,39.4,4.5,,,,
3562,2003-07-03,23.0,,,,,
3563,2003-07-04,,,,,,
3564,2003-07-05,,,,,,
3565,2003-07-06,,,,,,
3566,2003-07-07,30.9,3.5,,,,
3567,2003-07-08,40.3,1.5,6.6,0.08,,4.3
3568,2003-07-12,,,,,,
3569,2003-07-13,,,,,,
3570,2003-07-16,40.3,1.3,,,,
3571,2003-07-17,40.0,3.3,,,,
3572,2003-07-18,17.4,3.4,,,,
3573,2003-07-19,,,,,,
3574,2003-07-20,,,,,,
3575,2003-07-21,37.8,5.6,,,,
3576,2003-07-22,40.7,5.5,1.0,0.1,,8.3
3577,2003-07-23,38.5,6.7,,,,
3578,2003-07-24,39.7,6.5,,,,
3579,2003-07-25,21.4,7.0,,,,
3580,2003-07-26,,,,,,
3581,2003-07-27,,,,,,
3582,2003-07-28,33.8,3.0,,,,
3583,2003-07-29,40.4,3.3,4.1,0.1,,6.3
3584,2003-07-30,39.9,4.5,,,,
3585,2003-07-31,40.3,5.9,,,,
3586,2003-08-01,23.0,7.2,,,,
3587,2003-08-02,,,,,,
3588,2003-08-03,,,,,,
3589,2003-08-04,37.7,5.7,,,,
3590,2003-08-05,45.0,5.1,3.2,0.2,,8.5
3591,2003-08-06,45.0,5.6,,,,
3592,2003-08-07,44.2,5.2,,,,
3593,2003-08-08,24.2,4.1,,,,
3594,2003-08-09,,,,,,
3595,2003-08-10,,,,,,
3596,2003-08-11,27.2,2.8,,,,
3597,2003-08-12,21.1,0.7,6.4,0.1,,3.2
3598,2003-08-14,38.5,2.1,,,,
3599,2003-08-15,23.6,2.2,,,,
3600,2003-08-16,,,,,,
3601,2003-08-17,,,,,,
3602,2003-08-18,32.0,2.0,,,,
3603,2003-08-19,43.8,3.1,4.0,0.1,,6.4
3604,2003-08-20,30.9,4.9,,,,
3605,2003-08-21,43.7,4.1,,,,
3606,2003-08-22,15.3,1.8,,,,
3607,2003-08-23,,,,,,
3608,2003-08-24,,,,,,
3609,2003-08-25,33.4,3.8,,,,
3610,2003-08-26,45.6,4.6,3.1,0.1,,7.2
3611,2003-08-27,51.8,3.3,,,,
3612,2003-08-28,53.7,3.5,,,,
3613,2003-08-29,22.9,3.9,,,,
3614,2003-08-30,,,,,,
3615,2003-08-31,,,,,,
3616,2003-09-01,52.5,3.9,,,,
3617,2003-09-02,53.6,3.4,2.0,0.1,,6.4
3618,2003-09-03,51.4,2.9,,,,
3619,2003-09-04,49.5,2.8,,,,
3620,2003-09-05,28.3,3.0,,,,
3621,2003-09-06,,,,,,
3622,2003-09-07,,,,,,
3623,2003-09-08,41.7,0.7,,,,
3624,2003-09-09,43.3,1.0,3.9,0.1,,3.7
3625,2003-09-10,39.8,1.5,,,0.8,
3626,2003-09-11,39.2,2.2,,,,
3627,2003-09-12,20.1,2.4,,,,
3628,2003-09-13,,,,,,
3629,2003-09-14,,,,,,
3630,2003-09-15,42.9,2.1,,,,
3631,2003-09-16,43.9,2.5,4.0,0.1,,4.8
3632,2003-09-17,43.6,3.4,,,,
3633,2003-09-18,42.9,,,,,
3634,2003-09-19,17.2,4.7,,,,
3635,2003-09-20,,,,,,
3636,2003-09-21,,,,,,
3637,2003-09-22,41.8,3.8,,,,
3638,2003-09-23,44.1,4.1,2.9,0.1,,6.7
3639,2003-09-24,43.0,4.9,,,,
3640,2003-09-25,43.2,6.1,,,,
3641,2003-09-26,18.8,5.7,,,,
3642,2003-09-27,,,,,,
3643,2003-09-28,,,,,,
3644,2003-09-29,39.8,4.7,,,,
3645,2003-09-30,40.5,4.8,2.4,0.1,,7.3
3646,2003-10-01,44.2,5.0,,,,
3647,2003-10-02,43.8,6.0,,,,
3648,2003-10-03,22.1,7.5,,,,
3649,2003-10-04,,,,,,
3650,2003-10-05,,,,,,
3651,2003-10-06,44.4,8.4,,,,
3652,2003-10-07,44.3,8.8,1.9,0.1,,12.2
3653,2003-10-08,43.7,8.9,,,,
3654,2003-10-09,39.9,10.3,,,,
3655,2003-10-10,18.6,10.8,,,,
3656,2003-10-11,,,,,,
3657,2003-10-12,,,,,,
3658,2003-10-13,40.2,8.2,,,,
3659,2003-10-14,43.9,7.4,5.1,0.1,,9.3
3660,2003-10-15,43.3,5.8,,,,
3661,2003-10-16,42.3,4.8,,,,
3662,2003-10-17,22.8,5.4,,,,
3663,2003-10-18,,,,,,
3664,2003-10-19,,,,,,
3665,2003-10-20,35.8,3.1,,,,
3666,2003-10-21,38.7,4.2,6.7,0.1,,6.4
3667,2003-10-22,38.8,4.7,,,,
3668,2003-10-23,38.3,3.8,,,,
3669,2003-10-24,22.9,3.6,,,,
3670,2003-10-25,,,,,,
3671,2003-10-26,,,,,,
3672,2003-10-27,42.6,6.4,,,,
3673,2003-10-28,43.9,7.5,2.3,0.1,,9.7
3674,2003-10-29,42.6,8.0,,,,
3675,2003-10-30,6.2,8.8,,,,
3676,2003-10-31,,,,,,
3677,2003-11-01,,,,,,
3678,2003-11-02,,,,,,
3679,2003-11-03,,,,,,
3680,2003-11-04,,,,,,
3681,2003-11-05,43.0,7.6,4.2,0.1,,10.7
3682,2003-11-06,45.3,9.2,,,,
3683,2003-11-07,26.3,10.6,,,,
3684,2003-11-08,,,,,,
3685,2003-11-09,,,,,,
3686,2003-11-10,43.7,12.0,,,,
3687,2003-11-11,44.2,12.1,2.8,,,14.4
3688,2003-11-12,43.0,11.0,,,,
3689,2003-11-13,43.5,12.8,,,,
3690,2003-11-14,25.9,13.3,,,,
3691,2003-11-15,,,,,,
3692,2003-11-16,,,,,,
3693,2003-11-17,25.1,13.2,,,,
3694,2003-11-18,34.3,13.8,1.5,0.1,,16.5
3695,2003-11-19,48.0,14.0,,,,
3696,2003-11-20,47.5,13.7,,,,
3697,2003-11-21,20.8,15.5,,,,
3698,2003-11-22,,,,,,
3699,2003-11-23,,,,,,
3700,2003-11-24,43.1,14.2,1.8,0.1,,16.1
3701,2003-11-25,43.9,14.0,,,,
3702,2003-11-26,24.3,14.8,,,,
3703,2003-11-27,,,,,,
3704,2003-11-28,,,,,,
3705,2003-11-29,,,,,,
3706,2003-11-30,,,,,,
3707,2003-12-01,45.3,15.0,,,,
3708,2003-12-02,44.4,15.0,2.6,0.1,,17.0
3709,2003-12-03,43.8,16.4,,,1.3,
3710,2003-12-04,44.7,15.4,,,,
3711,2003-12-05,22.1,14.3,,,,
3712,2003-12-06,,,,,,
3713,2003-12-07,,,,,,
3714,2003-12-08,51.5,16.1,,,,
3715,2003-12-09,50.7,16.9,2.5,0.1,,18.9
3716,2003-12-10,50.3,16.9,,,,
3717,2003-12-11,49.6,16.5,,,,
3718,2003-12-12,23.1,17.4,,,,
3719,2003-12-13,,,,,,
3720,2003-12-14,,,,,,
3721,2003-12-15,48.8,17.6,,,,
3722,2003-12-16,53.4,17.6,2.0,0.1,,19.7
3723,2003-12-17,52.8,17.8,,,,
3724,2003-12-18,51.7,17.8,,,,
3725,2003-12-19,29.0,18.8,,,,
3726,2003-12-20,,,,,,
3727,2003-12-21,,,,,,
3728,2003-12-22,51.0,19.2,1.6,0.1,,20.4
3729,2003-12-23,51.7,20.7,,,,
3730,2003-12-24,15.2,21.3,,,,
3731,2003-12-25,,,,,,
3732,2003-12-26,,,,,,
3733,2003-12-27,,,,,,
3734,2003-12-28,,,,,,
3735,2003-12-29,51.3,21.8,0.9,0.1,,23.2
3736,2003-12-30,54.1,21.0,,,,
3737,2003-12-31,53.5,21.3,,,,
3738,2004-01-01,53.5,21.8,,,,
3739,2004-01-02,30.4,21.0,,,,
3740,2004-01-03,,,,,,
3741,2004-01-04,,,,,,
3742,2004-01-05,30.8,21.8,,,,
3743,2004-01-06,54.7,22.4,0.7,0.1,,23.8
3744,2004-01-07,53.9,22.4,,,,
3745,2004-01-08,53.0,22.1,,,,
3746,2004-01-09,31.7,22.4,,,,
3747,2004-01-10,,,,,,
3748,2004-01-11,,,,,,
3749,2004-01-12,49.9,21.8,,,,
3750,2004-01-13,53.4,22.4,0.7,0.1,,24.6
3751,2004-01-14,53.2,22.4,,,,
3752,2004-01-15,52.7,22.7,,,,
3753,2004-01-16,30.0,25.6,,,,
3754,2004-01-17,,,,,,
3755,2004-01-18,,,,,,
3756,2004-01-19,41.4,24.9,,,,
3757,2004-01-20,39.7,25.5,0.2,0.1,,26.3
3758,2004-01-21,38.6,22.1,,,,
3759,2004-01-22,52.8,26.9,,,,
3760,2004-01-23,24.8,25.5,,,,
3761,2004-01-24,,,,,,
3762,2004-01-25,,,,,,
3763,2004-01-26,53.3,25.2,,,,
3764,2004-01-27,53.9,26.3,0.1,0.1,,29.1
3765,2004-01-28,53.4,25.8,,,,
3766,2004-01-29,46.3,24.4,,,,
3767,2004-01-30,,,,,,
3768,2004-01-31,,,,,,
3769,2004-02-01,,,,,,
3770,2004-02-02,43.6,26.3,,,,
3771,2004-02-03,46.4,24.6,,,,
3772,2004-02-04,46.2,26.0,0.2,0.1,,28.3
3773,2004-02-05,45.8,25.2,,,,
3774,2004-02-06,28.0,26.3,,,,
3775,2004-02-07,,,,,,
3776,2004-02-08,,,,,,
3777,2004-02-09,55.0,24.9,,,,
3778,2004-02-10,52.2,26.0,0.2,0.1,,30.4
3779,2004-02-11,52.0,23.2,,,,
3780,2004-02-12,45.4,26.0,,,,
3781,2004-02-13,25.3,26.0,,,,
3782,2004-02-14,,,,,,
3783,2004-02-15,,,,,,
3784,2004-02-16,53.0,,,,,
3785,2004-02-17,45.5,25.2,0.3,0.1,,29.1
3786,2004-02-18,44.4,23.8,,,,
3787,2004-02-19,44.2,24.4,,,,
3788,2004-02-20,26.9,24.6,,,,
3789,2004-02-21,,,,,,
3790,2004-02-22,,,,,,
3791,2004-02-23,42.8,24.1,,,,
3792,2004-02-24,32.4,23.9,0.2,0.1,,26.1
3793,2004-02-25,29.9,24.4,,,,
3794,2004-02-26,31.0,24.1,,,,
3795,2004-02-27,18.6,24.4,,,,
3796,2004-02-28,,,,,,
3797,2004-02-29,,,,,,
3798,2004-03-01,42.1,24.1,,,,
3799,2004-03-02,42.2,23.0,0.4,0.2,0.4,27.2
3800,2004-03-03,38.5,24.1,,,,
3801,2004-03-04,39.4,22.4,,,,
3802,2004-03-05,18.9,,,,,
3803,2004-03-06,,,,,,
3804,2004-03-07,,,,,,
3805,2004-03-08,37.4,,,,,
3806,2004-03-09,37.9,21.1,1.1,0.6,,21.5
3807,2004-03-10,43.0,,,,,
3808,2004-03-11,41.9,,,,,
3809,2004-03-12,23.9,21.8,,,,
3810,2004-03-13,,,,,,
3811,2004-03-14,,,,,,
3812,2004-03-15,37.5,,,,,
3813,2004-03-16,37.8,16.5,4.9,0.7,,17.3
3814,2004-03-17,38.3,,,,,
3815,2004-03-18,40.8,,,,,
3816,2004-03-19,23.3,13.0,,,,
3817,2004-03-20,,,,,,
3818,2004-03-21,,,,,,
3819,2004-03-22,41.2,,,,,
3820,2004-03-23,44.9,8.6,7.7,0.5,,10.3
3821,2004-03-24,44.6,,,,,
3822,2004-03-25,44.3,,,,,
3823,2004-03-26,43.6,3.8,,,,
3824,2004-03-27,43.2,,,,,
3825,2004-03-28,43.3,,,,,
3826,2004-03-29,42.9,,,,,
3827,2004-03-30,38.8,3.4,8.7,0.1,,6.1
3828,2004-03-31,42.8,4.9,,,,
3829,2004-04-01,42.5,4.9,,,,
3830,2004-04-02,25.9,2.9,,,,
3831,2004-04-03,,,,,,
3832,2004-04-04,,,,,,
3833,2004-04-05,12.5,4.1,,,,
3834,2004-04-06,28.7,19.5,2.8,0.1,,23.8
3835,2004-04-07,15.1,14.4,,,,
3836,2004-04-08,22.1,11.9,,,,
3837,2004-04-09,13.4,12.9,,,,
3838,2004-04-10,,,,,,
3839,2004-04-11,,,,,,
3840,2004-04-12,20.2,12.2,,,,
3841,2004-04-13,40.2,13.0,,,,
3842,2004-04-14,39.6,11.5,3.7,,,14.7
3843,2004-04-15,38.3,9.1,,,,
3844,2004-04-16,39.8,13.0,,,,
3845,2004-04-17,35.9,12.5,,,,
3846,2004-04-18,27.01,11.9,,,,
3847,2004-04-19,37.89,12.8,,,,
3848,2004-04-20,38.66,12.9,4.0,0.2,,16.5
3849,2004-04-21,41.5,16.7,,,,
3850,2004-04-22,43.9,18.3,,,,
3851,2004-04-23,19.9,15.0,,,,
3852,2004-04-24,,,,,,
3853,2004-04-25,,,,,,
3854,2004-04-26,35.9,17.9,,,,
3855,2004-04-27,42.1,15.7,3.3,0.3,,19.0
3856,2004-04-28,42.6,16.1,,,,
3857,2004-04-29,43.4,16.0,,,,
3858,2004-04-30,17.6,13.9,,,,
3859,2004-05-01,,,,,,
3860,2004-05-02,,,,,,
3861,2004-05-03,39.3,21.7,,,,
3862,2004-05-04,41.6,17.1,1.9,0.3,,20.9
3863,2004-05-05,42.4,15.7,,,,
3864,2004-05-06,42.2,14.7,,,,
3865,2004-05-07,23.7,14.6,,,,
3866,2004-05-08,,,,,,
3867,2004-05-09,,,,,,
3868,2004-05-10,41.3,12.5,,,,
3869,2004-05-11,38.0,13.2,4.2,0.4,,16.7
3870,2004-05-12,42.2,12.7,,,,
3871,2004-05-13,37.6,11.9,,,,
3872,2004-05-14,37.1,12.3,,,,
3873,2004-05-15,37.4,12.9,,,,
3874,2004-05-16,30.33,11.6,,,,
3875,2004-05-17,31.1,12.7,,,,
3876,2004-05-18,31.34,13.3,3.9,0.2,,16.9
3877,2004-05-19,32.1,15.0,,,,
3878,2004-05-20,21.3,14.1,,,,
3879,2004-05-21,30.8,13.4,,,,
3880,2004-05-22,43.3,14.6,,,,
3881,2004-05-23,31.3,14.6,,,,
3882,2004-05-24,26.5,12.6,,,,
3883,2004-05-25,30.1,14.0,3.9,0.1,,16.8
3884,2004-05-26,29.4,13.9,,,,
3885,2004-05-27,29.1,15.0,,,,
3886,2004-05-28,29.0,15.3,,,,
3887,2004-05-29,8.1,14.7,,,,
3888,2004-05-30,,,,,,
3889,2004-05-31,,,,,,
3890,2004-06-01,27.2,14.3,4.0,0.1,,15.5
3891,2004-06-02,40.3,15.8,,,,
3892,2004-06-03,37.7,16.0,,,,
3893,2004-06-04,29.0,15.8,,,,
3894,2004-06-05,28.8,16.4,,,,
3895,2004-06-06,28.6,15.3,,,,
3896,2004-06-07,29.2,17.5,,,,
3897,2004-06-08,28.6,18.3,1.6,0.1,,21.3
3898,2004-06-09,28.2,16.5,,,0.7,
3899,2004-06-10,28.7,17.1,,,,
3900,2004-06-11,16.2,15.5,,,,
3901,2004-06-12,,,,,,
3902,2004-06-13,,,,,,
3903,2004-06-14,35.9,16.5,,,,
3904,2004-06-15,35.0,14.8,3.3,0.1,,19.2
3905,2004-06-16,29.9,14.1,,,,
3906,2004-06-17,22.3,13.0,,,,
3907,2004-06-18,7.7,11.9,,,,
3908,2004-06-19,,,,,,
3909,2004-06-20,,,,,,
3910,2004-06-21,21.8,10.1,,,,
3911,2004-06-22,21.9,9.8,3.3,0.3,,12.3
3912,2004-06-23,22.7,8.2,,,,
3913,2004-06-24,30.4,9.0,,,,
3914,2004-06-25,28.1,10.4,,,,
3915,2004-06-26,37.9,9.2,,,,
3916,2004-06-27,33.4,10.8,,,,
3917,2004-06-28,39.3,11.0,,,,
3918,2004-06-29,38.7,11.3,2.1,0.2,,15.1
3919,2004-06-30,41.0,12.2,,,,
3920,2004-07-01,40.4,12.9,,,,
3921,2004-07-02,36.6,12.5,,,,
3922,2004-07-03,12.1,14.0,,,,
3923,2004-07-04,,,,,,
3924,2004-07-05,29.3,10.5,,,,
3925,2004-07-06,32.5,9.9,1.2,0.3,,13.9
3926,2004-07-07,37.7,11.1,,,,
3927,2004-07-08,38.7,11.2,,,,
3928,2004-07-09,37.0,10.1,,,,
3929,2004-07-10,28.2,7.4,,,,
3930,2004-07-11,,,,,,
3931,2004-07-12,35.7,10.1,,,,
3932,2004-07-13,39.3,10.0,1.0,0.1,,13.6
3933,2004-07-14,39.3,10.2,,,,
3934,2004-07-15,38.1,10.6,,,,
3935,2004-07-16,17.0,8.5,,,,
3936,2004-07-17,,,,,,
3937,2004-07-18,36.9,14.8,,,,
3938,2004-07-19,33.9,13.0,,,,
3939,2004-07-20,28.0,10.6,1.2,0.1,,13.3
3940,2004-07-21,28.2,7.1,,,,
3941,2004-07-22,28.0,6.9,,,,
3942,2004-07-23,14.4,6.2,,,,
3943,2004-07-24,,,,,,
3944,2004-07-25,,,,,,
3945,2004-07-26,31.2,6.9,,,,
3946,2004-07-27,31.9,8.1,0.5,0.1,,12.5
3947,2004-07-28,38.8,10.0,,,,
3948,2004-07-29,39.1,9.9,,,,
3949,2004-07-30,19.1,9.0,,,,
3950,2004-07-31,,,,,,
3951,2004-08-01,,,,,,
3952,2004-08-02,34.3,9.4,,,,
3953,2004-08-03,39.4,13.8,0.4,0.1,,20.9
3954,2004-08-04,32.5,14.7,,,,
3955,2004-08-05,28.9,14.1,,,,
3956,2004-08-06,17.9,14.2,,,,
3957,2004-08-07,,,,,,
3958,2004-08-08,,,,,,
3959,2004-08-09,38.0,15.2,,,,
3960,2004-08-10,40.1,15.5,0.6,0.1,,20.5
3961,2004-08-11,36.4,11.8,,,,
3962,2004-08-12,39.0,10.9,,,,
3963,2004-08-13,6.5,10.4,,,,
3964,2004-08-14,,,,,,
3965,2004-08-15,,,,,,
3966,2004-08-16,38.1,11.5,,,,
3967,2004-08-17,40.6,11.1,0.8,0.1,,14.6
3968,2004-08-18,40.0,10.9,,,,
3969,2004-08-19,39.4,11.2,,,,
3970,2004-08-20,16.8,9.4,,,,
3971,2004-08-21,,,,,,
3972,2004-08-22,,,,,,
3973,2004-08-23,30.7,9.8,,,,
3974,2004-08-24,32.3,9.3,0.7,0.1,,13.4
3975,2004-08-25,31.6,9.5,,,,
3976,2004-08-26,30.6,,,,,
3977,2004-08-27,36.5,11.3,,,,
3978,2004-08-28,30.4,8.7,,,,
3979,2004-08-29,29.7,9.1,,,,
3980,2004-08-30,28.3,8.6,,,,
3981,2004-08-31,35.1,9.1,0.5,0.3,,12.9
3982,2004-09-01,39.2,10.8,,,,
3983,2004-09-02,20.6,10.4,,,,
3984,2004-09-03,27.6,7.9,,,,
3985,2004-09-04,41.3,10.4,,,,
3986,2004-09-05,40.9,10.0,,,,
3987,2004-09-06,30.5,8.5,,,,
3988,2004-09-07,38.0,10.4,0.5,0.2,,13.6
3989,2004-09-08,37.0,11.2,,,0.4,
3990,2004-09-09,31.4,11.3,,,,
3991,2004-09-10,16.4,10.9,,,,
3992,2004-09-11,34.5,12.6,,,,
3993,2004-09-12,19.1,12.8,,,,
3994,2004-09-13,31.0,13.6,,,,
3995,2004-09-14,40.5,13.9,0.4,0.3,,17.2
3996,2004-09-15,40.0,13.9,,,,
3997,2004-09-16,39.4,10.2,,,,
3998,2004-09-17,37.4,12.2,,,,
3999,2004-09-18,39.6,12.9,,,,
4000,2004-09-19,39.8,13.3,,,,
4001,2004-09-20,38.4,12.6,,,,
4002,2004-09-21,39.9,13.9,1.1,0.2,,16.9
4003,2004-09-22,31.4,16.7,,,,
4004,2004-09-23,22.3,19.5,,,,
4005,2004-09-24,27.9,14.0,,,,
4006,2004-09-25,21.8,17.9,,,,
4007,2004-09-26,23.9,19.3,,,,
4008,2004-09-27,25.7,,,,,
4009,2004-09-28,27.6,18.3,1.3,0.2,,24.1
4010,2004-09-29,23.7,18.3,,,,
4011,2004-09-30,21.4,16.0,,,,
4012,2004-10-01,21.1,19.3,,,,
4013,2004-10-02,21.2,16.4,,,,
4014,2004-10-03,7.3,17.6,,,,
4015,2004-10-04,29.5,14.4,,,,
4016,2004-10-05,32.4,14.3,1.5,0.6,,17.8
4017,2004-10-06,24.2,15.0,,,,
4018,2004-10-07,23.7,9.1,,,,
4019,2004-10-08,25.9,6.2,,,,
4020,2004-10-09,28.0,11.8,,,,
4021,2004-10-10,30.2,12.7,,,,
4022,2004-10-11,28.1,11.6,,,,
4023,2004-10-12,24.6,9.9,2.7,1.0,,12.6
4024,2004-10-13,21.1,8.8,,,,
4025,2004-10-14,26.3,10.6,,,,
4026,2004-10-15,30.6,13.6,,,,
4027,2004-10-16,38.8,14.8,,,,
4028,2004-10-17,36.6,17.8,,,,
4029,2004-10-18,29.8,15.1,,,,
4030,2004-10-19,28.5,21.4,1.0,0.1,,22.4
4031,2004-10-20,35.1,19.7,,,,
4032,2004-10-21,30.5,17.2,,,,
4033,2004-10-22,36.1,17.2,,,,
4034,2004-10-23,24.2,17.5,,,,
4035,2004-10-24,23.2,18.1,,,,
4036,2004-10-25,7.2,19.2,,,,
4037,2004-10-26,,,,,,
4038,2004-10-27,2.8,19.5,1.2,,,19.5
4039,2004-10-28,40.0,18.6,,,,
4040,2004-10-29,40.2,16.2,,,,
4041,2004-10-30,39.9,17.5,,,,
4042,2004-10-31,40.1,17.8,,,,
4043,2004-11-01,39.4,17.6,,,,
4044,2004-11-02,39.1,16.4,1.4,0.2,,18.1
4045,2004-11-03,38.3,17.5,,,,
4046,2004-11-04,38.2,15.7,,,,
4047,2004-11-05,38.2,16.1,,,,
4048,2004-11-06,29.9,16.7,,,,
4049,2004-11-07,29.4,15.3,,,,
4050,2004-11-08,29.4,16.2,,,,
4051,2004-11-09,29.1,16.7,1.4,0.1,,19.0
4052,2004-11-10,29.2,16.9,,,,
4053,2004-11-11,29.4,19.0,,,,
4054,2004-11-12,29.0,17.9,,,,
4055,2004-11-13,28.8,18.8,,,,
4056,2004-11-14,28.7,20.3,,,,
4057,2004-11-15,21.3,20.2,,,,
4058,2004-11-16,21.1,20.7,1.5,0.1,,20.4
4059,2004-11-17,21.0,20.2,,,,
4060,2004-11-18,20.9,20.7,,,,
4061,2004-11-19,20.3,20.7,,,,
4062,2004-11-20,20.9,20.3,,,,
4063,2004-11-21,20.6,21.4,,,,
4064,2004-11-22,20.8,22.0,0.9,0.1,,23.0
4065,2004-11-23,20.73,23.2,,,,
4066,2004-11-24,11.7,24.1,,,,
4067,2004-11-25,,,,,,
4068,2004-11-26,,,,,,
4069,2004-11-27,32.8,22.1,,,,
4070,2004-11-28,33.7,21.6,,,,
4071,2004-11-29,31.9,21.3,,,,
