,Date,flow mgd,NH4 mg/L N,NO3 mg/L N,NO2 mg/L N,TKN mg/L N,TP mg/L P,PO4 mg/L P,NH4_kgd,NO3_kgd,NO2_kgd,TKN_kgd,TP_kgd,PO4_kgd
3326,2/9/2010,168.5,24.0,,,,,,15306.54,,,,,
3327,2/10/2010,150.0,26.0,,,30,,,14761.5,,,17032.5,,
3328,2/11/2010,150.2,,,,,,,,,,,,
3329,2/12/2010,144.9,,,,,,,,,,,,
3330,2/13/2010,144.2,,,,,,,,,,,,
3331,2/14/2010,140.1,,,,,,,,,,,,
3332,2/15/2010,142.9,,0.0026,0.0042,26,,,,1.4062788999999998,2.2716813,14062.788999999999,,
3333,2/16/2010,143.9,24.0,,,,,,13071.876,,,,,
3334,2/17/2010,97.6,24.0,,,28,,,8865.984,,,10343.648000000001,,
3335,2/18/2010,185.9,,,,,,,,,,,,
3336,2/19/2010,134.1,,,,,,,,,,,,
3337,2/20/2010,136.6,,,,,,,,,,,,
3338,2/21/2010,136.6,,,,,,,,,,,,
3339,2/22/2010,143.1,,,,,,,,,,,,
3340,2/23/2010,159.4,25.0,,,,,,15083.225,,,,,
3341,2/24/2010,173.6,22.0,,,,,,14455.671999999999,,,,,
3342,2/25/2010,145.6,,,,,,,,,,,,
3343,2/26/2010,159.3,,,,,,,,,,,,
3344,2/27/2010,193.7,,,,,,,,,,,,
3345,2/28/2010,154.2,,,,,,,,,,,,
3346,3/1/2010,150.4,,0.0026,0.0042,28,,,,1.4800864,2.3909088,15939.392,,
3347,3/2/2010,167.2,26.0,,,,,,16454.152,,,,,
3348,3/3/2010,252.3,18.0,,,20,,,17189.199,,,19099.11,,
3349,3/4/2010,233.8,,,,,,,,,,,,
3350,3/5/2010,161.8,,,,,,,,,,,,
3351,3/6/2010,151.5,,,,,,,,,,,,
3352,3/7/2010,149.8,,,,,,,,,,,,
3353,3/8/2010,147.5,,0.0026,0.0042,29,,,,1.4515475,2.3448075,16190.3375,,
3354,3/9/2010,147.1,26.0,,,,,,14476.111,,,,,
3355,3/10/2010,146.0,23.0,,,28,,,12710.03,,,15473.08,,
3356,3/11/2010,147.0,,,,,,,,,,,,
3357,3/12/2010,167.5,,,,,,,,,,,,
3358,3/13/2010,150.5,,,,,,,,,,,,
3359,3/14/2010,142.4,,,,,,,,,,,,
3360,3/15/2010,147.3,,0.0026,0.0042,27,,,,1.4495793,2.3416281000000003,15053.3235,,
3361,3/16/2010,145.2,23.0,,,,,,12640.386,,,,,
3362,3/17/2010,143.1,23.0,,,28,,,12457.5705,,,15165.738000000001,,
3363,3/18/2010,145.0,,,,,,,,,,,,
3364,3/19/2010,139.4,,,,,,,,,,,,
3365,3/20/2010,138.7,,,,,,,,,,,,
3366,3/21/2010,137.4,,,,,,,,,,,,
3367,3/22/2010,141.8,,0.0026,0.0042,26,,,,1.3954538,2.2541946,13954.538,,
3368,3/23/2010,137.5,22.0,,,,,,11449.625,,,,,
3369,3/24/2010,137.2,24.0,,,,,,12463.248,,,,,
3370,3/25/2010,138.4,,,,,,,,,,,,
3371,3/26/2010,137.4,,,,,,,,,,,,
3372,3/27/2010,135.3,,,,,,,,,,,,
3373,3/28/2010,115.4,,,,,,,,,,,,
3374,3/29/2010,156.6,,,,,,,,,,,,
3375,3/30/2010,147.5,28.0,,,,,,15632.05,,,,,
3376,3/31/2010,141.3,27.0,,,,,,14440.1535,,,,,
3377,4/1/2010,135.4,,,,,,,,,,,,
3378,4/2/2010,136.5,,,,,,,,,,,,
3379,4/3/2010,137.9,,,,,,,,,,,,
3380,4/4/2010,149.9,,,,,,,,,,,,
3381,4/5/2010,210.2,,0.11,0.0042,27,2.4,,,87.51677,3.3415494,21481.389,1909.4568,
3382,4/6/2010,144.4,25.0,,,,,,13663.85,,,,,
3383,4/7/2010,147.5,28.0,,,33,,,15632.05,,,18423.4875,,
3384,4/8/2010,137.1,,,,,,,,,,,,
3385,4/9/2010,138.9,,,,,,,,,,,,
3386,4/10/2010,138.9,,,,,,,,,,,,
3387,4/11/2010,160.9,,,,,,,,,,,,
3388,4/12/2010,206.6,,0.0026,0.0042,23,,,,2.0331506,3.2843202000000007,17985.563000000002,,
3389,4/13/2010,164.8,20.0,,,,,,12475.36,,,,,
3390,4/14/2010,150.3,26.0,,,30,,,14791.023000000001,,,17066.565,,
3391,4/15/2010,142.3,,,,,,,,,,,,
3392,4/16/2010,141.0,,,,,,,,,,,,
3393,4/17/2010,140.8,,,,,,,,,,,,
3394,4/18/2010,139.2,,,,,,,,,,,,
3395,4/19/2010,141.5,,0.0026,0.0042,27,,,,1.3925014999999998,2.2494255,14460.5925,,
3396,4/20/2010,174.9,25.0,,,,,,16549.9125,,,,,
3397,4/21/2010,152.6,22.0,,,25,,,12707.002,,,14439.775,,
3398,4/22/2010,146.0,,,,,,,,,,,,
3399,4/23/2010,143.0,,,,,,,,,,,,
3400,4/24/2010,140.5,,,,,,,,,,,,
3401,4/25/2010,138.2,,,,,,,,,,,,
3402,4/26/2010,141.3,,0.22,0.0042,25,,,,117.66051000000002,2.2462461,13370.5125,,
3403,4/27/2010,144.2,26.0,,,,,,14190.722,,,,,
3404,4/28/2010,145.6,27.0,,,29,,,14879.591999999999,,,15981.784,,
3405,4/29/2010,139.6,,,,,,,,,,,,
3406,4/30/2010,138.9,,,,,,,,,,,,
3407,5/1/2010,137.2,,,,,,,,,,,,
3408,5/2/2010,137.5,,,,,,,,,,,,
3409,5/3/2010,144.5,,0.0026,0.0042,26,2.0,,,1.4220245,2.2971165,14220.245,1093.865,
3410,5/4/2010,145.7,26.0,,,,,,14338.337,,,,,
3411,5/5/2010,138.7,26.0,,,28,,,13649.466999999999,,,14699.426000000001,,
3412,5/6/2010,137.5,,,,,,,,,,,,
3413,5/7/2010,140.5,,,,,,,,,,,,
3414,5/8/2010,138.6,,,,,,,,,,,,
3415,5/9/2010,142.4,,,,,,,,,,,,
3416,5/10/2010,151.8,,0.0026,0.0042,24,,,,1.4938638000000002,2.4131646,13789.511999999999,,
3417,5/11/2010,143.3,23.0,,,,,,12474.9815,,,,,
3418,5/12/2010,143.2,27.0,,,27,,,14634.323999999999,,,14634.323999999999,,
3419,5/13/2010,139.6,,,,,,,,,,,,
3420,5/14/2010,137.2,,,,,,,,,,,,
3421,5/15/2010,141.8,,,,,,,,,,,,
3422,5/16/2010,138.8,,,,,,,,,,,,
3423,5/17/2010,143.2,,0.0026,0.0042,25,,,,1.4092312,2.2764504,13550.3,,
3424,5/18/2010,144.2,26.0,,,,,,14190.722,,,,,
3425,5/19/2010,136.7,24.0,,,26,,,12417.828000000001,,,13452.646999999999,,
3426,5/20/2010,135.0,,,,,,,,,,,,
3427,5/21/2010,138.4,,,,,,,,,,,,
3428,5/22/2010,137.8,,,,,,,,,,,,
3429,5/23/2010,135.2,,,,,,,,,,,,
3430,5/24/2010,139.3,,,,,,,,,,,,
3431,5/25/2010,146.2,24.0,,,,,,13280.808,,,,,
3432,5/26/2010,151.0,21.0,,,,,,12002.235,,,,,
3433,5/27/2010,156.8,,,,,,,,,,,,
3434,5/28/2010,143.5,,,,,,,,,,,,
3435,5/29/2010,134.7,,,,,,,,,,,,
3436,5/30/2010,130.5,,,,,,,,,,,,
3437,5/31/2010,133.9,,0.0026,0.0042,,,,,1.3177098999999999,2.1286083,,,
3438,6/1/2010,143.6,23.0,,,,,,12501.098,,,,,
3439,6/2/2010,134.2,23.0,,,,,,11682.781,,,,,
3440,6/3/2010,146.5,,,,,,,,,,,,
3441,6/4/2010,142.4,,,,,,,,,,,,
3442,6/5/2010,136.7,,,,,,,,,,,,
3443,6/6/2010,136.5,,,,,,,,,,,,
3444,6/7/2010,141.8,,0.0026,0.0042,27,2.3,,,1.3954538,2.2541946,14491.251,1234.4399,
3445,6/8/2010,141.6,23.0,,,,,,12326.988000000001,,,,,
3446,6/9/2010,139.6,24.0,,,28,,,12681.264,,,14794.808,,
3447,6/10/2010,138.5,,,,,,,,,,,,
3448,6/11/2010,136.2,,,,,,,,,,,,
3449,6/12/2010,137.6,,,,,,,,,,,,
3450,6/13/2010,135.1,,,,,,,,,,,,
3451,6/14/2010,141.1,,0.0026,0.0042,25,,,,1.3885651,2.2430667,13351.5875,,
3452,6/15/2010,142.5,23.0,,,,,,12405.3375,,,,,
3453,6/16/2010,136.8,22.0,,,26,,,11391.336000000001,,,13462.488000000001,,
3454,6/17/2010,135.4,,,,,,,,,,,,
3455,6/18/2010,139.1,,,,,,,,,,,,
3456,6/19/2010,137.3,,,,,,,,,,,,
3457,6/20/2010,136.0,,,,,,,,,,,,
3458,6/21/2010,137.9,,0.0026,0.0042,25,,,,1.3570739,2.1921963,13048.7875,,
3459,6/22/2010,136.0,24.0,,,,,,12354.24,,,,,
3460,6/23/2010,140.3,22.0,,,25,,,11682.781,,,13275.8875,,
3461,6/24/2010,137.7,,,,,,,,,,,,
3462,6/25/2010,139.9,,,,,,,,,,,,
3463,6/26/2010,135.4,,,,,,,,,,,,
3464,6/27/2010,132.3,,,,,,,,,,,,
3465,6/28/2010,139.0,,0.0026,0.0042,23,,,,1.367899,2.209683,12100.645,,
3466,6/29/2010,147.5,22.0,,,,,,12282.325,,,,,
3467,6/30/2010,129.8,22.0,,,25,,,10808.446000000002,,,12282.325,,
3468,7/1/2010,139.5,,,,,,,,,,,,
3469,7/2/2010,142.9,,,,,,,,,,,,
3470,7/3/2010,142.8,,,,,,,,,,,,
3471,7/4/2010,130.6,,,,,,,,,,,,
3472,7/5/2010,132.5,,0.0026,0.0042,24,1.4,,,1.3039325000000002,2.1063525000000003,12036.3,702.1175,
3473,7/6/2010,131.1,21.0,,,,,,10420.4835,,,,,
3474,7/7/2010,135.1,20.0,,,22,,,10227.07,,,11249.777,,
3475,7/8/2010,137.9,,,,,,,,,,,,
3476,7/9/2010,141.8,,,,,,,,,,,,
3477,7/10/2010,136.4,,,,,,,,,,,,
3478,7/11/2010,139.8,,,,,,,,,,,,
3479,7/12/2010,140.0,,0.0026,0.0042,21,,,,1.37774,2.22558,11127.9,,
3480,7/13/2010,149.0,20.0,,,,,,11279.3,,,,,
3481,7/14/2010,139.8,20.0,,,22,,,10582.86,,,11641.146,,
3482,7/15/2010,138.6,,,,,,,,,,,,
3483,7/16/2010,138.3,,,,,,,,,,,,
3484,7/17/2010,138.2,,,,,,,,,,,,
3485,7/18/2010,135.1,,,,,,,,,,,,
3486,7/19/2010,139.2,,0.0026,0.0042,25,,,,1.3698671999999998,2.2128624,13171.8,,
3487,7/20/2010,140.8,20.0,,,,,,10658.56,,,,,
3488,7/21/2010,139.5,,,,25,,,,,,13200.1875,,
3489,7/22/2010,139.5,,,,,,,,,,,,
3490,7/23/2010,139.3,,,,,,,,,,,,
3491,7/24/2010,137.8,,,,,,,,,,,,
3492,7/25/2010,135.0,,,,,,,,,,,,
3493,7/26/2010,141.0,,0.0026,0.0042,24,,,,1.387581,2.241477,12808.44,,
3494,7/27/2010,144.3,,,,,,,,,,,,
3495,7/28/2010,140.6,21.0,,,24,,,11175.591,,,12772.104,,
3496,7/29/2010,141.6,,,,,,,,,,,,
3497,7/30/2010,140.3,,,,,,,,,,,,
3498,7/31/2010,136.8,,,,,,,,,,,,
3499,8/1/2010,134.9,,,,,,,,,,,,
3500,8/2/2010,141.3,,0.0026,0.0042,23,1.3,,,1.3905333,2.2462461,12300.8715,695.26665,
3501,8/3/2010,139.5,20.0,,,,,,10560.15,,,,,
3502,8/4/2010,138.2,21.0,,,22,,,10984.827,,,11507.913999999999,,
3503,8/5/2010,142.6,,,,,,,,,,,,
3504,8/6/2010,137.1,,,,,,,,,,,,
3505,8/7/2010,137.2,,,,,,,,,,,,
3506,8/8/2010,133.4,,,,,,,,,,,,
3507,8/9/2010,140.0,,0.0026,0.0042,25,,,,1.37774,2.22558,13247.5,,
3508,8/10/2010,144.0,21.0,,,,,,11445.84,,,,,
3509,8/11/2010,137.6,21.0,,,24,,,10937.136,,,12499.583999999999,,
3510,8/12/2010,137.6,,,,,,,,,,,,
3511,8/13/2010,138.8,,,,,,,,,,,,
3512,8/14/2010,135.1,,,,,,,,,,,,
3513,8/15/2010,131.9,,,,,,,,,,,,
3514,8/16/2010,137.9,,0.0026,0.0042,24,,,,1.3570739,2.1921963,12526.836000000001,,
3515,8/17/2010,137.5,22.0,,,,,,11449.625,,,,,
3516,8/18/2010,138.5,22.0,,,22,,,11532.895,,,11532.895,,
3517,8/19/2010,135.4,,,,,,,,,,,,
3518,8/20/2010,135.0,,,,,,,,,,,,
3519,8/21/2010,132.8,,,,,,,,,,,,
3520,8/22/2010,132.2,,,,,,,,,,,,
3521,8/23/2010,140.7,,0.0026,0.0042,25,,,,1.3846287,2.2367079,13313.7375,,
3522,8/24/2010,140.5,23.0,,,,,,12231.2275,,,,,
3523,8/25/2010,128.4,24.0,,,27,,,11663.856000000002,,,13121.838,,
3524,8/26/2010,139.7,,,,,,,,,,,,
3525,8/27/2010,144.0,,,,,,,,,,,,
3526,8/28/2010,134.6,,,,,,,,,,,,
3527,8/29/2010,133.0,,,,,,,,,,,,
3528,8/30/2010,140.7,,0.0026,0.0042,28,,,,1.3846287,2.2367079,14911.386,,
3529,8/31/2010,127.8,26.0,,,,,,12576.798,,,,,
3530,9/1/2010,137.1,25.0,,,30,,,12973.0875,,,15567.705,,
3531,9/2/2010,137.7,,,,,,,,,,,,
3532,9/3/2010,147.1,,,,,,,,,,,,
3533,9/4/2010,133.5,,,,,,,,,,,,
3534,9/5/2010,126.8,,,,,,,,,,,,
3535,9/6/2010,131.6,,0.0026,0.0042,28,1.5,,,1.2950756,2.0920452000000003,13946.968,747.159,
3536,9/7/2010,145.7,25.0,,,,,,13786.8625,,,,,
3537,9/8/2010,140.2,25.0,,,27,,,13266.425,,,14327.739,,
3538,9/9/2010,135.3,,,,,,,,,,,,
3539,9/10/2010,134.8,,,,,,,,,,,,
3540,9/11/2010,133.6,,,,,,,,,,,,
3541,9/12/2010,133.0,,,,,,,,,,,,
3542,9/13/2010,139.0,,0.0026,0.0042,26,,,,1.367899,2.209683,13678.99,,
3543,9/14/2010,134.7,22.0,,,,,,11216.469,,,,,
3544,9/15/2010,136.2,21.0,,,28,,,10825.857,,,14434.476,,
3545,9/16/2010,135.4,,,,,,,,,,,,
3546,9/17/2010,138.1,,,,,,,,,,,,
3547,9/18/2010,105.9,,,,,,,,,,,,
3548,9/19/2010,172.8,,,,,,,,,,,,
3549,9/20/2010,141.0,,0.0026,0.0042,26,,,,1.387581,2.241477,13875.81,,
3550,9/21/2010,137.4,23.0,,,,,,11961.357,,,,,
3551,9/22/2010,136.0,26.0,,,25,,,13383.76,,,12869.0,,
3552,9/23/2010,137.2,,,,,,,,,,,,
3553,9/24/2010,138.5,,,,,,,,,,,,
3554,9/25/2010,134.7,,,,,,,,,,,,
3555,9/26/2010,134.0,,,,,,,,,,,,
3556,9/27/2010,137.7,,0.0026,0.0042,26,,,,1.3551057,2.1890169,13551.056999999999,,
3557,9/28/2010,139.5,25.0,,,,,,13200.1875,,,,,
3558,9/29/2010,136.2,24.0,,,,,,12372.408000000001,,,,,
3559,9/30/2010,137.9,,,,,,,,,,,,
3560,10/1/2010,137.3,,,,,,,,,,,,
3561,10/2/2010,135.7,,,,,,,,,,,,
3562,10/3/2010,134.0,,,,,,,,,,,,
3563,10/4/2010,139.9,,0.0026,0.0042,26,1.3,,,1.3767559,2.2239902999999996,13767.559,688.37795,
3564,10/5/2010,141.0,26.0,,,,,,13875.81,,,,,
3565,10/6/2010,137.3,27.0,,,28,,,14031.3735,,,14551.053999999998,,
3566,10/7/2010,137.7,,,,,,,,,,,,
3567,10/8/2010,137.6,,,,,,,,,,,,
3568,10/9/2010,134.9,,,,,,,,,,,,
3569,10/10/2010,122.1,,,,,,,,,,,,
3570,10/11/2010,148.8,,0.0026,0.0042,26,,,,1.4643408000000002,2.3654736,14643.408000000001,,
3571,10/12/2010,130.1,26.0,,,,,,12803.141000000001,,,,,
3572,10/13/2010,143.8,26.0,,,30,,,14151.358,,,16328.49,,
3573,10/14/2010,134.6,,,,,,,,,,,,
3574,10/15/2010,138.3,,,,,,,,,,,,
3575,10/16/2010,134.7,,,,,,,,,,,,
3576,10/17/2010,138.3,,,,,,,,,,,,
3577,10/18/2010,113.1,,0.0026,0.0042,26,,,,1.1130171,1.7979506999999997,11130.171,,
3578,10/19/2010,158.4,25.0,,,,,,14988.6,,,,,
3579,10/20/2010,139.9,28.0,,,28,,,14826.601999999999,,,14826.601999999999,,
3580,10/21/2010,147.9,,,,,,,,,,,,
3581,10/22/2010,149.9,,,,,,,,,,,,
3582,10/23/2010,128.5,,,,,,,,,,,,
3583,10/24/2010,174.9,,0.0026,0.0042,,,,,1.7211908999999999,2.7803853,,,
3584,10/25/2010,240.8,,,,,,,,,,,,
3585,10/26/2010,145.7,29.0,,,,,,15992.7605,,,,,
3586,10/27/2010,138.6,26.0,,,,,,13639.626,,,,,
3587,10/28/2010,138.2,,,,,,,,,,,,
3588,10/29/2010,138.9,,,,,,,,,,,,
3589,10/30/2010,140.3,,,,,,,,,,,,
3590,10/31/2010,140.0,,,,,,,,,,,,
3591,11/1/2010,136.9,,0.0026,0.0042,30,2.4,,,1.3472329,2.1762992999999997,15544.995,1243.5996,
3592,11/2/2010,140.3,28.0,,,,,,14868.993999999999,,,,,
3593,11/3/2010,134.9,27.0,,,30,,,13786.1055,,,15317.895,,
3594,11/4/2010,139.7,,,,,,,,,,,,
3595,11/5/2010,139.7,,,,,,,,,,,,
3596,11/6/2010,139.9,,,,,,,,,,,,
3597,11/7/2010,148.2,,,,,,,,,,,,
3598,11/8/2010,166.7,,0.0026,0.0042,28,,,,1.6404947,2.6500299,17666.866,,
3599,11/9/2010,141.5,30.0,,,,,,16067.325,,,,,
3600,11/10/2010,138.2,26.0,,,31,,,13600.261999999999,,,16215.697,,
3601,11/11/2010,182.2,,,,,,,,,,,,
3602,11/12/2010,135.5,,,,,,,,,,,,
3603,11/13/2010,139.9,,,,,,,,,,,,
3604,11/14/2010,132.9,,,,,,,,,,,,
3605,11/15/2010,142.7,,0.0026,0.0042,28,,,,1.4043107,2.2685019,15123.346000000001,,
3606,11/16/2010,137.5,25.0,,,,,,13010.9375,,,,,
3607,11/17/2010,118.6,25.0,,,28,,,11222.525,,,12569.228000000001,,
3608,11/18/2010,159.1,,,,,,,,,,,,
3609,11/19/2010,152.4,,,,,,,,,,,,
3610,11/20/2010,157.1,,,,,,,,,,,,
3611,11/21/2010,288.4,,,,,,,,,,,,
3612,11/22/2010,157.3,,0.13,0.0042,27,,,,77.399465,2.5005981,16075.2735,,
3613,11/23/2010,161.2,31.0,,,,,,18914.402,,,,,
3614,11/24/2010,149.9,39.0,,,42,,,22127.4885,,,23829.603,,
3615,11/25/2010,147.4,,,,,,,,,,,,
3616,11/26/2010,127.9,,,,,,,,,,,,
3617,11/27/2010,160.2,,,,,,,,,,,,
3618,11/28/2010,143.8,,,,,,,,,,,,
3619,11/29/2010,143.8,,0.0026,0.0042,31,,,,1.4151358,2.2859886,16872.773,,
3620,11/30/2010,140.4,28.0,,,,,,14879.591999999999,,,,,
3621,12/1/2010,119.5,30.0,,,33,,,13569.225,,,14926.1475,,
3622,12/2/2010,166.1,,,,,,,,,,,,
3623,12/3/2010,151.5,,,,,,,,,,,,
3624,12/4/2010,139.4,,,,,,,,,,,,
3625,12/5/2010,191.6,,,,,,,,,,,,
3626,12/6/2010,212.6,,0.0026,0.0042,24,,,,2.0921966,3.3797022000000005,19312.584,,
3627,12/7/2010,149.2,25.0,,,,,,14118.05,,,,,
3628,12/8/2010,128.4,28.0,,,33,,,13607.832,,,16037.802,,
3629,12/9/2010,163.9,,,,,,,,,,,,
3630,12/10/2010,142.5,,,,,,,,,,,,
3631,12/11/2010,149.9,,,,,,,,,,,,
3632,12/12/2010,132.6,,,,,,,,,,,,
3633,12/13/2010,150.0,,0.0026,0.0042,30,,,,1.47615,2.38455,17032.5,,
3634,12/14/2010,152.6,31.0,,,,,,17905.321,,,,,
3635,12/15/2010,140.4,27.0,,,30,,,14348.178,,,15942.42,,
3636,12/16/2010,136.1,,,,,,,,,,,,
3637,12/17/2010,170.6,,,,,,,,,,,,
3638,12/18/2010,267.3,,,,,,,,,,,,
3639,12/19/2010,299.8,,,,,,,,,,,,
3640,12/20/2010,233.4,,0.56,0.0042,24,,,,494.71464000000003,3.7103598,21202.056,,
3641,12/21/2010,171.3,27.0,,,,,,17506.0035,,,,,
3642,12/22/2010,215.2,27.0,,,26,,,21992.363999999998,,,21177.832000000002,,
3643,12/23/2010,169.1,,,,,,,,,,,,
3644,12/24/2010,163.9,,,,,,,,,,,,
3645,12/25/2010,180.3,,,,,,,,,,,,
3646,12/26/2010,232.3,,,,,,,,,,,,
3647,12/27/2010,169.2,,0.31,0.0042,28,,,,198.53082,2.6897724,17931.816000000003,,
3648,12/28/2010,176.7,23.0,,,,,,15382.6185,,,,,
3649,12/29/2010,220.1,19.0,,,24,,,15828.4915,,,19993.884,,
3650,12/30/2010,177.1,,,,,,,,,,,,
3651,12/31/2010,165.8,,,,,,,,,,,,
3652,1/1/2011,171.6,,,,,,,,,,,,
3653,1/2/2011,225.5,,,,,,,,,,,,
3654,1/3/2011,188.1,,,,26,2.1,,,,,18510.921000000002,1495.11285,
3655,1/4/2011,181.4,24.0,,,,,,16478.376,,,,,
3656,1/5/2011,161.4,27.0,,,29,,,16494.273,,,17716.071,,
3657,1/6/2011,167.0,,,,,,,,,,,,
3658,1/7/2011,155.8,,,,,,,,,,,,
3659,1/8/2011,155.1,,,,,,,,,,,,
3660,1/9/2011,154.4,,,,,,,,,,,,
3661,1/10/2011,156.2,,,,26,,,,,,15371.642,,
3662,1/11/2011,149.4,26.0,0.1,0.1,,,,14702.454,56.5479,56.5479,,,
3663,1/12/2011,153.0,30.0,,,29,,,17373.15,,,16794.045,,
3664,1/13/2011,153.6,24.0,,,,,,13953.024,,,,,
3665,1/14/2011,151.4,25.0,,,,,,14326.225,,,,,
3666,1/15/2011,147.0,24.0,,,,,,13353.48,,,,,
3667,1/16/2011,144.4,24.0,,,,,,13117.296,,,,,
3668,1/17/2011,146.5,26.0,,,31,,,14417.065,,,17189.5775,,
3669,1/18/2011,151.1,26.0,0.1,0.1,,,,14869.751,57.19135,57.19135,,,
3670,1/19/2011,144.7,26.0,,,29,,,14239.927,,,15882.9955,,
3671,1/20/2011,147.6,27.0,,,,,,15083.982,,,,,
3672,1/21/2011,143.7,25.0,,,,,,13597.6125,,,,,
3673,1/22/2011,142.3,25.0,,,,,,13465.1375,,,,,
3674,1/23/2011,145.7,25.0,,,,,,13786.8625,,,,,
3675,1/24/2011,139.9,26.0,,,28,,,13767.559,,,14826.601999999999,,
3676,1/25/2011,110.4,29.0,,,,,,12118.056,,,,,
3677,1/26/2011,159.2,28.0,,,32,,,16872.016,,,19282.304,,
3678,1/27/2011,177.4,26.0,,,,,,17457.933999999997,,,,,
3679,1/28/2011,144.6,31.0,,,,,,16966.641,,,,,
3680,1/29/2011,145.6,27.0,,,,,,14879.591999999999,,,,,
3681,1/30/2011,199.9,24.0,,,,,,18158.916,,,,,
3682,1/31/2011,140.2,22.0,,,29,,,11674.454,,,15389.053,,
3683,2/1/2011,108.5,26.0,0.1,0.1,,,,10677.485,41.06725,41.06725,,,
3684,2/2/2011,164.9,29.0,,,32,,,18100.2485,,,19972.688000000002,,
3685,2/3/2011,177.9,28.0,,,,,,18853.842,,,,,
3686,2/4/2011,143.4,28.0,,,,,,15197.532,,,,,
3687,2/5/2011,146.8,24.0,,,,,,13335.312,,,,,
3688,2/6/2011,143.5,23.0,,,,,,12492.3925,,,,,
3689,2/7/2011,138.2,25.0,,,29,2.0,,13077.175,,,15169.523000000001,1046.174,
3690,2/8/2011,104.8,27.0,0.1,0.1,,,,10710.036,39.6668,39.6668,,,
3691,2/9/2011,156.4,27.0,,,27,,,15983.298,,,15983.298,,
3692,2/10/2011,173.5,27.0,,,,,,17730.8325,,,,,
3693,2/11/2011,140.6,25.0,,,,,,13304.275,,,,,
3694,2/12/2011,142.0,24.0,,,,,,12899.28,,,,,
3695,2/13/2011,140.6,32.0,,,,,,17029.471999999998,,,,,
3696,2/14/2011,140.3,32.0,,,23,,,16993.136000000002,,,12213.8165,,
3697,2/15/2011,142.6,31.0,0.1,0.1,,,,16731.971,53.9741,53.9741,,,
3698,2/16/2011,189.5,29.0,,,29,,,20800.4675,,,20800.4675,,
3699,2/17/2011,214.8,25.0,,,,,,20325.45,,,,,
3700,2/18/2011,228.2,21.0,,,,,,18138.477,,,,,
3701,2/19/2011,242.1,19.0,,,,,,17410.6215,,,,,
3702,2/20/2011,164.1,23.0,,,,,,14285.7255,,,,,
3703,2/21/2011,159.4,26.0,,,32,,,15686.553999999998,,,19306.528000000002,,
3704,2/22/2011,154.3,26.0,,,,,,15184.663,,,,,
3705,2/23/2011,122.9,28.0,,,33,,,13024.942,,,15350.8245,,
3706,2/24/2011,187.4,28.0,,,,,,19860.652,,,,,
3707,2/25/2011,287.6,24.0,,,,,,26125.584,,,,,
3708,2/26/2011,222.5,16.0,,,,,,13474.6,,,,,
3709,2/27/2011,166.4,22.0,,,,,,13856.128,,,,,
3710,2/28/2011,163.1,25.0,,,,,,15433.3375,,,,,
3711,3/1/2011,155.2,25.0,,,30,,,14685.8,,,17622.96,,
3712,3/2/2011,159.0,25.0,,,32,,,15045.375,,,19258.08,,
3713,3/3/2011,153.8,25.0,,,,,,14553.325,,,,,
3714,3/4/2011,159.8,25.0,,,,,,15121.075,,,,,
3715,3/5/2011,150.5,24.0,,,,,,13671.42,,,,,
3716,3/6/2011,208.8,24.0,,,,,,18967.392,,,,,
3717,3/7/2011,201.8,19.0,,,27,2.2,1.5,14512.447,,,20622.951,1680.3886,1145.7195
3718,3/8/2011,163.0,24.0,,,,,1.6,14806.92,,,,,987.128
3719,3/9/2011,159.4,26.0,0.0026,0.0042,29,,1.7,15686.553999999998,1.5686554,2.5339818,17496.541,,1025.6593
3720,3/10/2011,153.8,26.0,,,,,,15135.458,,,,,
3721,3/11/2011,155.1,25.0,,,,,,14676.3375,,,,,
3722,3/12/2011,152.4,25.0,,,,,,14420.85,,,,,
3723,3/13/2011,156.1,23.0,,,,,,13589.2855,,,,,
3724,3/14/2011,264.4,21.0,,,,,,21015.834,,,,,
3725,3/15/2011,238.5,17.0,0.0026,0.0042,18,,,15346.2825,2.3470785,3.7914345000000003,16249.005,,
3726,3/16/2011,235.3,17.0,,,19,,,15140.3785,,,16921.5995,,
3727,3/17/2011,139.8,19.0,,,,,,10053.716999999999,,,,,
3728,3/18/2011,287.8,20.0,,,,,,21786.46,,,,,
3729,3/19/2011,291.7,17.0,,,,,,18769.4365,,,,,
3730,3/20/2011,276.8,16.0,,,,,,16763.008,,,,,
3731,3/21/2011,255.0,16.0,,,18,,,15442.8,,,17373.15,,
3732,3/22/2011,190.3,20.0,0.0026,0.0042,,,,14405.71,1.8727422999999999,3.0251991,,,
3733,3/23/2011,208.9,23.0,,,24,,,18185.7895,,,18976.476000000002,,
3734,3/24/2011,264.8,23.0,,,,,,23052.164,,,,,
3735,3/25/2011,307.4,16.0,,,,,,18616.144,,,,,
3736,3/26/2011,268.2,17.0,,,,,,17257.328999999998,,,,,
3737,3/27/2011,203.8,15.0,,,,,,11570.745,,,,,
3738,3/28/2011,227.2,19.0,,,21,,,16339.088,,,18058.992,,
3739,3/29/2011,168.1,22.0,0.0026,0.0042,,,,13997.687,1.6542721000000002,2.6722857,,,
3740,3/30/2011,168.0,22.0,,,26,,,13989.36,,,16532.88,,
3741,3/31/2011,200.0,21.0,,,,,,15897.0,,,,,
3742,4/1/2011,212.3,20.0,,,,,,16071.11,,,,,
